"","nsample2","nsample3","nsample4","nsample5","nsample6","nsample7","nsample8","nsample9","nsample10"
"1",0.807704752914751,0.88994750438735,0.777211158509831,0.85504534864991,0.947806797959838,0.894430665319014,0.856643523241141,0.912099996212833,0.95711492136749
"2",0.784205691720894,0.95795895266444,0.963388133415929,0.88690407093152,0.947657186546492,0.873957665093748,0.938477314290843,0.962040942486523,0.910309096012995
"3",0.888370869606475,0.905978116126399,0.883603238944709,0.863137443974262,0.878296965621444,0.876997737384506,0.942632486813186,0.889632911263093,0.935071232132704
"4",0.855071202142191,0.790881193423031,0.893544437676883,0.872221190772667,0.903538853025447,0.8127669849234,0.975555622061412,0.971844257139056,0.910616055614861
"5",0.809100933436358,0.899597104889864,0.89898646564658,0.906237836875082,0.889875916396197,0.87370439552083,0.947575764435074,0.911552618299887,0.786551372593133
"6",0.920354099558223,0.87681862469653,0.923798471219278,0.908334704131528,0.96868121123007,0.904354077109028,0.905583615232878,0.92589677425585,0.897123295742253
"7",0.933689936456042,0.91359568740109,0.912146753914908,0.82606192703765,0.92102433755689,0.896818537608819,0.839958880624835,0.94938471343221,0.942028284921897
"8",0.863878919253802,0.870169694708476,0.898183468546784,0.924541329557585,0.945837660155003,0.907243609089071,0.892225037390726,0.895900739796879,0.913033510860464
"9",0.8557188573324,0.888022040638973,0.917621922936412,0.938288579447427,0.904156631837415,0.882212835323487,0.918069702953962,0.938177238972111,0.941930978357078
"10",0.900157913578048,0.914889612780264,0.845074162675244,0.914166594532984,0.968624188630998,0.925473222993283,0.938896803432406,0.897368809796122,0.938291572679847
"11",0.790833580905017,0.860674853659695,0.920749025572638,0.905066999574949,0.878230443581914,0.933330259922285,0.938780354608676,0.9266410858649,0.927324269462362
"12",0.889690469623435,0.922295686154053,0.913660869839554,0.900205968004224,0.90342415616685,0.926823637045721,0.923144682292678,0.858493973180777,0.966393726655589
"13",0.908069209056974,0.861151130060182,0.942493945320464,0.903630194039542,0.897739691519165,0.967123272914218,0.936261000711688,0.914335076814876,0.909979933283317
"14",0.958840601729375,0.801743194387964,0.875168425776414,0.895971363007095,0.904355419558719,0.884764595350248,0.912939357474247,0.935756541354166,0.926550825301919
"15",0.760097383303427,0.740457950032381,0.91903029339628,0.965888472865864,0.92666661926833,0.843339394297378,0.928762461823181,0.887044847721008,0.902019023511639
"16",0.850072663495094,0.943988359133078,0.932690390810527,0.86683577941173,0.878803854185594,0.893351286907518,0.927770363288397,0.932187213552223,0.912866549783725
"17",0.932993971899958,0.866096868947743,0.890634575509002,0.949831746766189,0.883154890049214,0.778152487678088,0.871591650457338,0.880744772543414,0.925540605500017
"18",0.659088060613351,0.860445020046295,0.859592425987121,0.818558513435023,0.898122326051799,0.927819282743831,0.947297180240625,0.897129413918889,0.933607432640968
"19",0.806562297125494,0.922522238653471,0.975865417056824,0.884269049648258,0.90560655335129,0.868403514229631,0.919523285829777,0.827823906696828,0.908603159358416
"20",0.843842689245634,0.934049581333975,0.90244276408419,0.934754913637043,0.868898361159408,0.876403862776033,0.928248153497579,0.92726329826563,0.892722361315459
"21",0.892976951266108,0.856887833530107,0.801892196519986,0.797574961252716,0.87408646667424,0.921005081693953,0.942630478540363,0.777466538347253,0.933955689251458
"22",0.88965900306448,0.84886653865402,0.856345468481136,0.886377286847183,0.891789488900593,0.860323785533141,0.88599397725976,0.937764314656292,0.917814768505663
"23",0.899611138058134,0.88131560500963,0.748901900865388,0.926432288772005,0.847456630757013,0.864585466018366,0.911168158904889,0.868510049942309,0.915952703039068
"24",0.842488159845435,0.883860093468041,0.868255507859165,0.881635143109952,0.925945497872338,0.88781714715351,0.874845946144012,0.922052275010297,0.905064111157923
"25",0.912301374378659,0.853987559275016,0.880170933729008,0.923882844755121,0.9471424078613,0.895475853956969,0.86962226367517,0.958740428768952,0.869032479869924
"26",0.741829749788078,0.886382721205775,0.838886460375234,0.925759327238951,0.90430016382912,0.925732334496578,0.870012906797396,0.911305441180071,0.947821342193521
"27",0.760911891395878,0.833386673251006,0.89331286606356,0.916969114247303,0.95591608882868,0.919342054806467,0.933781729260218,0.896001278838451,0.905477789845358
"28",0.820222284476258,0.80752953663991,0.874966184028037,0.872892816542423,0.913696654383168,0.893873229160892,0.908905552513756,0.887696717632207,0.9352515559429
"29",0.697025832814987,0.86897124515398,0.854649772977015,0.953002964730643,0.903915703867307,0.89300588065645,0.924714468863773,0.878031030197672,0.914546701974387
"30",0.927676307817161,0.937624526850868,0.9053622592069,0.916813420153271,0.835495698851688,0.933991188660283,0.947541931766475,0.93549820446511,0.936889687833043
"31",0.895903260435185,0.937462487539772,0.895632386117334,0.876296485688182,0.936019416525588,0.895740527426491,0.85559090247653,0.849591227089668,0.932366465847577
"32",0.943111987872196,0.843617765769672,0.939471106592122,0.913507929593109,0.862772743198961,0.957365453304171,0.901798303244776,0.887043192543714,0.974179969062261
