"","nsample=2","nsample=3","nsample=4","nsample=5","nsample=6","nsample=7","nsample=8","nsample=9","nsample=10"
"sim1",0.507523148148148,0.731995884773663,0.688585069444444,0.693703703703704,0.671553497942387,0.7156320861678,0.711314717859221,0.671547570673942,0.730479169697852
"sim2",0.587962962962963,0.676183127572016,0.758246527777778,0.663564814814815,0.655478395061728,0.675170068027211,0.693608202443281,0.671605619086318,0.721361365730637
"sim3",0.634548611111111,0.656378600823045,0.742115162037037,0.687777777777778,0.717110339506173,0.702782501889645,0.701079842931937,0.69235792651071,0.696154032688297
"sim4",0.67650462962963,0.637860082304527,0.665436921296296,0.750694444444444,0.669753086419753,0.630763416477702,0.683936881908086,0.701427990944448,0.677372811484553
"sim5",0.630208333333333,0.726851851851852,0.687210648148148,0.662453703703704,0.660172325102881,0.692436696900983,0.707733420593368,0.702284205026993,0.690540278384015
"sim6",0.769097222222222,0.624742798353909,0.673032407407407,0.68287037037037,0.716081532921811,0.744260204081633,0.707642524723677,0.731816334823243,0.681386100198846
"sim7",0.682291666666667,0.617026748971193,0.647641782407407,0.728148148148148,0.726048096707819,0.681146069538927,0.693844531704479,0.723834678121553,0.734880450070324
"sim8",0.734375,0.605066872427984,0.8203125,0.706435185185185,0.693737139917695,0.681972789115646,0.700007271669575,0.662927381436118,0.693826082739221
"sim9",0.736400462962963,0.680684156378601,0.724898726851852,0.669953703703704,0.716885288065844,0.650250377928949,0.67842859220477,0.688787949149591,0.668024637470294
"sim10",0.639178240740741,0.731867283950617,0.737413194444444,0.751111111111111,0.730484825102881,0.709089191232048,0.680210151250727,0.710396470656528,0.714838255977497
"sim11",0.69212962962963,0.619470164609053,0.747974537037037,0.712731481481481,0.664673353909465,0.787131519274376,0.684355002908668,0.725445521564985,0.724525922692662
"sim12",0.612268518518518,0.671682098765432,0.71607349537037,0.710277777777778,0.664737654320988,0.632960128495843,0.72147687609075,0.727970627503338,0.65193510839517
"sim13",0.714699074074074,0.664609053497942,0.687065972222222,0.732962962962963,0.684445730452675,0.688610166288738,0.692117510180337,0.756994833691299,0.731024782967166
"sim14",0.637152777777778,0.675925925925926,0.693793402777778,0.769537037037037,0.622685185185185,0.747826908541194,0.702934118673647,0.679645324200383,0.735959551869635
"sim15",0.647569444444444,0.743569958847737,0.757957175925926,0.685509259259259,0.684767232510288,0.65098261526833,0.713459860383944,0.692865850118999,0.679555264561812
"sim16",0.586805555555556,0.731995884773663,0.660373263888889,0.701759259259259,0.718074845679012,0.648053665910809,0.686827370564282,0.733194984617171,0.704095736941656
"sim17",0.778645833333333,0.689814814814815,0.655454282407407,0.738055555555556,0.66187628600823,0.728316326530612,0.715768615474113,0.712631334533001,0.72639313254765
"sim18",0.767071759259259,0.50977366255144,0.745949074074074,0.705092592592593,0.723058127572016,0.732426303854875,0.722040430482839,0.713153770244384,0.709054755322761
"sim19",0.711805555555556,0.64647633744856,0.759910300925926,0.714583333333333,0.64721579218107,0.66999716553288,0.678155904595695,0.698322400882336,0.681943838207479
"sim20",0.688078703703704,0.58886316872428,0.693504050925926,0.732268518518518,0.71386316872428,0.671745086923658,0.699116492146597,0.73946421315377,0.674438624569572
"sim21",0.697337962962963,0.57227366255144,0.623480902777778,0.71287037037037,0.652456275720165,0.710152116402116,0.724821844095404,0.71627387240959,0.705550705659828
"sim22",0.571180555555556,0.561213991769547,0.62962962962963,0.680787037037037,0.698045267489712,0.672123015873016,0.684609511343805,0.714692053172346,0.643896406227266
"sim23",0.576388888888889,0.621141975308642,0.73900462962963,0.727083333333333,0.690489969135803,0.715702947845805,0.719168121000582,0.636660474836013,0.687897085212668
"sim24",0.717303240740741,0.593106995884774,0.752531828703704,0.743425925925926,0.704861111111111,0.633479780801209,0.646833187899942,0.687496371974227,0.702495271351666
"sim25",0.633969907407407,0.575360082304527,0.745659722222222,0.7725,0.673128858024691,0.682303476946334,0.651632489819663,0.673985603993731,0.733316358698288
"sim26",0.500289351851852,0.590020576131687,0.594907407407407,0.756666666666667,0.670910493827161,0.702499055177627,0.715023269342641,0.70687002960469,0.721130995683593
"sim27",0.602719907407407,0.645061728395062,0.646412037037037,0.658888888888889,0.646186985596708,0.659793083900227,0.721622309482257,0.72921866836942,0.669418982491876
