,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
82,-0.006461196808742242,-0.09163517615422578,-0.19113687827514125,-0.13842429158282243,-0.13494916161678283,-0.11649208186178805,-0.12235526823810883,-0.10284887617340543,-0.09366184439522063,-0.15698253776165894
83,-0.011026974818488355,-0.1596054687920867,-0.06630836351563918,-0.1425235338177775,-0.13518727983789147,-0.10833761454773727,-0.12601768669605495,-0.07521539018282541,-0.10509843648117867,-0.13312319141795337
84,-0.01418062181608537,-0.10896800164439502,-0.07542818126479256,-0.13887829406319785,-0.1289076310584456,-0.17741731405631045,-0.18893635493386718,-0.06537950712036733,-0.115837628381531,-0.13629604449478405
85,-0.0061175601492420295,-0.11091094043248328,-0.06877422429257973,-0.12810583298980482,-0.08768286055330421,-0.04892402705647525,-0.1247129121224011,-0.08209062304438342,-0.10917423046480912,-0.14196051368902274
86,-0.010458509148507433,-0.10564290393811815,-0.1016418595625701,-0.11544060027258007,-0.18363181284716967,-0.11196248952869858,-0.11548275287149634,-0.07878994429154274,-0.13565091526756912,-0.10260475448141859
87,-0.010008391490902824,-0.13099277655437747,-0.13651069733067,-0.18550663282875535,-0.07580746811053074,-0.09567951552603593,-0.17571854134116438,-0.171131609419938,-0.16775791474785362,-0.14337016578161
88,-0.015309522421417476,-0.11277931656211981,-0.127783722169851,-0.15642948529139744,-0.10097050689812637,-0.16282192475656743,-0.12127768739308076,-0.1461608013971485,-0.1723905157469252,-0.1215708941832434
89,-0.013952643574271395,-0.11045272059156686,-0.18439074286591373,-0.08030553525800399,-0.065635369601597,-0.12616659365762084,-0.2645103122365866,-0.16715837977847303,-0.1666151081461953,-0.21371738955072894
90,-0.005940785868140619,-0.18223745958928061,-0.12297890744928885,-0.10570825950947227,-0.115161497183359,-0.14850671687544215,-0.09362049844589104,-0.08166348991382733,-0.16283051914929425,-0.19245263269052337
91,-0.013265935001797846,-0.15091942003995618,-0.09351203074140768,-0.18225932298070502,-0.15093172050501535,-0.09122259959209678,-0.14534661867716792,-0.11301230860430622,-0.15962391896408445,-0.14325977802706968
92,-0.01271901922923302,-0.20377195525437575,-0.0989966023757114,-0.13813202848613537,-0.07339230057120405,-0.21886112634669486,-0.16420877908064035,-0.038275557197325005,-0.11628254119108594,-0.1053195100233546
93,-0.006074190288287262,-0.12803832941924798,-0.06327728409719935,-0.18019367670961306,-0.17338847898456566,-0.11488311968468135,-0.14529629998846416,-0.07462973603010825,-0.13913562401955226,-0.16777209493615564
94,-0.004603089032626295,-0.14037673640128978,-0.1109326266027364,-0.12344750918154945,-0.1686823909245314,-0.09904075115639976,-0.1684083970362582,-0.09184725533059135,-0.14511542197349514,-0.2068435857644082
95,-0.01977979879266356,-0.10704613468519097,-0.1134247338212353,-0.1837544267779352,-0.11871490618957092,-0.161922930656349,-0.1360827165868257,-0.08785431412549505,-0.11225516090176835,-0.11166332979368554
96,-0.005272409995107585,-0.08116681304548945,-0.06052427700183838,-0.16646528744591316,-0.13820445726138209,-0.07946252079872362,-0.12084958274645197,-0.10155649657409249,-0.09631610047245931,-0.08039211910705557
97,-0.012988711324412705,-0.07614493979443049,-0.1318246532065055,-0.18034972388907566,-0.11184593974785884,-0.05622988646815141,-0.1913823773674388,-0.17933445177947482,-0.2072202445429001,-0.24229875824338354
98,-0.012591537245183693,-0.10149543673125083,-0.09438145842595014,-0.1674628325007117,-0.1198682951712624,-0.10428429420032259,-0.12287112807832834,-0.12232057021164477,-0.10180856799544569,-0.10020677854198579
99,-0.005429431372439453,-0.11722416425553561,-0.07124000063611513,-0.10035870100834599,-0.0858995358423833,-0.12512392381110327,-0.16116791606437153,-0.12413274221672244,-0.14242917183776416,-0.12393474246172498
100,-0.006937571160258615,-0.12780448121060473,-0.10018191816245192,-0.20421414778950364,-0.09518935859014999,-0.14239269583670677,-0.10809331843309233,-0.07320155448359422,-0.09659877265790517,-0.16582325985543545
