,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
11,-1.2007130439266667,-0.49704787633364034,-0.25298224659244584,-0.15960178167279193,-0.10484430553399227,-0.05647644613228597,0.0010545369526309134,0.034870577736052955,0.032036158725599395,0.060655388145701594
12,-1.169800626811143,-0.5138599294656405,-0.25671142146943193,-0.1999619341907748,-0.08725550972824658,-0.095086319711982,-0.04188091432372576,0.010536264860340872,0.0436482613725081,0.11137317242790701
13,-1.0607986880647546,-0.4580959027927918,-0.24961434060860266,-0.12403625132021334,-0.05561883775310106,0.00927394861346198,-0.008536259467342378,0.033516823025333764,0.09491061017288183,0.05041205025320472
14,-1.125978859942102,-0.47654078122764987,-0.2635646258451483,-0.1380400729158202,-0.06771422226909163,-0.030971662381491516,-0.040452957205507456,-0.04303908004513102,0.016104235772849473,0.08531417697503618
15,-1.1222186895043786,-0.4454074431514823,-0.25363058143430317,-0.10176178412129566,-0.07202749127004204,-0.022859797035497342,0.027673403592331502,0.08835823531147813,0.13203476560836913,0.11653276404808499
16,-1.2413423780044144,-0.5781726608876689,-0.28865389538068364,-0.1392747631501572,-0.1307441855839524,-0.06367331512535035,-0.037708703797073806,-0.03424681022155007,0.0708039327752491,0.06774240463545111
17,-1.0157378213327384,-0.4064978323071968,-0.20322799706217287,-0.09489940359251925,0.003212068873370777,-0.0010466225217207192,0.02325374621497056,0.04991560522977645,0.11343172118550848,0.16858452331288765
18,-1.1361450186097435,-0.516994749315945,-0.24838921392219726,-0.11830311326922383,-0.09219739165369578,-0.06560496909050473,-0.05552255883287627,-0.03224506153662765,0.004400509434622335,0.05253864545377673
19,-1.1333222113991845,-0.4942881267384789,-0.265357548402551,-0.17473597700714638,-0.10607421188083332,-0.10192999459291396,-0.055242847616529867,-0.03421754241877961,0.0795343717529493,0.05549589467840477
20,-1.1330240881440532,-0.5133094747886677,-0.2503922384107291,-0.17415838916167914,-0.07987646009991534,-0.02742081534902785,-0.000161045793277248,0.0287553363298505,0.025557825378533572,0.06943839532111484
21,-1.2266974770490284,-0.5302823103973033,-0.3056435858180455,-0.18612386971088624,-0.1107354102949234,-0.05957852331907976,-0.061687952541573665,0.000663530209601304,0.034913742322249086,0.042192064294174436
22,-1.0581011527007633,-0.4956717195187228,-0.2965375817612492,-0.1662487927551548,-0.06560634379735353,-0.02313043724888275,0.02177262964439164,0.058475728696163354,0.10066781567923888,0.10306882160612296
23,-1.0865366314357088,-0.4677159470841066,-0.24624529546109764,-0.10223551789648311,-0.119421450914724,-0.06760630777898502,-0.06320305399292092,0.02501040164919799,0.08567637688572283,0.09723268071863933
24,-1.2230601820931133,-0.5735334934530956,-0.30917546752644554,-0.19895724531942238,-0.1318417654384767,-0.0868730143922456,-0.042116529465898056,-0.023766200081364097,0.03510865656552398,0.04831519483083435
25,-1.159666532909291,-0.5288633759495731,-0.27061021464041746,-0.1500132531147762,-0.1346573969368916,-0.12125676443584443,-0.05196475531192957,-0.02123756829491885,0.037370249705406255,0.058656703854686354
26,-1.1654935802453008,-0.49178214481155114,-0.22306827046348676,-0.1143694096917427,-0.0851649325462358,-0.023325270003722975,-0.07168343855103343,-0.033929309082852965,0.05193767863897225,0.07966677422223034
27,-1.1851891440803368,-0.5129282266015023,-0.28941824142665884,-0.18695082613474745,-0.11332072210139588,-0.13091066803909768,-0.07581999072408019,-0.005392590127261343,0.03364219795564083,0.086779774596065
28,-1.2924500563882058,-0.5885575368834446,-0.3582908494116983,-0.1947398183529041,-0.13683493289010795,-0.11008497300339593,-0.11812006821813315,-0.05675434174366911,0.015886583701977153,0.014952600387214021
29,-1.2685364394277507,-0.5445255192454523,-0.3202436304933891,-0.1902602054703113,-0.10552339707876346,-0.11591436730290838,-0.092577131526278,-0.05969895505371281,-0.056871547698521985,0.07359547571508973
30,-1.1061313300009172,-0.5003427553084905,-0.2794988095573314,-0.15034844112620926,-0.07963368511593472,-0.07608738767636436,-0.08124129393876611,-0.004110070390787479,0.043932743794758755,0.09904350193266875
31,-1.0780803702228212,-0.492791944689164,-0.260481325413233,-0.16592127090532482,-0.050718472477419896,-0.057010533509127104,-0.03627623281235137,0.023745776096873117,0.016208250633434118,0.06557699052767951
32,-1.0374932142109539,-0.48445211778722297,-0.23994159155450223,-0.16573938093904483,-0.06804406364915438,-0.008610259979664914,-0.02675603848486019,0.008806051530575343,0.07207098122604672,0.06427025395573382
33,-1.2621987488642774,-0.5858024963253743,-0.3581390481273621,-0.21469172683364723,-0.17350996489410764,-0.14372525084306997,-0.048423137409849826,-0.01763146552873951,0.05508024427265468,0.09210645526636219
34,-1.0289171392369072,-0.4494463517105656,-0.21399888570784853,-0.12401855822194952,-0.08125709962967864,-0.00022138465984711253,-0.027790164947407048,0.023228511849349376,0.10325931777252828,0.11390915324182083
35,-1.1931283104690413,-0.5614894890558453,-0.3047421725058521,-0.20302171865509844,-0.0812397322746905,-0.09416612580187089,-0.07922941338230172,-0.06363712537553501,0.04731799350760402,0.05269059438117074
36,-1.2494296885656895,-0.5435098226051722,-0.340082113085745,-0.21118661519904758,-0.047972791127249614,-0.03971356671667858,-0.008927461346897703,0.04551653266435285,0.10684989786131571,0.11735389448426825
37,-1.246841181727393,-0.5693137230909289,-0.33891858636610195,-0.16327222566140032,-0.13414521457784256,-0.11811039898732556,-0.06033856935813886,-0.03788002594452666,0.021997162198235887,0.06403824612415077
38,-1.257179306948344,-0.5633821250571673,-0.3114860400595929,-0.18625298808772017,-0.12656208154533632,-0.0804366141372359,-0.08662184001317241,-0.0649876489147061,0.010567402472585918,0.031499675881815126
39,-1.187433994892086,-0.5753857400312545,-0.34105308759151187,-0.1909156474772742,-0.1378226190680183,-0.11824890205049776,-0.05719294054235591,-0.026983730268514527,0.0427634065382827,0.07741413593197854
40,-1.0788964794267146,-0.5052413034506442,-0.2660453087452943,-0.13166167891908676,-0.06315028031806635,-0.01195786773492924,-0.0038594622107224197,0.028734249586815586,0.07459330561248312,0.09549042027568089
41,-1.159657995913947,-0.5394731291371198,-0.33598452447928917,-0.17850240538305173,-0.0463086672800721,-0.08891590243756298,-0.10852732830431466,-0.010449887932625579,-0.003724331091361721,0.03407155538567963
42,-1.130469286950762,-0.47729968512479415,-0.2418088238886935,-0.15051829211377976,-0.0678984679391692,-0.05521082230094554,-0.08863195770276189,-0.06441585810002448,0.03717251581297765,0.06510079432996141
43,-1.1718511969557794,-0.5496740144484922,-0.29083732287744324,-0.15783285764760535,-0.1128601554233144,-0.08196619408651973,-0.101752302943237,-0.033625263881865264,0.03148103231270849,0.07093795989457019
44,-1.0708832105815298,-0.48851385216273857,-0.2804296593196913,-0.14603308376448343,-0.07497513057668503,-0.04086810437035049,-0.027860480088946815,0.0069775929332513975,0.07327772347874739,0.11657261624030424
45,-1.1514194488192158,-0.5278833812203143,-0.28968526179707865,-0.1723671865263794,-0.108405519036753,-0.05920767084854184,-0.025467331136406646,-0.034859522125660236,0.07623473547503912,0.06872021228384129
46,-1.129220740218417,-0.487543993858198,-0.23198516583390938,-0.12651967185878155,-0.08667574812812773,-0.06185227999875176,-0.04444228194064137,0.013863159539470593,0.08413906233684731,0.06817051619068826
47,-1.273958050639322,-0.5507943483878024,-0.3457812662327657,-0.1531686335818263,-0.12254072951385853,-0.0898919300372567,-0.06591784982728277,-0.06409410030313523,0.00864398158661528,0.07537844475167277
48,-1.2744650497269894,-0.5388154073137232,-0.25987228257454165,-0.11527003526283708,-0.11044588493932528,-0.08575288912788537,-0.08753587026687737,0.005635220812109543,0.06013014676972528,0.08891660651704014
49,-1.101632100634196,-0.4779480875033977,-0.2574780330036992,-0.11994407595173917,-0.0036053175462715803,0.001680388780586628,-0.013113316176309064,-0.0031625249216065132,0.03732878743169099,0.08409472496518744
50,-1.162996152571671,-0.5397532165258632,-0.28687690916418385,-0.14230176031532538,-0.14377706433426551,-0.0789774962837202,-0.0583249156430401,-0.014267071888750094,0.035198122707788215,0.039460770274442725
51,-1.2112966599102832,-0.5534373853450647,-0.29884558780607695,-0.2459064252882921,-0.10415805888382113,-0.17138665349996174,-0.11486062429769839,-0.05151360520633341,0.04169575034891404,0.010558652499056742
52,-1.1563465895203189,-0.5041983702040396,-0.2568138183793971,-0.12375050059065118,-0.06867505828433096,-0.06012067870696569,-0.02623674229689099,0.00846554804200006,0.02770527517285226,0.08044744267927695
53,-1.0874979145982775,-0.5080866741864494,-0.24894499127948078,-0.1653995274380018,-0.14956182062441736,-0.11723737956052571,-0.09462797077060503,-0.05050571936078074,0.015235922922435141,0.03700690478377611
54,-1.1244377794199836,-0.47560171562856945,-0.29371179759864785,-0.11592232873633357,-0.09489193335453416,-0.05564582416138952,-0.0028908506016345203,0.03369550787974851,0.08278530855460997,0.11651791376557319
55,-1.228474458363877,-0.5883702929831207,-0.370918793650183,-0.2186589507067156,-0.1922944516117122,-0.11284332848689571,-0.12756779336457313,-0.06466153021909404,0.024483739862797838,0.044520491864347034
56,-1.123208921662008,-0.5469446354167538,-0.2575027335165787,-0.1434225703859764,-0.11797407669794313,-0.06585676247314698,-0.03589378409838173,0.018265869514029198,0.0684743459406052,0.06488460747741631
57,-1.0422208178564847,-0.4629488216950832,-0.22336979106359633,-0.11009436641644199,-0.11172917265901128,-0.041078679777399874,-0.021588705025529453,0.047187687471480055,0.05555521784097517,0.11659373445953458
58,-1.1974076265023776,-0.5349606132665046,-0.3300648090691596,-0.1680719226940648,-0.09245532898079478,-0.06920758649008785,-0.07531444572532875,-0.021361354141694378,0.004958579072569358,0.07279572509132148
59,-1.2078676450815662,-0.5533291020655042,-0.2886136417856551,-0.18607855601403456,-0.12976241635117058,-0.06961278501511803,-0.06789255794552518,0.008265917167525005,0.05583466997636144,0.10470862918838109
60,-1.1536640322298046,-0.5274279766392296,-0.31010265512024393,-0.20250753471571392,-0.09219645064030546,-0.0773458206619908,-0.11029526434305925,-0.019995878096790154,0.04070421062449037,0.08841737975962449
61,-1.117918000779175,-0.48529705927016487,-0.2969631141005846,-0.14581419233828874,-0.10772020690530937,-0.02082698801098326,-0.04534703737283441,0.05389770781711134,0.07799153261928615,0.08178376394982245
62,-1.0928186917558227,-0.4718846963588663,-0.2648557627853487,-0.06545028519849172,-0.022156290137614,0.02554288532563409,0.0839025683211384,0.048982250612266465,0.13670829988402244,0.15472894153853411
63,-1.1844621289430535,-0.5309580193082701,-0.2945062959054692,-0.17924837409638417,-0.1528751105343542,-0.15909872108286494,-0.06205865977636993,-0.03751603017603333,0.02576881904348327,0.08072936021279575
64,-1.0009756312852982,-0.4008498999383139,-0.20125379066873217,-0.06413167721542301,-0.00915591125852111,-0.01691691299282083,0.005164866289221748,0.06410394062981994,0.09587297632618808,0.12306684023487435
65,-1.1331590569499332,-0.4969575064358309,-0.2486149838044278,-0.16834776880328484,-0.05925984615959612,-0.10811142128583362,-0.08937616091092959,-0.01193096123704862,0.04547614074389128,0.08039983196151956
66,-1.1299463215218806,-0.47592360044063353,-0.2357257325898947,-0.1245337678723204,-0.02910940386663463,-0.0027568522592718026,0.020257275328330326,0.052817645728707285,0.08622644649094502,0.14207073918886381
67,-1.273271274599503,-0.5388449611757704,-0.3347833901986008,-0.12288179903166618,-0.062177130583714435,-0.04083675274010856,-0.029283996588781225,0.027861866592887474,0.07885224898723686,0.08535045357438698
68,-1.2461515871513877,-0.5621308952634265,-0.29531990005764786,-0.14586156064336775,-0.05753674490229033,-0.053772013123254636,-0.0806488118899642,0.05855386250479322,0.0757902134827646,0.09032868476816025
69,-1.2110603523389765,-0.5196453191361627,-0.2619456936436506,-0.18566580360290175,-0.1211602999660617,-0.10584719256532416,-0.06742374700821174,0.011279841426283355,0.09612950609568671,0.06951374452915104
70,-1.152444322547367,-0.5098885619003728,-0.25533637667525677,-0.1744629856636859,-0.10988127758540212,-0.10190123693814557,-0.03842262898426907,-0.024207220209263802,0.027803825108367652,0.0038355259430656874
71,-1.1221346097360554,-0.48454839957641327,-0.24541495607565889,-0.1578118586357271,-0.09889917301058704,-0.08923750927341767,-0.11919697763982473,-0.02624690710505906,0.05220633552865128,0.07709413425239997
72,-1.151003669878464,-0.49957581372039384,-0.2827069598896441,-0.11281164602422034,-0.05744635365587225,-0.01358534575642234,-0.0036449474506385915,0.04319016926984354,0.12072414929586195,0.0864528852586176
73,-1.2555560384963695,-0.557610876010882,-0.34207610072732897,-0.1960410841208422,-0.13148167444033976,-0.08064917017774098,-0.1091070499559903,-0.05949158923052145,0.03231186458273072,0.06000910958189509
74,-1.1670961821551846,-0.46288261329754965,-0.20353598469111023,-0.11464613662939183,-0.0647436500934,-0.014519661196855216,-0.0004386264548115193,0.034028504182829655,0.07840593622575587,0.11055415834726501
75,-1.1524392768834173,-0.47036301949062187,-0.22148494654192308,-0.11517638316883172,-0.09177990959255133,-0.0876038525720424,-0.09070233001592753,-0.019159376033949904,0.040069351583086776,0.04084309722181845
76,-1.1140669511922403,-0.4873508583480073,-0.24507649327485992,-0.12458232535671332,-0.061461328547214755,-0.02817819942511779,-0.006978047265557175,-0.008061855616285918,0.09424523698892784,0.08394481477078197
77,-1.1633503776639191,-0.5035097134375426,-0.275380757375687,-0.18032545629614805,-0.07938008494888327,-0.07134582946276846,-0.10205293922427194,-0.018480838298162494,0.02710517082210928,0.03910923602742544
78,-1.1944780420542211,-0.5380501912313267,-0.29072617784651755,-0.16006812034584716,-0.09560483978061929,-0.048429611743598056,-0.02394360052361999,0.00036515586147367607,0.018741553776281505,0.040402352231036165
79,-1.150015579935463,-0.48954638883225643,-0.2091840059724801,-0.09705025168210502,-0.06922610640616988,-0.032796726976872526,-0.0007281717853946379,0.04784732853305573,0.10662710560333144,0.10707242733730371
80,-1.2384996410609732,-0.6018906449685735,-0.3240569752418301,-0.18751464358858327,-0.044808548381814584,-0.07957100660892436,-0.0644401285056897,-0.03989695180548103,0.03907473507452219,0.05576056467374013
81,-1.1550953908096924,-0.551673797488559,-0.30739036852715396,-0.17326054837563332,-0.11699378820610029,-0.1102574096896638,-0.08770651558800724,-0.018039278611220455,0.021389733055854343,0.05676854928021158
82,-1.2523741692880859,-0.5872992642505119,-0.3534100875269377,-0.1837107165971077,-0.14510037545527465,-0.16670851700002132,-0.15820761727787946,-0.1051832512635329,-0.021244406982798614,-0.010144265973695
83,-1.078574812588121,-0.46897345456826023,-0.20874902153819197,-0.13530740639165617,-0.06325079975799586,-0.08549580970280601,-0.0658601866792925,0.01843219254122097,0.03232030983582068,0.07084800336996822
84,-1.1463804930397687,-0.4709226804737905,-0.24530926948363407,-0.11813253765457166,-0.04863682648988377,-0.04153689999462373,-0.0475103882125989,0.022840959382661286,0.049981032175900664,0.09790272702900438
85,-1.2386950425428869,-0.605886635068069,-0.3575652823416007,-0.2271434171138793,-0.15934511918664795,-0.17121658574306187,-0.21111979434002737,-0.11025653603892893,-0.0491119610896511,-0.011994380540141236
86,-1.2076349268872484,-0.5144321037881809,-0.26516068831788986,-0.15133256220453428,-0.09947413729636367,-0.05894297161299278,-0.08615011854089971,-0.0025107583148389345,0.056803513705066644,0.1101854166731957
87,-1.2222922945321435,-0.5287788898554044,-0.2956013862694655,-0.18307288698416513,-0.16348580691282133,-0.06515064284398542,-0.11280014492964341,-0.03457112083902758,0.050225359828538374,0.0976446812500108
88,-1.1423772318453524,-0.4980344169749473,-0.26400071751563114,-0.1825707093656772,-0.11157543873355458,-0.08304302022620647,-0.059229067561109794,-0.02564266849063146,0.017141196806334857,0.03162418585477145
89,-1.1266987258579322,-0.5093391418921445,-0.2662548470811583,-0.13913591896027966,-0.0846984711709915,-0.07396776977421848,-0.029694869789712808,0.005070449852387249,0.04141674009615337,0.06042861335067207
90,-1.2126962183182903,-0.5346965413602449,-0.29591791238367815,-0.17005923932891154,-0.12056093620534836,-0.017649810815149047,-0.046792440616096886,0.05257269824194166,0.06775147375805712,0.10086242216866059
91,-1.1510325298883428,-0.49966272699696535,-0.27063085690992783,-0.16514842541450747,-0.09906257518714434,-0.07854948155027142,-0.02559539870698213,0.014755322419863659,0.08486361444928436,0.09971959234064087
92,-1.1168832133855204,-0.519059270119602,-0.31484128219103646,-0.18274712022935868,-0.10511463101104712,-0.0828087708415155,-0.030994367437277015,-0.0045054691247883305,0.018877741663255065,0.044006201594787964
93,-1.1388773914470876,-0.48229129880027277,-0.2196343943145982,-0.09233424863553163,-0.05545477108459673,-0.0834324866193572,0.007492874460615195,0.03181448784332419,0.09873071612831374,0.11317051860607807
94,-1.1998766920431576,-0.4974735309631999,-0.26206313711575646,-0.14730875316935466,-0.0911052538642827,-0.04770383712238169,-0.04598306798325047,0.007749699498456164,0.0761891642894017,0.10644488637724892
95,-1.1748485079284765,-0.5201513027137068,-0.233548453416768,-0.16010777002120058,-0.09028411630390698,-0.05568228881465265,-0.016163228143440067,0.022100617243648868,0.07587773105946427,0.13075272995865572
96,-1.3098325254933192,-0.5640156110948185,-0.2827745782636586,-0.14294042417897113,-0.14412800754265453,-0.1490756357491816,-0.13751753287102786,-0.0335949906438493,0.023579677843202362,0.03145839612715451
97,-1.094801366060255,-0.4923715986520769,-0.2567372507729446,-0.15212863713526614,-0.09747484021742636,-0.032294965225607486,-0.014161693434585398,0.035070015772719954,0.05806201588827109,0.07952058813524443
98,-1.2037844336049508,-0.5076212014471191,-0.2936062594530824,-0.16590905545533552,-0.10774547519233857,-0.08725961980275931,-0.05511157882590534,0.020975875787771492,0.08272453253123335,0.09332017861876762
99,-1.3073389217648783,-0.5842759230248695,-0.3133153536936979,-0.20619429862974625,-0.07031948710130975,-0.05755290295980564,-0.02045131087038321,0.024489435780252644,0.06023572404489741,0.08556644567542337
100,-1.2265073453223168,-0.5267800283048947,-0.3226743038529638,-0.14337444464281646,-0.0918896779574383,-0.08377924921462299,-0.1024557340708967,0.01546379818961896,0.044321113712800786,0.04858433138483076
