"","nsample2","nsample3","nsample4","nsample5","nsample6","nsample7","nsample8","nsample9"
"1",0.708360973025174,0.744429108994282,0.82138244822974,0.733884350035257,0.638344147433752,0.614056635438365,0.586568212641434,0.739460169202382
"2",0.656325542520744,0.573901562174361,0.851463794301343,0.602315385216887,0.527893197779339,0.832962820526035,0.685127206059847,0.734916852320778
"3",0.672565970662116,0.918900528864734,0.576668344268888,0.711283828268258,0.68651860587372,0.795402788458768,0.667299465100284,0.591057734921052
"4",0.643908627606591,0.751823173610839,0.834061504407966,0.723163729735106,0.664237625828048,0.684719904673741,0.794403538914435,0.833300868902372
"5",0.516825126796513,0.650271836629234,0.824020519059213,0.662694777470221,0.558892281861092,0.55987284257703,0.560295129941993,0.763977490347247
"6",0.675900067584759,0.818239118537226,0.905602781208746,0.590187516582663,0.662392924894806,0.55898391415771,0.687329743722119,0.68202805088632
"7",0.607014686590419,0.595460445051867,0.776339231563341,0.598909196620688,0.815704189634918,0.66484032400657,0.700881294963181,0.644504428857874
"8",0.6955787318201,0.779042324381716,0.595024771213199,0.656447564080859,0.85815509401009,0.675778491196689,0.812557608152521,0.808572015677159
"9",0.650577472607874,0.726202423711735,0.888798365860819,0.762466523647123,0.662495983309374,0.677347492201941,0.572124366896207,0.698730015421368
"10",0.663551143017856,0.559071978082342,0.611647372560887,0.927005145970594,0.87720356827715,0.611785901557137,0.613801713271382,0.810254498758802
"11",0.637187856535156,0.566836069208531,0.725485745202351,0.667799669086915,0.689302425004425,0.776825827416905,0.766931467678246,0.745154465086517
"12",0.645328895862824,0.5995471562715,0.613455742091368,0.609870203922818,0.6629945339404,0.68752619516633,0.577783955969135,0.626424682778137
"13",0.601363368978271,0.640061950820095,0.763886833855937,0.783973049950849,0.831316209618166,0.706431070097022,0.744622476964888,0.666288540744664
"14",0.798976468361157,0.67011769731599,0.873600878775708,0.681409440922998,0.762748408712643,0.883596350976108,0.781662929506142,0.808312109428417
"15",0.822884862895218,0.579012097351064,0.601922303298456,0.607443221221322,0.716970711446027,0.634186728962752,0.639045043235289,0.767130232429137
"16",0.616932550375522,0.574929746262996,0.686960052507533,0.676641483002663,0.765866221655973,0.615920643626898,0.745859823952552,0.797310141409211
"17",0.691235309823639,0.569726877054377,0.743723711450396,0.663088216366836,0.647824539328549,0.833488848871371,0.634279144186966,0.651467634645329
"18",0.609998322708095,0.58216713254708,0.848428631212744,0.565289145667943,0.750184122785137,0.74962857997183,0.684486279518245,0.7291068749392
"19",0.640517880737358,0.70826503507271,0.746698600072187,0.723679159865122,0.833758601613375,0.716034032486981,0.69746244130132,0.667360927447286
"20",0.708384906901438,0.700407541536627,0.865448942556942,0.81913300224127,0.717232103834333,0.774405146896108,0.600126048568891,0.762396917990941
"21",0.824969948197785,0.792362741741511,0.649663017375211,0.771414835640707,0.619809091037761,0.618398087378478,0.697233516424562,0.780919128382126
"22",0.668451661267287,0.741526420624919,0.730975430817168,0.585911575755041,0.878616071897424,0.57319516175991,0.539365202008885,0.568730701963105
"23",0.722126023003412,0.527062196754415,0.68917845164989,0.651668548871153,0.632338104738132,0.725962025584635,0.647444771858063,0.750730855917022
"24",0.760158265533913,0.744176651526863,0.711419639845324,0.704331653505729,0.750093402748386,0.625339594851414,0.563066308108839,0.571164008973726
"25",0.699560682740542,0.501262995436789,0.606578961127529,0.56203109915887,0.823469771268726,0.767928764834402,0.829874533940198,0.757929351394451
"26",0.6100849259335,0.660369890543749,0.731807343523181,0.62025706830554,0.693554801321111,0.879357544288309,0.735720691348271,0.705191715297774
"27",0.740820331032606,0.634006400165877,0.627212307411754,0.580818824004561,0.801304695521402,0.868771223431888,0.59341661759501,0.582640060153428
"28",0.684435679651359,0.721171563281661,0.792895612609735,0.788702514553058,0.547027932993189,0.649703794324278,0.862019613150905,0.704197061911997
"29",0.572811861374325,0.650835481888673,0.780124688168352,0.679915831628405,0.737784361050501,0.653922092961961,0.723565379496669,0.744235219399242
"30",0.675629839810498,0.540345069141619,0.61561201981253,0.747197168161864,0.607998518688401,0.62310221352122,0.796127016815018,0.645519690758935
"31",0.614979470190484,0.496490855135131,0.63762702146266,0.563328531976858,0.651681189150269,0.682037275038184,0.672702688950993,0.607327012973823
"32",0.73851389329118,0.736084148978724,0.746197076204035,0.614783051002276,0.597507446403221,0.549160547417431,0.835481538338949,0.710370711540946
"33",0.60931493967817,0.710075769046239,0.711310588477432,0.61260922742251,0.705829656635958,0.714984563224096,0.699521746353572,0.552269837800485
"34",0.599585238776542,0.780598565270735,0.573404175742242,0.732635770089287,0.641766134365315,0.550507442406968,0.589728267138781,0.627305807030336
"35",0.590199160430616,0.590423926631201,0.59834265605524,0.70035366299655,0.782509866683327,0.760053548006293,0.576281585123385,0.729743640998496
"36",0.64094437160971,0.689727043675164,0.901722358707851,0.695221561274199,0.901244736757155,0.818389612124711,0.788141666104189,0.687370110251193
"37",0.544079649922082,0.476693991953046,0.564928867447166,0.761665683836315,0.815939704523088,0.745282794653714,0.652107215580743,0.695999448337326
"38",0.758874065357535,0.701292956277708,0.852472605632382,0.647144711052991,0.590040491453931,0.590010554209915,0.698644227464377,0.827415424183272
"39",0.698791748662866,0.715020443337146,0.632570024849981,0.790796404799327,0.605099876619528,0.803152001949894,0.649996979038262,0.657032634673212
"40",0.605741360845178,0.674511233154507,0.523640022619296,0.758848705796169,0.513895949463337,0.696616410528525,0.547721668270127,0.729639674227427
"41",0.419670823389973,0.748071022518076,0.789551053583005,0.802084244841467,0.709905850064992,0.815948365668381,0.524775665279873,0.541788490381927
"42",0.808000250914978,0.667265900000697,0.867265108444149,0.709153016431978,0.757795249689118,0.654022676213376,0.614522094381878,0.704185740523208
"43",0.568284584187158,0.511117783640658,0.83214230671509,0.600135248889533,0.676147992212571,0.616986816306563,0.618059990476333,0.742626963655233
"44",0.673657217017688,0.724951690839204,0.610257603990779,0.663354628266349,0.785029774432478,0.656148295181141,0.568374960601944,0.578642742546708
"45",0.680331344927362,0.641469008683479,0.882457022491277,0.827167633142792,0.562042908755873,0.689800269673022,0.861886682264072,0.769392832328317
"46",0.719114911119907,0.620233892386075,0.605099799788392,0.597150712798531,0.557038971578904,0.596432519856437,0.748230077602121,0.653355988418901
"47",0.665909299745772,0.819925006848938,0.513816662906808,0.677626262687207,0.813984228208592,0.820750469541062,0.550798455132108,0.712126990077627
"48",0.56171426061023,0.62658353704329,0.714423064525041,0.777935753480735,0.612754199474064,0.720187829453418,0.611624855976527,0.669999863766946
"49",0.62629781936402,0.641433506751022,0.738231250500839,0.86663926873256,0.787610153722275,0.71074423221228,0.659725637749134,0.813707686577389
"50",0.849149483784136,0.683917387580659,0.788001950430694,0.673341589937907,0.614341094525615,0.868493249685251,0.629464134334382,0.711410465653285
"51",0.690913237112592,0.743577225346682,0.626426057109935,0.82676269362736,0.686365700006447,0.674412044583233,0.741819437110631,0.636052214046435
"52",0.469884176309041,0.707713317046854,0.637795870404755,0.791610304307069,0.73282635142858,0.604866650752919,0.555814759241913,0.63172775609914
"53",0.638649896716613,0.900466414480961,0.749713860171921,0.611821485928881,0.70298173793162,0.861537769167585,0.855855757239032,0.676875544464941
"54",0.653614468210537,0.802880504919831,0.653368748184063,0.89152289946615,0.787652059315247,0.596202605046296,0.636534152086376,0.652186379814158
"55",0.826567194566636,0.831240581912262,0.579543358680424,0.731739549300187,0.608492297008161,0.785641875144199,0.852118927303158,0.710190485299066
"56",0.678602933784441,0.698727076363765,0.703805278571647,0.674834875713212,0.615119012167695,0.884484950807587,0.695643355362644,0.629640931343843
"57",0.556698984685952,0.830537739272256,0.58988363711971,0.863271173877055,0.688283153174976,0.763576448794966,0.697920611586275,0.551949936869922
"58",0.832106188820641,0.767219200896115,0.730965492277107,0.587902136481497,0.723454437066107,0.836377902173132,0.68437464913778,0.838068172190089
"59",0.682472559163431,0.782571043849996,0.72746843609661,0.657996830802058,0.452495994420821,0.858323404089475,0.766130264766494,0.912029709718512
