"","nsample=2","nsample=3","nsample=4","nsample=5","nsample=6","nsample=7","nsample=8","nsample=9","nsample=10"
"sim1",0.684655647539834,0.742220521818891,0.718712149634379,0.777959635677621,0.740958708980506,0.751109159992344,0.771160932025128,0.751654173981526,0.792697806610498
"sim2",0.677441114123056,0.7970249841306,0.723559215764448,0.701769569622677,0.746008843182528,0.746168343326179,0.779537178168684,0.722077820063391,0.770281663199357
"sim3",0.618445578974749,0.64161160333366,0.850200279391795,0.712220619694967,0.739354438767692,0.720223459090484,0.773868944345226,0.749684451239389,0.745068086989328
"sim4",0.808472562124618,0.745980162362975,0.737864892563848,0.77771193150176,0.7845408068698,0.752685136882426,0.729908234485032,0.724595821481997,0.774457906740028
"sim5",0.743508542858801,0.73356937585781,0.721503033255264,0.776490872984019,0.789941404258599,0.757221388015559,0.754229436297431,0.73726787542129,0.787719289159255
"sim6",0.826934975251833,0.703834012863662,0.764460107125903,0.775691438368443,0.732669670712345,0.740000535182678,0.73903513928374,0.818864152275424,0.784252522551074
"sim7",0.749759056181224,0.759725612408686,0.795274342755469,0.796750857232777,0.781872426248024,0.780426008488801,0.742470266346657,0.766108756652029,0.819809155632017
"sim8",0.7910594117425,0.722803047616099,0.835875527542054,0.781915781162704,0.742883253834924,0.688290121176043,0.746307735678908,0.772744191954561,0.776744371488967
"sim9",0.750698364048678,0.70593916857266,0.808192860305455,0.734451008731061,0.779848159963636,0.789017035592104,0.696220234339555,0.723967720927589,0.714985222619674
"sim10",0.769220887579059,0.710956680527898,0.789489665187639,0.718818010451015,0.792111057623519,0.737733358961149,0.765079466301265,0.732755261583327,0.780944300280664
"sim11",0.581065758479208,0.736905991891208,0.645656592922512,0.78911955829547,0.758824174333551,0.815808495549142,0.786067415363913,0.781882986221375,0.738846233118802
"sim12",0.717170836111535,0.716725988024885,0.763820265899601,0.757296799181046,0.749025478430931,0.692504615058091,0.786119216158082,0.72770426381427,0.752105409269588
"sim13",0.661960425091977,0.798370075120386,0.812186648166457,0.7956566803491,0.702736380765037,0.750869123350936,0.739040329030362,0.75674458875751,0.754065628124422
"sim14",0.778259882159337,0.601184502514554,0.638989317957568,0.795567638979305,0.62262689908627,0.810547192647612,0.768910279891569,0.781277878151353,0.771694532609528
"sim15",0.69818872589049,0.817185805339644,0.795482140067391,0.747235393173372,0.725676526651707,0.695006409603269,0.789338946162228,0.767553445764151,0.758081111103468
"sim16",0.555676585495918,0.776601638212114,0.758566529267124,0.81372257505643,0.766586578486319,0.748717419256871,0.765971143043785,0.757883151225764,0.767300692618539
"sim17",0.805355612088708,0.693066081313999,0.627839199833992,0.763560994132278,0.73936033297576,0.798413962545497,0.781737973526374,0.717514685197147,0.783894651684908
"sim18",0.746086192076399,0.719740423301621,0.769612154293957,0.761821384185124,0.753656126055957,0.782013002020002,0.781853927749324,0.777839868248689,0.769166780101767
"sim19",0.717889779324606,0.63640644889623,0.747125558947115,0.750253423156438,0.697982810654333,0.718234886671742,0.81253172985801,0.74509294407962,0.779847343279647
"sim20",0.655008219283249,0.656471788130481,0.724495089041462,0.764186891602737,0.729991123168484,0.776317655513064,0.74123674795809,0.814686958224495,0.800113015712291
"sim21",0.818428703339186,0.586744515981641,0.775228765355913,0.794245256160564,0.720547795101408,0.791940328568426,0.756059641259297,0.78711305468937,0.779091858654955
"sim22",0.709386967609057,0.550220751150076,0.68582682376519,0.731458719407428,0.741907891777974,0.711189996330408,0.728348322795757,0.754697804778565,0.729452385384466
"sim23",0.73901349051842,0.688357387122987,0.757991275971149,0.76935945851438,0.761208886893327,0.794618914244094,0.781639515134347,0.736855855631404,0.775622523779215
"sim24",0.666680320383942,0.640335792882244,0.733470213096075,0.73455175828647,0.727654406907669,0.72639246462901,0.763680800329803,0.751614011863395,0.75869464941714
"sim25",0.701682075218829,0.549461761627745,0.832142498639038,0.719139504049742,0.735706188328289,0.745235236294942,0.724665267791617,0.774210729359999,0.796389148474086
"sim26",0.584066522791166,0.748586370224033,0.670824308932778,0.689009920552981,0.741300587882396,0.757470073434598,0.76052617985936,0.811245784517027,0.776862166717744
"sim27",0.711570972030413,0.733867502785547,0.683362962204806,0.757573802413237,0.718704490445257,0.762272204711452,0.787695807759146,0.760350889498847,0.708860029752334
"sim28",0.670445975255282,0.760541257853883,0.681087394475187,0.726111774093603,0.709713022475329,0.716742642294205,0.736789610031253,0.773286272766603,0.757670143637538
"sim29",0.693795275684448,0.757192407309533,0.721305439553567,0.690330372934581,0.76300019595439,0.703547891709948,0.795831872692931,0.749823593452217,0.768538513669356
"sim30",0.682058732355313,0.754925313950673,0.738497398835839,0.75772746828177,0.758009067526537,0.726775720675154,0.746724687042323,0.752349786098416,0.785627334963805
"sim31",0.621413183436137,0.779605736346257,0.80999275270906,0.750807417752517,0.700803789632719,0.794163085011077,0.767001562164746,0.750838624235798,0.7296464602236
