"","nsample2","nsample3","nsample4","nsample5","nsample6","nsample7","nsample8","nsample9","nsample10"
"1",0.504817435015908,0.556743265824466,0.626201035182183,0.607958968312366,0.810663211298148,0.728412598111969,0.819574457296294,0.751205632613295,0.636842704238357
"2",0.763354296734628,0.618682057060007,0.658298239847435,0.765783667997109,0.555413063126997,0.568616750992444,0.630893094852233,0.706878624080277,0.673273634208319
"3",0.769885460089411,0.622817978315128,0.552893848661893,0.52595038453369,0.642415073554826,0.845107044454968,0.606550286710695,0.774298091597645,0.603794200211174
"4",0.709637230673324,0.558809027588585,0.641817476870581,0.654055691398124,0.808293549899031,0.638508558340765,0.827887753903177,0.828476549850652,0.920860615836353
"5",0.663648729985846,0.794741125564029,0.716170169834383,0.656823979785486,0.693850778896211,0.621460636376779,0.829470670237065,0.578602019493197,0.76694170766738
"6",0.800787745859588,0.692552458107561,0.722251778312042,0.676601186753797,0.651980438507448,0.695782165280752,0.757629239088134,0.770745342211675,0.784036875890992
"7",0.830130748509887,0.760864125963574,0.610003107317917,0.716963487222843,0.666868664494973,0.609085919312698,0.633634390561772,0.821092223060894,0.827671999386157
"8",0.698172772105827,0.516607350871769,0.682409986311117,0.693150206769675,0.615400259876121,0.541229564926124,0.792758127164417,0.752455086859142,0.564098087514848
"9",0.71239120411275,0.783942262559761,0.77412687309475,0.51322332063228,0.761922809779054,0.702338991779068,0.844346179190995,0.811795043585822,0.810055675280879
"10",0.669773393079327,0.494404207336767,0.777868244528676,0.789224588277397,0.602625967616712,0.713317346903784,0.688316590048972,0.719339474672076,0.631236410943863
"11",0.574087147772185,0.624369537653483,0.62467569164115,0.683797826600772,0.596853049556165,0.771017496098087,0.619300567221511,0.634067246778025,0.830797575183264
"12",0.590784510566753,0.570105027237888,0.699264581628758,0.652525097758884,0.587708773039711,0.656051460985271,0.689013942182793,0.855834404732082,0.674719143868563
"13",0.859451493775626,0.836859938361736,0.651883206660076,0.771500152790167,0.64504806940374,0.811030361862855,0.674597309514412,0.567976064806433,0.65003077798499
"14",0.893429573970745,0.783185969468061,0.645670192624257,0.790987819358731,0.583644524849629,0.501663160900264,0.747038372870856,0.830279874459736,0.700588464476359
"15",0.7435101234854,0.789440640026114,0.754619535069001,0.636213012057989,0.614920021892948,0.504499069829384,0.674227387334515,0.757789089763244,0.61477983582231
"16",0.610138171652414,0.783416970224666,0.828752287346738,0.528382811720741,0.574464989929532,0.63492753765819,0.652281290057625,0.769559694373722,0.713764280475106
"17",0.721312976000173,0.835061301932419,0.707518491630406,0.774874409098006,0.559926110808094,0.636690101968174,0.584935300672698,0.705990612952818,0.577226585793259
"18",0.520795402121921,0.676189652544764,0.708487709570993,0.57612077597377,0.60679937067695,0.812998657958009,0.599583218641695,0.817491126033837,0.67280422504703
"19",0.736325493659786,0.676157401420128,0.617841196676955,0.773995222508514,0.677977878333818,0.710599023585858,0.695451699712019,0.806292736574136,0.735237887503438
"20",0.873677823974144,0.802258198821392,0.842694153583236,0.781490534034487,0.664059204905801,0.699607917550671,0.817288172767842,0.634623589642955,0.736133471349165
"21",0.625023863484914,0.706196237464365,0.683991962058674,0.661133068056219,0.592557617703736,0.646698033571382,0.653528567341016,0.727682627584293,0.756450469101323
"22",0.641224717782167,0.548544997207049,0.691665246091419,0.708449051847793,0.551124658135159,0.768372712327658,0.743830056901113,0.870376829092847,0.504224261731269
"23",0.732221397385333,0.606111369664269,0.599812878622933,0.62241256639456,0.795475388536939,0.545944006149097,0.648825552164458,0.523347128783861,0.756966174110052
"24",0.615897705644083,0.730904693391792,0.587426601018847,0.618258915563309,0.67322948048576,0.730594445307576,0.554808291667147,0.883329447260324,0.730881222818765
"25",0.732892387281773,0.734883338946236,0.828344483429508,0.838669956302284,0.621472834897342,0.767890139172553,0.585330327007783,0.731390291407317,0.607691592977363
"26",0.628451320215665,0.694971463704818,0.541492327083494,0.781198297141972,0.569267677282412,0.636687930488798,0.691896429848995,0.639194657334019,0.673942010110578
"27",0.611875765843324,0.5687378585192,0.584033328094134,0.563242934257156,0.753733616892605,0.652145298257424,0.526448696977084,0.696593026644322,0.77934085897912
"28",0.772306581677503,0.514993713839319,0.634571885692971,0.60573387692104,0.698763120545399,0.608026317986964,0.775420842549183,0.681792781669388,0.67774115977955
"29",0.708099604991388,0.722383738744697,0.65911376810152,0.666110156816507,0.727520182809963,0.626586494418231,0.611565057693368,0.640688726599043,0.722504827529127
"30",0.61362543896093,0.543159145666258,0.635992284612169,0.547805323020499,0.721481745798748,0.909525424660581,0.663022130433543,0.650138108400503,0.69854035858292
"31",0.675757350632011,0.722383353148566,0.517157639491438,0.565555871924835,0.669729883540227,0.687502435403086,0.623231127256569,0.68500768153312,0.739489193473625
"32",0.832118212614032,0.56381810059412,0.708055809586536,0.673294615289223,0.609171308385791,0.7599013228129,0.830249686266939,0.654665212853122,0.81278225587206
"33",0.715011189564258,0.573786682861686,0.652511815166035,0.566602249023193,0.750996984388416,0.789091865019027,0.73115372724554,0.735595861022957,0.615856521732227
"34",0.572067507294345,0.678940863219039,0.70092995899245,0.72335284149746,0.681713731400164,0.73381915385527,0.779098741379847,0.668874075364812,0.629454008971662
"35",0.599974875992042,0.791016456422673,0.64834548294102,0.697156899499278,0.614167362260892,0.857686393818434,0.749190085016047,0.594796929869087,0.639220293738012
"36",0.614764817235321,0.769105150803535,0.749728040765669,0.785465607942743,0.673427174126381,0.689153839864624,0.664233354101818,0.576972481533256,0.709034674700239
"37",0.741522949821851,0.689198666621499,0.702252720812173,0.601544952447524,0.586927623506844,0.793511416335865,0.879421021853707,0.645839785533444,0.814558460475485
"38",0.744761393040704,0.602210999250356,0.656378152087626,0.686592068344857,0.712472525019327,0.800819002660545,0.609353706337241,0.786093346896662,0.634108401057325
"39",0.700319756069047,0.818591952571924,0.73853691784305,0.605750802633064,0.651146691761374,0.568963047806769,0.912743143663253,0.636066949855028,0.637368367380485
"40",0.66208771087978,0.703096210019343,0.429987383727013,0.590567735770111,0.77312469333796,0.801429449771057,0.805906875019498,0.721681849625082,0.702760038789455
"41",0.488670884184911,0.724790949137852,0.787743725453184,0.649177154009646,0.629421111026092,0.85439528540773,0.761619465068413,0.522842162059178,0.656989528355897
"42",0.601030810366696,0.692035291959903,0.725720558622126,0.558132325322807,0.699401386162489,0.739713316242312,0.439071527351047,0.646627642110114,0.652279117178277
"43",0.809855018873655,0.625526755334548,0.63471723963006,0.782750996979652,0.708148150761395,0.635303459699732,0.659316979970601,0.795980369490469,0.733139746242684
"44",0.599795822636817,0.693889391015798,0.65293595813127,0.599993178383891,0.700885418869155,0.624866646822947,0.882499761521561,0.788791941622435,0.780201223081275
"45",0.714292454517435,0.825781501916111,0.51285421360895,0.724322595191545,0.609476117329472,0.683868349380265,0.801065842839815,0.61035087564443,0.608595668249618
"46",0.622664771636425,0.755461485961262,0.538857924738513,0.571374798411233,0.766293401994427,0.667164217978537,0.685882319979809,0.614250988184002,0.638506632935523
"47",0.701002475677292,0.779211386889974,0.698142236202107,0.586968559934673,0.688364145892341,0.811017757030673,0.628828641536132,0.726962568150208,0.871929890738391
"48",0.741686021973699,0.749599627242491,0.76836989212552,0.602725085252953,0.689327907125532,0.805277266562166,0.649159887611862,0.737851746364938,0.771384384252328
"49",0.570249321692215,0.581440403912556,0.649222677882433,0.513859727357618,0.517585195328226,0.607146605492098,0.852176660434152,0.579492079615562,0.640028522333485
"50",0.654625931885083,0.788981325330263,0.569111553751442,0.867689188657994,0.61151277137716,0.692293346168811,0.77607198873056,0.782465463100366,0.646927645493016
"51",0.618124397692566,0.447400707974297,0.772834572489934,0.669371871604308,0.564557595825548,0.709136295950991,0.57891234534856,0.752817502439968,0.738240171649172
"52",0.549554372254371,0.676107467132065,0.691457421007518,0.662722688124416,0.742571995939602,0.70661536225109,0.588447786409698,0.733804088240073,0.689660431896355
"53",0.730084301413049,0.799718369967068,0.707701302846524,0.531698397018408,0.75491323603711,0.69379997636753,0.68091933657964,0.79329161607551,0.753258303946085
"54",0.664343406162981,0.899676827134475,0.771096859873381,0.860357758750578,0.57259462280997,0.700446359875343,0.501052318758716,0.616156373849786,0.67470537951246
"55",0.709724691527412,0.703408165961955,0.883035104021169,0.55659326551496,0.721595854298302,0.515817346863773,0.588774663639765,0.634714519441088,0.573352559560313
"56",0.677234426412684,0.575234032177824,0.624454177714387,0.555316279432699,0.599420256478651,0.591526356963403,0.707851130807838,0.545255279517901,0.744340930143894
"57",0.528212249283062,0.720938592696136,0.588401901914138,0.643591071670255,0.602319667447387,0.677478845718898,0.775139782822219,0.583585288326969,0.755949816951949
"58",0.568793021697657,0.600862855730937,0.677076510982031,0.752789561102449,0.780658988476654,0.835800581544568,0.722119130230945,0.649421664723667,0.738594898375153
"59",0.603852595873061,0.598952524233329,0.68801959174953,0.62513647729441,0.718292730713202,0.675521095218672,0.65607987033589,0.679249786185264,0.779706772461775
"60",0.838299516837486,0.830478311988953,0.665914581862467,0.538492236978407,0.694571911142302,0.705153445425265,0.54065665609834,0.637607974073384,0.753892784204149
"61",0.572355987916426,0.69040411399808,0.705823819071101,0.811934365298888,0.570683495185993,0.737803194067748,0.624766362192383,0.71168370572933,0.718743061722908
"62",0.59707969947269,0.616395085247355,0.618840382437843,0.81412247657159,0.524727303016164,0.629668004258212,0.605372964556812,0.53123755463134,0.736198768743479
"63",0.667545046562745,0.762477145766689,0.761600234772629,0.609756287270431,0.640531749801782,0.554686223437686,0.821162196934436,0.750737968394581,0.770455918148642
"64",0.646009709325246,0.777494265838931,0.633731468893002,0.843057472101395,0.565798174188401,0.711064057126535,0.743379797647753,0.619432527936432,0.600945012029364
"65",0.693448925306204,0.765993539467918,0.510294638990688,0.617501330991502,0.622509783282558,0.733912675164215,0.682933401910631,0.604651168978202,0.679780829126351
"66",0.709166555945303,0.707558220248184,0.672865148654768,0.491792566225254,0.765151830270837,0.604071632916267,0.510223658979514,0.757327392787176,0.742844995696252
"67",0.625810226445549,0.580925683957824,0.79310550704735,0.560486942305703,0.77782751226417,0.732327367859055,0.776728234994272,0.684475056842666,0.688882275432152
"68",0.553691378851643,0.72298772170504,0.688032097069716,0.831150332017631,0.72198522822328,0.495038487033493,0.532441642488222,0.64983830475682,0.72081130547273
"69",0.617545912869868,0.864623756754885,0.668143915183464,0.579007412273889,0.892537681482857,0.589602545174782,0.756013584756328,0.693156927681028,0.756023217674359
