"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"31",0.234971202944059,0.302626452833725,0.337667059283526,0.35308330571863,0.365960769960171,0.38202071687518,0.397382117460688,0.409637253578765,0.422053143362464,0.433038008669764
"32",0.23604928745158,0.304989194570872,0.337846706774435,0.350482603342906,0.369516060206758,0.384119210054199,0.400221423813502,0.414195682366565,0.427130693786416,0.437601188473959
"33",0.231037739528993,0.298622354562677,0.334568900810556,0.351230460724741,0.370299759054427,0.389292476979495,0.400402993970337,0.4140458387307,0.427041154403374,0.44038921179611
"34",0.233083315290012,0.301004807544766,0.33688574754732,0.350528244642618,0.370960713378578,0.388677407443547,0.40476346875187,0.419667042913538,0.432146002201294,0.441996066016375
"35",0.234421511814736,0.306218985970123,0.341176088629005,0.359559599229013,0.372198852411595,0.391254071242448,0.407533460969587,0.42122530189338,0.432170807412513,0.440167666903736
"36",0.233854470776557,0.296562791477332,0.334121982978222,0.353768882367098,0.366407113808717,0.383286136600842,0.400024287266047,0.413396218821479,0.425461223066897,0.434227513180139
"37",0.232069169955579,0.299225589301563,0.333705849634715,0.348996009376497,0.370093906120074,0.387490869535139,0.403532660079865,0.417483567812417,0.427111664219397,0.440472914990958
"38",0.230419903547035,0.30060322116282,0.334693106596626,0.354341049571214,0.368347150122867,0.380045727867034,0.396084510085233,0.410192074183095,0.421690940119788,0.43373561224004
"39",0.235751903907565,0.297718627739075,0.332389926061588,0.346294966945527,0.360717125464564,0.376718081759124,0.388444073817142,0.404607902068583,0.416965242719244,0.425804660473008
"40",0.238210233759009,0.304736102049286,0.340557189347475,0.354007925073034,0.374172856105526,0.389442429070025,0.404692156551935,0.41475185575473,0.426229495821007,0.435868504636352
"41",0.237464829606685,0.302407705291701,0.337541093576323,0.350707559791609,0.365240849608548,0.386013044797674,0.402049596723708,0.415126944043309,0.430159931623811,0.441389147846013
"42",0.237418177655469,0.307205559951883,0.343124742206403,0.357546763455339,0.378178743646509,0.395222016974769,0.411427283059059,0.425025951270092,0.436860756584276,0.446948479119245
"43",0.235053061322491,0.303418154515446,0.33779520648296,0.34990579756987,0.369715491253738,0.38677677270798,0.402831253637654,0.417880140234984,0.429828508926387,0.440437551247183
"44",0.237019751430376,0.301072685711228,0.339524574941103,0.353727476285032,0.373712823421807,0.38932408985061,0.406454492595586,0.422043375928312,0.434464540237317,0.445621323179781
"45",0.236524686075975,0.300491582446868,0.338786337726177,0.353152297927551,0.373415148178618,0.390538872113645,0.403882733770143,0.418424850149358,0.431252278075425,0.44023394150928
"46",0.233345108446263,0.304894139904186,0.340664134587144,0.354616255097995,0.374801441530832,0.39272477070429,0.407446475609814,0.42142939558664,0.432074895126202,0.442759293995266
"47",0.233110217005568,0.303047588735129,0.339858029601204,0.353199482845455,0.374037900406003,0.391860892895518,0.402933340034885,0.418550346625617,0.432324630915503,0.443014958068981
"48",0.230588524506817,0.302103164416448,0.339337576053954,0.354315502634537,0.374056719249261,0.390506021913389,0.400792453338004,0.416906015978136,0.429919676038644,0.437679736834961
"49",0.233658985064832,0.299199240931261,0.334006427377877,0.349522912117748,0.368833388890318,0.383702047674946,0.398062766787309,0.410552076748215,0.423772729899578,0.432464409928193
"50",0.236467685510756,0.302536949440355,0.336098291518368,0.355352301134175,0.368645689552254,0.383373204834675,0.392264787057791,0.407118601922525,0.42197725302774,0.432814951383825
"51",0.232405865116599,0.302423791515866,0.33675690695511,0.358692057610148,0.370745191368775,0.388694514907961,0.401574972851732,0.411780543936242,0.426640847227098,0.437819762010262
"52",0.2353609268125,0.301850920558672,0.338154279906964,0.35274932695253,0.372780828988317,0.390740563689059,0.406008701036267,0.417726741389636,0.43145216108557,0.443150315937688
"53",0.232868851935313,0.299022007308654,0.336212184454544,0.349198094128954,0.37005092680091,0.388797092616105,0.40515795125506,0.418800293226979,0.429179939204008,0.441459918328953
"54",0.233831400196802,0.305951664718843,0.339727391599955,0.357560898808881,0.369793911305469,0.387296704649614,0.404456301603117,0.41593771759823,0.430652229280417,0.443982701612275
"55",0.237120791986142,0.30280216078268,0.339126951123579,0.355638279706651,0.367654128527538,0.386258051752372,0.40239968852169,0.414684562847475,0.426663212085111,0.437566188105444
"56",0.231856132714857,0.298306331648576,0.334854884885238,0.349256435994012,0.369550800950424,0.381180406621148,0.397175474968218,0.411565528547164,0.424959456807036,0.435308337496261
"57",0.238905976222517,0.306364383226156,0.343165472130999,0.360192527470414,0.380209231931488,0.391656340994544,0.407438091331276,0.422678900195274,0.432497531438161,0.444728085375597
"58",0.235382604151029,0.30270360976861,0.339140685685986,0.352737365572849,0.371044868178815,0.387196361228006,0.400264607199725,0.415577367806274,0.428905804512389,0.440454174755119
"59",0.236989111846361,0.301132946030537,0.338752975966648,0.351914810267749,0.371919973467098,0.388665006013216,0.404733630972791,0.41850456960816,0.429673150166695,0.439384073484176
"60",0.233907415156221,0.301424091134614,0.33521592240561,0.348541118471502,0.368881980842478,0.384055559363529,0.396199188794917,0.412701585619585,0.425479073557911,0.437596620779242
"61",0.233360427596993,0.302926794384382,0.340510496546923,0.352770166384479,0.374520223356256,0.386798719115506,0.403467824789259,0.417036557238767,0.431140212457674,0.443753112956483
"62",0.228959412238616,0.298753198719628,0.337881444373015,0.352189174036922,0.372521104636081,0.391441249879089,0.407990557220338,0.423320960467532,0.435648524102061,0.445573870043735
"63",0.236805389623654,0.303512091222939,0.33826942926815,0.351744820986919,0.372471984925163,0.389683371958639,0.406144177228311,0.41916499834529,0.428026172524469,0.439404074270777
"64",0.239420233549895,0.305239404389004,0.342305108343967,0.358164979262829,0.37843234800594,0.395899487064265,0.406153537396435,0.420702362966535,0.431731105081518,0.443719395232228
"65",0.240335698153609,0.307976049004207,0.345298397801943,0.357760610197629,0.378284350913037,0.394841939455956,0.409698712472274,0.423310495134497,0.433709331970314,0.444435749378291
"66",0.238455457094368,0.30398113509932,0.340732808673596,0.360263455305037,0.372147901723151,0.391578366402367,0.407449250855758,0.421407451380298,0.43425655015677,0.444176422908679
"67",0.231962827249059,0.295920979303008,0.332947744104603,0.348072006124202,0.3696519362404,0.386382855565717,0.400114973755572,0.410742749283973,0.425473498923428,0.436919430245235
"68",0.226865337089776,0.297916768486506,0.334824871428159,0.349068258073108,0.368039795566835,0.386059335270429,0.401894537800921,0.414792471659592,0.425920449980608,0.436570092625882
"69",0.230403136496275,0.301610085675929,0.338198452285742,0.352484790694193,0.373182021246499,0.391315071357311,0.405868930763364,0.419021183241341,0.428419631381628,0.436861442018346
"70",0.232374261388093,0.30207572137277,0.337617696003425,0.351912391496343,0.371402972968975,0.383043051355811,0.399618982571029,0.414638452555355,0.427880020795841,0.439181953471119
"71",0.237979837378945,0.308856867120938,0.345748637826383,0.367493158180869,0.38096974101089,0.398059070233243,0.412710853434132,0.424321379986065,0.438685160737235,0.451225650035753
"72",0.23151592198539,0.298430271552011,0.337240943047263,0.35506783667606,0.374838364359277,0.38858856529547,0.39849418707645,0.415398623842626,0.428103906401163,0.438427825040149
"73",0.235217577614612,0.30337286130849,0.339940851144159,0.354547879672818,0.374413224528571,0.392369676067997,0.409627864588531,0.423861313149419,0.434621292575671,0.443552931058433
"74",0.235127180633582,0.304644017243988,0.339789833435064,0.353598596634339,0.373842189904688,0.390822240769817,0.404778404785975,0.416195523137256,0.429969338681081,0.440417315469717
"75",0.235263184535685,0.300874561279267,0.338876173848521,0.354368433615861,0.374910901286774,0.388067323139259,0.406499733092906,0.420942080844428,0.435016023058162,0.445863244341409
"76",0.237796515997708,0.300494110834472,0.336863676624435,0.35008448182087,0.371992927975458,0.389593442003676,0.405470429242781,0.418739585239103,0.430508454360722,0.440959075259302
"77",0.235578479533216,0.301244137740681,0.34086715537847,0.355494371320915,0.37622689024309,0.393886525291119,0.410622312522824,0.423529019220491,0.436149693273803,0.44711997538779
"78",0.227883024950354,0.298784357197367,0.333603488733624,0.354727480489139,0.367487602543197,0.384305119322303,0.399403283946508,0.414741856416172,0.42473799405857,0.436056786122368
"79",0.231715409628518,0.300162399800285,0.335634259114722,0.347781716024965,0.369105530294981,0.386223166132228,0.402984955802908,0.417709433782101,0.430572043841491,0.441732226812618
"80",0.235314857719012,0.300483453006981,0.335074191431547,0.351146473252664,0.370156834242832,0.385929172331408,0.401595563799859,0.414688572662628,0.424444252596297,0.434652669483096
"81",0.230307055163706,0.303720106766168,0.337536374599558,0.351830712793345,0.374212342725029,0.392473456531746,0.408448016395705,0.423867928191298,0.435527732187814,0.446681011275684
"82",0.235097816390342,0.303983841254016,0.337761831529943,0.350893194093047,0.365188467400763,0.383803369827685,0.399758135398763,0.4146203267081,0.42770184278043,0.437152504925879
"83",0.237200709084974,0.305552559684898,0.342913722998788,0.359366248688238,0.379482676119273,0.395593245057072,0.410122510566393,0.419985727562377,0.433399991965721,0.442533282942106
"84",0.231469474828209,0.300663157652242,0.335463387325457,0.356488229602752,0.368913045101502,0.389476167313751,0.405417255602824,0.420789609843802,0.431984730036573,0.443978904704531
"85",0.232240295406508,0.299532045052929,0.334278012792046,0.354886853966994,0.368395955488624,0.384056016182375,0.394979441913418,0.407940146353474,0.420115312506123,0.429552320985555
"86",0.231155208891615,0.299851568622667,0.335737496260311,0.350552922558848,0.369505215637384,0.384891479861148,0.396099553090328,0.411376225141792,0.421571190840292,0.435017364391641
"87",0.236438765722599,0.302704331813161,0.335042864023928,0.350300288901608,0.368598317149484,0.384277286410165,0.395825845108191,0.40850010830102,0.422069461875184,0.434506994627957
"88",0.236928868626641,0.304713016266906,0.340643479020758,0.35693015545007,0.375753117862386,0.386973680030477,0.403754722607265,0.41897423884912,0.431402961619022,0.440998704369485
"89",0.234059885995447,0.305739660250183,0.341190071740691,0.354493653030961,0.374023494244082,0.385839698510086,0.398651697752709,0.414269757779324,0.425204978138931,0.438070900870775
"90",0.231602312763524,0.302156975135141,0.338889071699254,0.353158944208122,0.374477113821029,0.391544086783519,0.403575283132048,0.417919928580621,0.43155838016688,0.444097259654378
"91",0.234441364731437,0.303309266698544,0.338989218149583,0.351726335595157,0.371523807551736,0.38816078758824,0.402686615028285,0.415397779751419,0.427089028338779,0.439517525687033
"92",0.232393175107575,0.303667861797721,0.339291750916023,0.354865705767419,0.368725004597401,0.388257901334307,0.404010579776392,0.412834875217467,0.427594578840101,0.439584672246918
"93",0.233060355176553,0.306724180395805,0.338582723266533,0.351993492603042,0.364777432761921,0.38321868882787,0.399165995103687,0.41319711440895,0.424968823455314,0.434652494449756
"94",0.234811081879519,0.304131292169681,0.340912523895986,0.3544578671852,0.376174210522494,0.392906363596653,0.408379952146184,0.41895272014415,0.43186097941922,0.443059249780428
"95",0.232893998013546,0.301485909838094,0.335177744448011,0.355013167604322,0.368127916318402,0.387627336785306,0.404555261509619,0.419155353465709,0.429926901330744,0.441319489113546
"96",0.230180792801813,0.300787504761282,0.336755624748569,0.354044780160729,0.371446478151748,0.387709712288923,0.403482912212334,0.415901771024062,0.426107412871732,0.43806414266731
"97",0.238845658783475,0.304583902833872,0.340500164292207,0.353792569406704,0.374476962005801,0.393190919228389,0.409157523103753,0.423717696224256,0.437627815680805,0.447803165481413
"98",0.232436274788725,0.303764271799608,0.339978391272901,0.354103688636206,0.373589751763799,0.391521631004991,0.40842385134597,0.422672743376595,0.435569967047102,0.446425530210703
"99",0.228032184755381,0.297993824674683,0.332802391518552,0.346901931723497,0.366632537956066,0.384350206350098,0.400715539213487,0.414971030697431,0.428041784017166,0.439008885987363
"100",0.238100605368881,0.306439134517868,0.337950241096994,0.350071435137322,0.369535000898603,0.38710036086846,0.399835214545271,0.410431188415874,0.422100359944243,0.431305624789258
