"","nsample2","nsample3","nsample4","nsample5","nsample6","nsample7","nsample8","nsample9","nsample10"
"1",0.526689768524182,0.484492084379087,0.620323078734128,0.732464556488508,0.814608476142517,0.49174602615632,0.684123981276662,0.713932424829576,0.685319955440082
"2",0.618742758733201,0.538925817863751,0.743358335076613,0.57952019278108,0.629905613892563,0.622747556491082,0.706969146732285,0.583392416086788,0.665290453819595
"3",0.621216869831755,0.773592965736772,0.601960288208991,0.678413776719127,0.730702904201757,0.721235641637582,0.641983846750047,0.665033239600827,0.722474815425307
"4",0.364526604709597,0.383765346455846,0.81491757745879,0.709835753018936,0.818382917938125,0.70056219717229,0.842581824885313,0.734365344926242,0.80852986695483
"5",0.639578956371634,0.60592887245143,0.622969093925312,0.692777657921095,0.779087618119536,0.702076274800663,0.615670256613866,0.647368445786959,0.70829958358354
"6",0.744036030021572,0.579063115911863,0.779461175118021,0.522072177258164,0.736313236490004,0.705841990652475,0.822909546696366,0.679946072871888,0.546679459201288
"7",0.659905087262848,0.693090021608498,0.635269102424855,0.552646935041587,0.700249926390166,0.546958905238243,0.753176471760231,0.688921277999089,0.739858621874502
"8",0.61469300274842,0.63480592558776,0.74260955200339,0.655415949708077,0.611259364277792,0.513174917407988,0.813960815141168,0.621941825821814,0.605586412779899
"9",0.648020287441837,0.716973649627742,0.598593331359347,0.483341283896436,0.554118185424011,0.58726539611438,0.664872820707617,0.688505776457376,0.637268500787855
"10",0.444480650563967,0.556434220951364,0.856784806579649,0.542723942261274,0.635138191995085,0.766288840722669,0.702698031734495,0.666772807843891,0.597778258974386
"11",0.536703353140369,0.585381160510229,0.728402324346413,0.564022484624692,0.620052106857606,0.690519292873494,0.401297097154583,0.682614454281836,0.820056761675139
"12",0.721830749601986,0.623710611109967,0.558673970273503,0.559923983943622,0.589329390524912,0.718067143488842,0.702919530674582,0.748861256892355,0.515934257290392
"13",0.747928846104738,0.394319849049635,0.626414192487092,0.469915509822622,0.709746582708793,0.717463296262876,0.755497788492958,0.703707552585501,0.662942916695935
"14",0.685992284221478,0.702412325897503,0.555063372011483,0.618090601017092,0.594128359657099,0.512914746909217,0.767682118409527,0.720011996571434,0.662771628710565
"15",0.546615195088847,0.648495498460857,0.7042327927634,0.665675372367126,0.579315398523296,0.672904635550795,0.806621202797001,0.569073428902511,0.66499459246316
"16",0.601683321817235,0.536130594195329,0.664619443519277,0.683114085140323,0.549558183808856,0.775215454737666,0.754509801103066,0.790929428460835,0.765887697247662
"17",0.794395579481615,0.750315726730183,0.528344810143691,0.740574582190431,0.616972178081751,0.701785778700725,0.671942406114835,0.683029593481826,0.617361497191788
"18",0.623248444540912,0.605064419772131,0.606603137806611,0.628861474790548,0.807049114714561,0.744189094362173,0.576235056421647,0.642886864698654,0.761093757564616
"19",0.619259203184703,0.599907998638697,0.560551066009965,0.679641964863911,0.601759457606149,0.598592689656945,0.699533614952083,0.710268597381013,0.610857746788669
"20",0.572020940367687,0.820316721008601,0.825369737406085,0.558437747210503,0.793688339017365,0.697974223341814,0.628492849576786,0.639009977738544,0.705714809100043
"21",0.696114662565846,0.690342142630057,0.43716742062469,0.548921071725732,0.690615768039488,0.63652028577162,0.623745820727993,0.768138362774775,0.690519092759701
"22",0.583926030658562,0.430611102367755,0.600474229310006,0.724586139841356,0.622177345812421,0.815734213504524,0.691496674458587,0.784229917267383,0.58901183481824
"23",0.561927080581968,0.541918985399398,0.637379248064258,0.617010054571209,0.630194361629331,0.584374307425675,0.720221841139897,0.561011216316843,0.728861468561866
"24",0.458415683755816,0.496995235824155,0.672023944455018,0.733336973481967,0.775590210731449,0.671738870017657,0.628941815609308,0.696978999650352,0.657482510692127
"25",0.54472199375331,0.59848004688268,0.749159557012715,0.599948520794404,0.631193765408094,0.722274164741206,0.729802162130003,0.758506868201615,0.741468558130472
"26",0.399183904434729,0.668038640435738,0.52036569483214,0.496469688297578,0.387944887055795,0.763935808824537,0.723385799145888,0.713400983238823,0.62932610494793
"27",0.587122101595437,0.700010919984037,0.530842655831386,0.494211332505564,0.662598312656987,0.701143004604608,0.364526604709597,0.56622882836782,0.840051160493159
"28",0.621235534712375,0.590581919787184,0.776659697761772,0.499450241243112,0.667737992280505,0.668397108309833,0.534337363168259,0.684987814551339,0.674715149194541
"29",0.773816955087634,0.757796004575271,0.593839781337776,0.527865254589848,0.75481655120344,0.649862384992036,0.582195991494645,0.687385559894791,0.786320188799258
"30",0.597287010797356,0.636712027610827,0.635278348702431,0.533912104254848,0.670731700515875,0.832974641129649,0.568223340921419,0.641647164233507,0.55510616572771
"31",0.486493380545979,0.593957017861948,0.71043770046019,0.611704088819466,0.670608061523095,0.790187731367254,0.607662116258187,0.619485926119772,0.65152248341257
"32",0.662638960245991,0.576317776435674,0.665085047157911,0.689129209091066,0.656236310014426,0.749309059420231,0.756344856583909,0.715895461471822,0.768386417268741
"33",0.727342316685009,0.598376967039208,0.675236002477438,0.688729398312885,0.722432326560048,0.734243135828099,0.698240243532126,0.625884050563439,0.650986924785437
"34",0.641936915422956,0.732098945369829,0.602205503743332,0.507085408555044,0.582916676635292,0.685716650666335,0.750371532802565,0.620506723818194,0.661345140415858
"35",0.481458168032304,0.679608821518516,0.628415899613133,0.750184514383017,0.5820112720142,0.718632412446143,0.639788668824493,0.649538341641882,0.73567847497606
"36",0.686550034733215,0.657413024195875,0.705066153291401,0.595778423467941,0.604853082499943,0.705521401264488,0.702916214748171,0.719767844953379,0.822428743462424
"37",0.561614565371872,0.624202492414022,0.732529630402988,0.542257267991148,0.718975846682766,0.690005437488408,0.737063226429314,0.62299374761439,0.701919999945879
"38",0.662000952273885,0.532040516486295,0.609648644819987,0.536908292245667,0.827431951472535,0.747657013291146,0.649500669008881,0.777828943568235,0.656892637646857
"39",0.596880510511501,0.690868709680245,0.573087612415244,0.732408501127585,0.613853406368542,0.572245879543083,0.692766741068262,0.546242696390481,0.685321534438846
"40",0.786500133531598,0.785162170516832,0.375564876770171,0.60461777079563,0.771036746408259,0.759395102090339,0.812792370893705,0.512564570130685,0.680801365540525
"41",0.409193662327953,0.746880401187616,0.621298964958769,0.666337850431375,0.683700156023526,0.594060497177921,0.756161266589146,0.563904879826531,0.652361786081029
"42",0.702495925874821,0.687898825438749,0.766753376538216,0.699140736475851,0.7252539999252,0.626052996811698,0.394527417010158,0.631238151179872,0.701850231998114
"43",0.578954435612149,0.627348491010742,0.697678192337856,0.745286510696642,0.49008322294824,0.721576693971935,0.73132514049495,0.573693446200136,0.655299015204129
"44",0.649889914638583,0.692762657032552,0.63983564237211,0.58834528372048,0.645723116427008,0.615815082700897,0.672640802783776,0.717920401781485,0.81795272667673
"45",0.744962759482518,0.611819527350523,0.631363696776995,0.445504532391454,0.545267556547234,0.661462096134684,0.745891017870185,0.568594552795293,0.696389984833834
"46",0.565193130430685,0.74735072835799,0.696965969623676,0.513695912744873,0.756063250896931,0.670122577083285,0.725928476113322,0.730163691262466,0.591311924269538
"47",0.566688091389983,0.722782362832147,0.568452131211016,0.653529941129401,0.710733689979079,0.818360191825497,0.70835006658503,0.698720405695904,0.828783422489205
"48",0.534611820734212,0.590704186815414,0.700140985379646,0.589404381546736,0.670163509294118,0.679504938614146,0.610558204236096,0.664379200192628,0.674094043786543
"49",0.649125642280115,0.694848918484715,0.67706418806684,0.565587705290437,0.601631497710791,0.748477466346576,0.763960345379471,0.66068887441773,0.659657139288506
"50",0.542083877363107,0.634861164911917,0.548754367943684,0.740197886528535,0.68756445211376,0.659091863285075,0.721268874429817,0.583326904560877,0.68012999078538
"51",0.852033179635045,0.364526604709597,0.577562887403788,0.485589389150727,0.68928494195475,0.637725725269677,0.675469068592792,0.60176380762127,0.674112069324658
"52",0.626681556587983,0.599203028942315,0.604858802503716,0.687797627588468,0.626540876514414,0.739724220164183,0.73404046047101,0.517829118887048,0.766378441638272
"53",0.691189982343519,0.585269432647785,0.524838790161253,0.686922967034001,0.603881772227538,0.760169539810283,0.673624528025278,0.558379270538866,0.708800549854996
"54",0.661461602265795,0.821624949171957,0.620874272841883,0.467094490005895,0.492159705725252,0.75487724954912,0.723975186552499,0.712356901804792,0.694569204541066
