"","nsample=2","nsample=3","nsample=4","nsample=5","nsample=6","nsample=7","nsample=8","nsample=9"
"sim40",3.19081346708995,13.1926727915663,11.1010668108008,14.5474259216666,13.6322043139423,21.6194535140053,25.7431593489956,26.1581867814471
"sim41",7.10608293972668,14.0488294054893,17.0250923303246,18.9847058065956,16.6858976727804,26.3839124581593,23.3216617963562,26.148135506126
"sim42",6.82131551619691,5.11819563172234,7.66083943658046,10.4844960218773,25.949451285555,20.1668026251055,18.7592245210336,30.4424963105548
"sim43",2.53593302545509,15.6138206290582,16.9138004667673,17.8405828904411,24.0511034684346,18.3289892012893,31.772065100376,23.9707947190946
"sim44",3.19498568861601,9.20381617551671,9.01530733499359,14.4300694766601,22.7657864607441,22.7966492843226,17.1356888800378,24.8871875579975
"sim45",3.84982417710085,4.76346646694885,12.188831661624,14.0951774767955,15.9460549117791,19.6329551159738,22.274469341892,24.806807754023
"sim46",7.83818393973973,8.53414556759448,9.73301633122964,11.2663980792873,14.5761079250222,17.9946599915389,23.0794744667155,23.4262612182333
"sim47",7.74445885930044,10.4493173224972,10.7848926535151,12.266781516549,15.3657937364576,25.9117577027974,29.0459469865508,26.9572841797568
"sim48",11.0948603299507,6.67972896731278,14.3533875295029,15.259818864134,13.5745445567377,19.9344795292834,24.7911017972195,32.5174833005703
"sim49",4.78105225737003,11.0421434488307,4.24976548662118,16.3855046893957,13.0702741004082,18.5194018184175,17.0215014089167,22.4705480454445
"sim50",5.41537743652371,8.35079032755336,12.5868606625585,11.6409002012142,22.7685863899113,18.1910807409106,26.5882626275426,30.8375888682283
"sim51",8.99979156781205,9.46081405873389,12.5422217188302,10.5113469330047,20.0795148007584,20.0774378602089,25.7411654434291,25.8902660483469
"sim52",5.57144481653969,6.99562459007814,11.9753398089061,17.1296239796403,20.1918255565381,18.5034610030068,23.2809103463862,23.8150588504909
"sim53",12.6141928353835,21.0538386489246,9.66054598903082,14.2348290695831,18.2033212913084,19.3273410316562,25.0227465911002,28.8034224188472
"sim54",8.25230665450867,6.67340921554697,12.782558795612,13.1312273933929,20.7734646680582,14.5893106562719,25.8391524777138,21.0327394184691
"sim55",4.15658682640221,10.3083546755607,10.7250002864446,20.9746426352024,16.7593389535686,18.8954040510553,18.7576664828608,21.2951568095435
"sim56",5.09654508969372,11.389300978376,12.9999097458875,13.9317492818587,24.7456189945726,23.296093316245,21.3675661892652,21.3183842510959
"sim57",4.52039606991438,6.66620424840464,15.5404706118455,15.3179301220179,14.892720482521,20.3173040793906,22.2039953831662,31.3878443680327
"sim58",9.33034601197443,10.6570552695081,10.6688256600174,12.6489475273202,13.9372039840393,18.966887214075,26.947787747863,27.2974965387646
"sim59",6.62539900086412,10.7192200244495,12.7050919625348,14.4912319452706,16.829040102541,22.370985913927,23.3112490654456,22.659455917103
"sim60",4.11597785814855,4.7359098869359,14.720207845679,9.23742531252292,24.2309528130989,15.2528946760825,25.6450673681858,23.225346306803
"sim61",10.3896528424821,13.5285914513377,11.5046928743224,13.8347779700186,13.0053520753987,29.874058596874,26.5778521927109,35.4337424086599
"sim62",5.40905084731181,7.50843263575495,11.2854966967308,17.0560213752412,11.8496331657419,26.7512065375687,16.865092598623,33.0436616344333
"sim63",2.74091480754543,7.20288305950984,16.0182512880975,10.1270527857812,22.5252155230516,22.9828897368655,28.8702813026041,26.0117129370987
"sim64",5.80277365371007,14.3656716956858,10.7696000958646,20.6453405641682,20.1555595711695,15.0352593475835,29.3115772498491,38.1774066264721
"sim65",7.3965798259085,10.6845486658263,11.9942680111222,18.8642337084028,15.971915007652,17.4481659696793,20.8095301773745,25.6012055126175
"sim66",4.37465641282212,4.52749400863732,11.1407931746107,17.5014242155862,15.987380058987,18.5738248324673,24.5238891036391,26.4221969722511
"sim67",11.3727047789243,13.5443744006686,9.63891810437128,13.8524502796643,21.1293024679218,25.8461548290222,20.1407981533212,33.3240349849817
"sim68",4.76966415801807,7.66189821860625,10.8396720164014,14.1455517462601,16.0091273730715,18.4777901693506,20.2228492201366,23.7568083989454
"sim69",9.05007989074447,9.76903530776811,11.3440430976594,10.7545242467569,14.902458266133,24.7026774193078,23.8002881262209,25.481304315802
"sim70",11.6831673292497,13.8274402926082,6.98302440303736,11.7092113742398,25.1059884708077,19.0903012012341,20.702293826959,30.5427791033178
"sim71",5.70798607682888,7.80553936794126,21.1666590336517,15.4120294726932,8.00116359169715,18.46691609255,24.3377785247371,26.8326632214547
"sim72",5.91603374615438,8.58966609431061,8.85104642462527,14.0730016942828,16.3045028920769,23.2180343973035,28.2452142796931,24.6587761763974
"sim73",4.11699189934712,3.48791603616838,8.6850479630893,17.6815345652909,22.7975572492624,21.6741270723444,23.0810471731588,26.0260676752054
"sim74",7.68773725805693,7.49135035254622,10.7724625229782,18.6917397380832,21.4574612334385,24.5289677001381,25.0573115588104,28.4333746609658
"sim75",12.8088026716739,8.28680364180875,17.7180631405629,7.74204516520743,16.7994096209914,16.633854961705,29.2321101599222,25.2755985165955
"sim76",5.38185754820009,7.03765816037868,12.5030766726146,17.71368401695,15.488864183772,25.8713867836395,22.2954714942808,25.9414098550885
"sim77",9.49876022310002,7.02003950852639,17.4926167543074,18.141152276481,12.5851001378106,24.3324917497222,22.7452420253497,29.6987035808694
"sim78",5.547301615344,10.9669671321681,11.8095214658967,20.8184155758008,11.9746929758398,22.3190795836765,19.2950595741513,19.6198207134681
"sim79",4.93238277632908,10.2818356762064,12.0157015941709,14.7869423593744,21.444684599968,18.3643128791147,21.3431736959718,26.1458478936914
"sim80",3.46103938180828,15.0081348983749,7.473189055319,8.94757704095162,17.299919545159,21.2649563618409,18.6022606560987,25.964176756414
"sim81",4.54007844022531,3.07638176710948,10.5927577234246,14.4544247767132,14.2439924767482,16.481202644631,15.8956530212013,25.2109634272738
