"","nsample2","nsample3","nsample4","nsample5","nsample6","nsample7","nsample8","nsample9"
"1",0.82888830647277,0.804882525616627,0.763864014158576,0.905325981589227,0.928107555985964,0.862078745215746,0.750049875561806,0.904389265194217
"2",0.785424916802362,0.737698494479161,0.855735145195682,0.845694020989624,0.802787374507132,0.824261530835955,0.78167464857382,0.880294124431196
"3",0.625100692231842,0.794426497033807,0.787290515725513,0.775114913760083,0.837715637831219,0.81103868234218,0.8733783770415,0.870472048909844
"4",0.622288939141239,0.86752050678154,0.87092585856718,0.923989753808083,0.799408420703861,0.739506731335872,0.783497181661381,0.791152926614013
"5",0.788768486783535,0.779755849913357,0.77139451384064,0.604629209309627,0.864319389812195,0.757051995586008,0.773951971741188,0.856022544950515
"6",0.850785312175014,0.731358376218022,0.773117890266044,0.794135094660539,0.685124988861632,0.795739862794977,0.882669738120419,0.870813623368067
"7",0.715967937603814,0.801087724642059,0.881493262570009,0.72729780607284,0.811363316940855,0.939323371878705,0.839613675386899,0.779170313382319
"8",0.613859142778586,0.686015898719844,0.791208586916527,0.874113729758108,0.866721564955882,0.675761514677737,0.775062986362222,0.767384027036253
"9",0.788960622697507,0.797620482146713,0.839418621125047,0.635317885801583,0.897383870741097,0.705005300788111,0.815440037264082,0.868175119093795
"10",0.687978431718021,0.804373453615289,0.837715222603051,0.767747178986286,0.741175608756445,0.789161296626019,0.827049239050272,0.806889099692336
"11",0.697575169904719,0.753916090637025,0.863921440514625,0.763289147200128,0.729311313698379,0.776789528848295,0.829124272668017,0.869778477100658
"12",0.908023071454515,0.790534727913501,0.574368862490758,0.723638689252881,0.783725280838984,0.806680712333068,0.798638488770804,0.778498309706163
"13",0.845452818448172,0.876604317772811,0.730796764939576,0.863242044484351,0.90275043053005,0.736455335275992,0.931643312677375,0.880450266882531
"14",0.71461004847214,0.839007106824823,0.89827585671838,0.801493856523713,0.728367417359658,0.8321130553259,0.899872716643722,0.893293811227622
"15",0.881183497337203,0.71804322207829,0.881858235787157,0.830669400153166,0.760194885879719,0.829798831675533,0.79490686582093,0.889508355119202
"16",0.72194035776009,0.789125918153864,0.777592748762763,0.867967714738036,0.718822510329688,0.768896494166605,0.77322136769863,0.762101832589038
"17",0.773519352594957,0.832135148274827,0.808015471170027,0.750501177833665,0.835186125815145,0.765502344644984,0.867010071109579,0.874563276503426
"18",0.714253890884056,0.838282713133637,0.774210096562785,0.756562339306533,0.864210661546414,0.821991434245713,0.895756367866511,0.826031034247385
"19",0.560281633108576,0.82202074879276,0.758354723272661,0.890703266343088,0.867410324664742,0.935577315285276,0.715348582961163,0.792320383284732
"20",0.71356177322958,0.801733422443812,0.720361414752978,0.775041449353523,0.797773888155008,0.906906710340852,0.819520899683543,0.891115863903728
"21",0.711113834936448,0.884733505079902,0.734393031054558,0.680248892106617,0.855160551722513,0.834909020051369,0.867563821527039,0.896468318054017
"22",0.778285274453109,0.801700436021239,0.736992924786038,0.800847983913646,0.868861610891185,0.747775168340333,0.802432436263004,0.756405386748284
"23",0.667773879317826,0.759830354785423,0.659948104368002,0.896100158490025,0.874366322340555,0.706855161994338,0.786199584392135,0.890119576775698
"24",0.487277978984538,0.687491050479781,0.699748883751721,0.841108115325068,0.766419402066925,0.77611074343715,0.914804627123935,0.896980862765086
"25",0.726000107223114,0.761074831777316,0.727575044450672,0.781379474361745,0.850982269987251,0.913417327077334,0.890440822551663,0.812277301610966
"26",0.633005887124011,0.595077328451208,0.831342148239015,0.669777964348624,0.818303516711544,0.861858592708476,0.846837603726026,0.84071111470948
"27",0.621443411529099,0.856428463155014,0.833107701172717,0.901431812904426,0.735757603637797,0.712429897506939,0.788791101296187,0.819173523404393
"28",0.682579714310101,0.833263556164953,0.829514859740197,0.767185886529611,0.809862312781091,0.886449309332709,0.707561065406813,0.749748935269125
"29",0.713920337121658,0.709749811756502,0.788684749948649,0.729575367330321,0.859123583908279,0.87315776225121,0.807741902294746,0.859678562657427
"30",0.662865208297091,0.577307802475072,0.920186552228986,0.87444367616132,0.886962633535172,0.860562811567581,0.88597725976519,0.835022327703867
"31",0.59877236147628,0.727431461718648,0.786233675378711,0.650329132492155,0.764281296936585,0.719980584115021,0.841638276522259,0.825395485445609
"32",0.853652232338419,0.800768891613158,0.749306342346256,0.856333540479048,0.854704828363045,0.7744627563524,0.640373697115002,0.830176722164155
"33",0.704585364821527,0.743030690595686,0.725032169874784,0.692960962647061,0.777935297316813,0.852636405217925,0.847663852630914,0.791910626319531
"34",0.597921098997618,0.741056055847274,0.711246837920294,0.762335548963661,0.798628313530323,0.779634433633063,0.882510042329497,0.862195137902965
"35",0.628380982343447,0.718379928963878,0.891361090369911,0.83488624600316,0.868490930782559,0.783811210142352,0.873707665978077,0.82115136373242
"36",0.562086734989693,0.903438696019123,0.84504805956183,0.85373676868784,0.846115158632928,0.821810086194003,0.905358340024866,0.745788007669189
"37",0.798517509963189,0.823944710480102,0.773321214795932,0.730437106837354,0.698151182305771,0.807769131026965,0.843984312118027,0.927295721853164
"38",0.648295672712778,0.733243095304498,0.850467327045572,0.737008147189819,0.720285290397286,0.794404011617222,0.788637121132244,0.797764665138728
"39",0.635799243754441,0.745273541281766,0.832493349647084,0.85138284795605,0.824477121478749,0.900638388597728,0.823733861087006,0.8480309565545
"40",0.74143201658823,0.818355743465386,0.804669369640893,0.807978239856403,0.789234635285839,0.7496467606047,0.82705398740205,0.872788991481851
"41",0.640267202402634,0.796080207628873,0.788770060432951,0.769688971604299,0.842881164372968,0.88635113229082,0.769449624345918,0.839644497288278
"42",0.667295615099158,0.793956010519675,0.638362725717204,0.681138234124868,0.754875872103907,0.856035064738107,0.739107770272279,0.890861601718841
"43",0.713673975349055,0.720216002708627,0.817753092321979,0.776183429481015,0.806671123378165,0.770783674193889,0.90739519648649,0.856284079910645
"44",0.686783499627922,0.640429084691148,0.85063137813077,0.767401084106127,0.875273891173191,0.819794566748814,0.840300831884648,0.755827870377948
"45",0.718822307209627,0.605481550871952,0.751823582685616,0.879797415819863,0.801281349751552,0.682575166629556,0.862620260062866,0.798665450427773
"46",0.845191836817814,0.736488673726487,0.824815214371136,0.890918211262546,0.851412263539653,0.666970772674853,0.813719936655788,0.884844729724955
"47",0.672438405835521,0.735481383829089,0.756589407385589,0.840259784200433,0.858097145475045,0.798713601328227,0.76841016337142,0.854483487898798
"48",0.645756457464351,0.759852489027173,0.817097389192474,0.900141930496814,0.83894067766749,0.860508692877869,0.850259785612626,0.794661065932349
"49",0.579126327672531,0.819139771624045,0.75931524873721,0.889026871396594,0.758746158135332,0.816207375471897,0.794686818353918,0.701587163529458
"50",0.769194080724625,0.720534145897187,0.551422817925229,0.84023354684879,0.811116179309953,0.872960308379744,0.835207096015729,0.875116541188882
"51",0.786414417116842,0.67051678864356,0.829730525811668,0.854395390684225,0.910505551008223,0.864444557727774,0.834013719952786,0.877258989519398
"52",0.699412207705449,0.708171690867002,0.853013801093098,0.643345434867974,0.871802351435011,0.876957245379416,0.81790373164451,0.761959125850559
"53",0.727472490037089,0.597742446820332,0.803105291461034,0.789559799894762,0.706841921789284,0.838446799600884,0.784700429908686,0.827157315799889
"54",0.730956246334151,0.7436399308103,0.814885269620794,0.717572122889134,0.819686803674274,0.716316035738267,0.890731384237983,0.856646809945155
"55",0.703092478723965,0.820835045784764,0.819546511524715,0.844832651238469,0.70163716207784,0.831684022808571,0.875445701019663,0.716184427057418
"56",0.487160920531104,0.67856550497742,0.884339537228931,0.713096697572576,0.763776088337363,0.76008551579177,0.782876621333377,0.861025036127988
"57",0.875503448091073,0.732466139354532,0.868005458211019,0.690720984456445,0.69951421495508,0.851547736485743,0.795615823887932,0.850141420911188
"58",0.747807448425237,0.668259452770931,0.857351267981349,0.901173088488332,0.789285325878435,0.783848196609667,0.812661393775846,0.917419558347971
"59",0.777994521526295,0.567977524044974,0.889895658068211,0.661482097962138,0.769492792086804,0.804262596252117,0.89073241657287,0.88615383911673
"60",0.721998937975574,0.881702003565806,0.581741359702584,0.785234675176764,0.902804126863768,0.811828279547838,0.847163201394188,0.824462777510319
"61",0.606144842654062,0.760896032448074,0.832647014162111,0.929873256657377,0.807506243601301,0.805026949876495,0.772477549282756,0.941222280029349
"62",0.719819546953035,0.719139558217448,0.856939712894916,0.690611806946629,0.705691780937091,0.850143975885538,0.830598966537552,0.75843497931947
"63",0.81280347894452,0.865394366843014,0.788295041270366,0.624325749155623,0.869706853035342,0.835508606520508,0.766201866351791,0.853719308365381
"64",0.877257844779962,0.75619890777063,0.822432031390051,0.697864795045541,0.785825951346087,0.827294309891721,0.833434576092022,0.848792926783546
"65",0.889996674566218,0.737933498626855,0.701781674396474,0.893274525585552,0.796262678082178,0.808694685629222,0.879048566741518,0.859799201678572
"66",0.668230057704331,0.752952991280393,0.930544254146854,0.895296897067451,0.751992779430202,0.843685847102814,0.838320230438524,0.835460432158216
"67",0.798026436479499,0.636929859748622,0.839029891719473,0.812830844287251,0.674146240094113,0.845861291642121,0.845316169128218,0.875888334982691
"68",0.890519239261643,0.729027626007776,0.860219098793312,0.749121904442538,0.736836056375425,0.812419266570832,0.634671149485765,0.819028228687447
"69",0.656171949589917,0.871488897376642,0.831391333211772,0.71152035966172,0.813198172015172,0.811203160302741,0.741745009098255,0.76807125456454
"70",0.748301408773351,0.809258458872765,0.841407180524226,0.813830864864443,0.789945906316633,0.906211207946187,0.837200269260183,0.839429252502774
