"","nsample=2","nsample=3","nsample=4","nsample=5","nsample=6","nsample=7","nsample=8","nsample=9"
"sim38",2.22670295394893,2.28821635032338,3.13337311161881,3.74501724624745,3.36554973910411,4.55745320229532,5.2551181988681,5.29377240625292
"sim39",2.12117304577768,2.36080094798528,3.16152429348359,3.1460769883831,3.8451331841476,5.0820838167887,5.04445281396646,5.62500196051583
"sim40",1.5869530985887,2.68300063166399,2.6090159090191,3.01079716988831,3.56756788926945,5.19684965603512,5.19530427907706,5.83187661815405
"sim41",1.62953826976274,2.77029351931831,3.23535020614106,4.18116235136717,4.1956185960931,5.02480786456041,4.98235857441164,5.37074480736656
"sim42",1.56066813223734,2.37000455816606,2.79175758096693,3.45305410714154,4.4686224075227,3.80716054271121,4.79394168257591,6.73279564331196
"sim43",1.24456128366429,3.03932565198953,3.07241954098769,4.30798362524149,4.62453276268996,4.21100302633698,5.91468502005976,5.41085032055742
"sim44",1.72391109388743,1.96198034666299,2.85887490017481,3.78630831289078,4.54540265829317,4.85358249075928,4.33665137350998,5.76363283536999
"sim45",1.75173300305261,1.87149494843503,2.78490479241967,3.00993373424839,4.45987758342715,4.37097153911231,5.72681816050544,5.47292965284239
"sim46",2.09814219002786,2.47865847135748,2.58630465083288,2.83631217700007,4.39526494124101,4.81914867930578,5.25325330177642,5.2549184121607
"sim47",2.13512793691246,2.43262737409596,3.15195473554262,3.2716778122434,4.29534141795464,4.77559044794817,6.20563318512235,5.79403583822517
"sim48",2.35131640653658,2.46150993164487,2.94634238028473,4.048927067426,3.49868350029941,4.88969053641229,5.45433107777635,6.56056028405064
"sim49",1.4896026301637,2.44165357632394,1.97929949531456,3.71401797347778,4.092157085088,4.60232131553566,4.91422841923817,5.22578426175642
"sim50",1.99781527086024,2.86707046878668,2.53004826685147,3.79193218346349,3.65768369364338,4.84767695296804,5.81868992717063,5.73154974045984
"sim51",2.39747429122496,2.92370995360993,2.77433396925879,3.33058727347566,4.7033946343437,5.0715772979967,5.00226854490761,5.191952124437
"sim52",1.94756764253874,2.01935999947288,3.66182857976956,4.43416489504054,4.43192235364823,5.35959753164073,5.47369144327145,5.62521924265952
"sim53",2.30386881070469,2.65938740828961,2.17157184418283,3.6066018852798,4.17607717433763,4.04673173989857,4.69858450339245,5.40211842396246
"sim54",1.77024066060883,2.47425708640299,2.57669473673079,3.34278001346332,4.64819158026775,4.45748019729536,5.68304906541942,6.41396544985093
"sim55",1.74972611815335,2.60512271986726,2.61392671465141,3.0219403690951,3.97961142833164,4.80997119276701,5.10972041306548,5.42372092689669
"sim56",2.05448536582749,2.58464778032543,3.05893940849582,3.5048218244731,4.74312923375428,5.73758147472802,5.78989397506693,5.66280396855647
"sim57",2.14842726054155,2.27634645834673,3.44898347939919,4.12608067303324,3.57079295854862,5.27433624206732,5.53037088922274,6.42892549322663
"sim58",2.24212522945226,3.64949712050299,3.77745026056122,3.57648965160073,3.89525064914683,4.03490713461915,5.38017032161748,6.16842864203234
"sim59",1.87044197073433,2.37718112758362,2.83071595261998,3.62129721703,3.80175972246877,4.46437621148614,5.16440337444614,6.1789191476237
"sim60",1.45156169872787,2.17767975243555,4.06336473393945,3.54349545063924,4.17974741427733,4.84174246075403,4.8978345646994,5.32802232179259
"sim61",2.1318213799076,2.88859513114521,2.87130169491564,4.38154378598184,3.81825039761007,6.00668599697176,6.08847172419655,6.47064800321251
"sim62",1.95025237011366,2.53614743684635,3.25626178857051,3.99882076615825,3.77115918038923,4.73995717566873,5.28319635897129,5.46167165938416
"sim63",2.4394696541471,2.52087589026315,3.8997948680501,2.98055077437516,5.16013754840495,4.21618095520718,5.49500081640499,5.40257133130693
"sim64",2.38335227248212,2.75119166925133,2.63386785881238,4.14146745597637,4.50492373254064,4.37830046576281,4.62683897775274,7.19440907588105
"sim65",2.47170449744328,2.1825672606256,3.76446993014344,3.74345110838288,4.02889545449249,5.3601060272013,5.14323776786243,6.26438439799915
"sim66",1.75506125389232,2.22419845581807,3.07534301233668,4.58408632056804,3.77061708064269,3.78481378050632,5.3780442124605,5.50761664953711
"sim67",2.2742099686694,2.86478398586118,2.86012570571173,3.30918619107564,4.09454174831463,5.58468071852989,5.10639176929522,6.31656431292032
"sim68",2.17844837715695,2.12566104331906,2.86309277477474,3.5675594344305,3.86222839639356,4.65590565771529,4.60404028408313,5.49292767699132
"sim69",2.17964619737901,2.58091548336983,3.66015877586996,4.1720915579405,4.60565846206435,5.70369390111658,5.22817577079326,5.47898853572135
"sim70",1.96678621766679,2.24966989862758,2.59560244160504,3.58572724128187,4.79955219242222,4.52608027554688,5.33895657123462,6.39704346831518
"sim71",1.82630821821211,2.23119630803293,3.1875766532242,3.75386754049599,3.0763930730699,5.11864815914984,5.38668593833008,6.32422057951735
"sim72",2.02628031459966,2.30403158741695,2.34031581233057,4.52408860095585,3.927787173758,4.77605285515849,5.02044010650703,5.53438679764604
"sim73",1.71545401899292,1.89944746607331,3.40140382184102,3.53772030142209,4.12697401902616,5.05331701216294,5.86225973752921,6.77289930114122
"sim74",2.02633232850869,2.48056799240811,2.66740695000346,3.67490603167448,4.83441691868642,5.36974920389001,5.40132995161448,6.30934895513779
"sim75",2.12462222290636,2.00221830906892,3.51437573518397,2.78743024249084,4.78240945245537,4.83716515059311,5.77183285419075,6.66273784300511
"sim76",1.53165455665757,2.14437284395759,3.06201695175309,3.23560808994695,3.59357935051294,5.19585918086425,5.61460537610041,5.75742020572183
"sim77",2.37668447472723,1.83003805495458,3.38823995278849,3.51968339553166,3.63130653625692,5.79736320935504,5.10022948598867,6.88503119628325
"sim78",1.88938322815308,2.67169445124737,2.62890933866148,4.4955942921977,3.80658386896968,4.59710793273709,5.12302614327938,5.32263591071431
"sim79",1.65781454558468,2.0007736637484,2.85610434753836,3.30207906784124,4.22272354809449,3.76760181460557,4.69287073503394,5.66198826421333
"sim80",1.63188698289185,3.39349538828978,2.58233092743372,2.73870063829713,4.64459119511131,4.25914267720472,4.54495627462935,5.74071047698071
"sim81",1.72542703807637,1.90804019769756,3.0086027607646,3.97752845754787,3.58400413501376,4.19514078821424,4.46526397076763,5.16649251298941
"sim82",1.60078561069947,2.16601171393805,3.58266785020824,3.1631559210899,4.92456735775277,4.97848895222687,5.05687281342317,5.70441123669701
"sim83",2.19426079389462,2.36259765823105,2.6759681503166,3.71500251771703,3.64776431612305,4.49113712045063,5.86986276413514,5.86923880286647
"sim84",2.56201318956095,2.12925060986158,2.9552044274471,4.72525182650571,4.70670956793335,4.99983405021199,5.7268009435547,5.74947604872798
"sim85",1.65332208233963,3.03712715601986,2.44728090246866,4.1311249538742,3.9825786620434,4.63043365962953,5.17913268726285,4.95824589345494
"sim86",2.48563603980804,2.65292227161433,2.70232068024198,3.980467526647,5.39139581743033,3.78574032061015,5.22849276715049,5.71347165784291
"sim87",2.23059072484742,2.30762395366415,2.87400267127451,4.03164255235788,5.08849818285837,4.87798193104564,4.44147253479851,4.73580595066786
"sim88",2.7255557196764,3.20479760262376,2.80004000161132,4.50164438875527,3.32166504071382,5.63698007795342,4.8899436692445,6.05509625113259
"sim89",2.25505148703139,3.22126667802273,2.89984634268598,2.98314636210179,4.69589242849099,4.67639840365931,5.26999268611046,6.06203919086763
"sim90",2.48642756369228,2.83956662759166,2.98757916664481,3.18088256537786,4.69974309132832,5.1385422065898,4.89613778929599,5.88426572458257
"sim91",1.96923032202461,2.76822319896202,2.62251598017293,3.21712557676724,4.26347998424313,5.84098918600284,5.35214038041436,5.51900310881288
"sim92",3.02819675474129,2.27271322277924,2.76070825995948,3.77053308903903,3.75583740029742,4.88478427403829,5.33466321995498,6.20952194012297
"sim93",1.42575936131636,2.45396382164963,3.18590179272979,2.91776455872366,3.93334657834251,4.09755080196683,5.61879884900119,6.15768988671538
"sim94",1.82955783781192,3.17551899689633,3.05470588985321,4.37417462001984,4.65524637965981,3.83771281348704,5.44562245637478,5.53030269521508
"sim95",3.07623171567832,2.65644982989322,2.65853816541767,3.56768534189357,3.50173019702691,3.97551114542187,5.69270986350013,6.20289990433747
"sim96",2.29463930348462,3.35413680437517,3.34323894243311,3.31023845031091,3.80673111913899,5.05277333780491,6.05579440642367,6.83184242620186
"sim97",2.03907901236684,2.38571527118308,2.8781033082005,3.1976577755588,4.28773094418233,4.61266857821819,5.70008276506947,5.95311887008173
"sim98",1.79471613436159,2.22667631052688,3.15825638760156,3.96761419563516,3.63795550984393,3.93989337984722,4.58090455038831,6.6912303878033
"sim99",1.96990566097755,2.23604933620175,3.68436536163576,3.36441380175994,3.76288066644711,4.45106810636607,5.70495056144685,5.29853930939263
"sim100",2.09520933368969,1.93411306569611,3.53223974697887,3.3454546028315,5.29943949998191,5.14819526492462,5.20415857316591,5.38642082077091
