"","nsample=2","nsample=3","nsample=4","nsample=5","nsample=6","nsample=7","nsample=8","nsample=9"
"sim23",2.65056144524297,6.35558078519403,6.41478685603126,11.9254766772672,14.70319518996,18.3215491687277,15.4760487491435,19.452034740612
"sim24",2.69093375454994,7.56969637024866,4.51243902691372,9.49153876071523,14.3938385452889,15.571919863533,18.0027515059138,15.875102310905
"sim25",7.4128523686372,6.11274484050933,10.0375139103996,9.97231353161007,15.0615453225618,23.3071761002399,18.5786384112317,21.9631996780149
"sim26",4.3544089639741,4.86744626871413,8.03871248713259,10.6439089549129,16.4115298545395,13.2616876379987,18.2530409637636,19.9039822365883
"sim27",4.2575691846491,6.60028380411515,12.6900078165733,9.5489037022779,13.8252184455086,20.509256969653,18.37972324513,19.4669072617538
"sim28",2.57896455619393,6.00707251271721,13.5359960738109,12.0000670898134,11.8932196512492,15.1256799036692,17.5010765517941,19.9448958860016
"sim29",6.4753897736365,3.82336931070477,11.0314059014648,12.3941990627415,14.754200206075,12.8197668901718,18.9899862466824,17.2293708109478
"sim30",6.61330101047165,4.05826806928873,7.05647546192137,13.5319395345252,12.9310169458327,15.1921945628339,19.4718732380839,22.789340268427
"sim31",3.5461817606501,5.968472232942,11.4795567873272,11.8862089779697,16.9510868882817,15.1656351564662,14.0417104231767,15.8735866367364
"sim32",4.24255021815357,8.29435029693707,12.049375772779,14.3686870600291,10.6163839340695,14.1605022937997,19.002413012662,19.4128973319335
"sim33",4.25970799846939,7.15606679984145,5.79055755869427,6.6246222924413,12.6285286277608,17.4826859825198,14.463664029375,18.7145997082902
"sim34",3.69175664885778,4.36415925037476,7.31432437574261,8.976366024419,12.1043763101881,17.307087055319,18.1019591439132,20.9572927019376
"sim35",3.31745172034466,9.41564328329353,8.30995034964602,13.2207702616701,10.7478234464099,13.6001692904543,19.3132707931631,23.9356504552355
"sim36",5.15323069493031,9.46134170696689,10.6426043184269,11.9007388618708,13.6974291158902,19.7252559015695,23.4703191431899,21.1868121860841
"sim37",4.46161477842307,10.5581114684863,7.13937044161247,11.2622708779124,14.7797600084204,17.874338019388,16.3428021117707,19.9986784484988
"sim38",6.94767546272317,7.43049176795622,10.5632859626432,10.5890669471886,13.2723759923416,13.6749472041624,18.6638939884088,19.7582851534288
"sim39",3.8899503637722,6.92887568197593,13.4782650537418,12.1985851311161,12.5504511442438,17.5933507997448,16.1501115253335,22.0235918600753
"sim40",3.09972571324432,9.13440973458957,8.57084933201321,10.6011110027093,11.0674084942485,17.0625122238595,19.4836894954075,20.1679702189747
"sim41",5.30465923335543,10.1456772866782,12.2388243166661,14.4032102733233,13.1310424392936,19.8001931745119,17.5475808117684,19.7931633103875
"sim42",5.00438479445605,4.2779367669728,6.97372735945696,9.30020566861447,17.6262961574089,14.9113192803625,14.9281348323253,23.7364951757111
"sim43",2.27340692472523,11.2772039441448,11.8850769769163,14.2557640020688,18.0399100907521,13.8911060583537,24.0584820098598,18.2165008035745
"sim44",3.54402229821556,6.13991782302609,7.58302502294513,11.6631345523673,17.0639792562172,17.7002039554646,13.0927464364349,19.8550970610231
"sim45",3.73209795155477,4.32852485298682,9.5034048537598,10.7561700992853,14.5252569753474,14.5273091513251,17.4321915854526,19.1395795798188
"sim46",6.13147973597684,6.45863143499749,7.51418862577938,8.60499295459299,12.2480112264013,14.7818580370189,17.4294540146428,17.3761634164546
"sim47",6.32074229771945,7.88820088371214,8.50368564044228,9.66371689488614,12.5780532456537,19.1762007919941,22.0037937218125,20.2056369747697
"sim48",7.81762951999814,6.06224751565099,10.5442901659144,12.0879981421174,10.5837003219748,15.9147026292804,19.3497695984417,25.0340588168143
"sim49",3.21834378645592,8.19251336853473,3.55670417860996,12.0409952104202,10.5274763246977,14.5124533285511,14.2337487610636,17.0781439394051
"sim50",4.73453059621569,7.7495790289661,8.63031469655887,9.01350462131495,16.1896388245485,14.7360820221293,19.8290770151037,22.4965084071109
"sim51",6.97720721919355,7.57300591319157,9.73708689184656,8.25704613381296,15.4125932011752,16.0170510578022,20.1687485647711,19.0352668105318
"sim52",4.96851544762182,5.26347301215069,9.82182582174114,13.8487388442666,16.1374178505093,15.5890680064925,18.5504645664191,18.33536423175
"sim53",8.38652409711102,13.8120023170348,6.72448079159822,11.4616165923625,14.2398231009528,14.9207681444304,18.5744203151126,22.163300088049
"sim54",5.7999864806085,6.46149195881277,8.99915733816726,10.114827638391,16.0053793245161,11.972842879738,20.0903466630569,18.7499560859039
"sim55",3.69903486963031,7.91329567408127,8.09645910509838,14.7303787116106,13.3877323416612,14.714108334004,14.6503933792854,16.7878052093089
"sim56",4.87061066505673,8.17699414911734,10.161506095191,11.9880798876607,17.7376164508431,19.6396463181813,17.938005506292,17.7043938305126
"sim57",4.34394725322614,5.77686677889892,11.8040226193195,12.5401734382448,11.9825191129686,16.4725765877006,17.8887543331865,23.7956493289744
"sim58",7.08671378337365,8.92085249422789,9.38824855292787,10.2435760420075,12.1065865643361,14.6556612149504,19.950196826492,20.9112660078407
"sim59",5.14838142471895,8.15991374516766,10.198617408915,11.6147721520789,13.613000753231,16.9179947429929,17.8470636747217,18.3973008269297
"sim60",3.1443830981969,4.72369522666024,11.8008149898291,8.78157804359934,17.2765708140108,12.5122892206755,19.3878386438506,18.0015428066521
"sim61",7.73680505608405,10.0390018514909,8.47535923898469,11.7736127098377,10.832589207871,22.4230187531038,20.0630101186025,25.6191994846695
"sim62",4.82360920464463,6.79306799975008,8.92263087607142,13.6558113791043,10.5169206101642,19.4657851353046,14.5634089403312,22.8670750301555
