"","nsample2","nsample3","nsample4","nsample5","nsample6","nsample7","nsample8","nsample9","nsample10"
"1",0.84,0.71,0.7725,0.755,0.7175,0.675,0.665,0.735,0.7125
"2",0.56,0.61,0.5775,0.6175,0.6775,0.59,0.735,0.6575,0.62
"3",0.715,0.765,0.7375,0.645,0.6725,0.655,0.71,0.74,0.735
"4",0.83,0.745,0.7,0.6825,0.6225,0.645,0.615,0.66,0.7075
"5",0.4775,0.545,0.73,0.71,0.77,0.665,0.715,0.7075,0.76
"6",0.74,0.395,0.7925,0.75,0.79,0.7075,0.615,0.555,0.6075
"7",0.705,0.62,0.74,0.67,0.5975,0.605,0.645,0.67,0.74
"8",0.6925,0.6175,0.8275,0.615,0.66,0.6825,0.7875,0.71,0.715
"9",0.62,0.8525,0.6725,0.87,0.7425,0.5025,0.625,0.76,0.67
"10",0.47,0.615,0.87,0.6825,0.695,0.755,0.74,0.61,0.765
"11",0.595,0.54,0.485,0.8275,0.605,0.755,0.64,0.7375,0.725
"12",0.63,0.795,0.77,0.6925,0.7925,0.685,0.805,0.7475,0.71
"13",0.6525,0.4875,0.75,0.76,0.735,0.715,0.705,0.6725,0.72
"14",0.78,0.65,0.73,0.53,0.765,0.7825,0.67,0.6,0.66
"15",0.675,0.515,0.6225,0.55,0.65,0.7425,0.67,0.73,0.7425
"16",0.445,0.74,0.395,0.625,0.675,0.6475,0.6775,0.685,0.7
"17",0.7475,0.555,0.79,0.555,0.8025,0.71,0.75,0.615,0.7575
"18",0.3775,0.875,0.6525,0.67,0.6,0.67,0.7975,0.73,0.74
"19",0.47,0.5125,0.85,0.7475,0.79,0.775,0.77,0.675,0.615
"20",0.815,0.47,0.545,0.7575,0.74,0.58,0.54,0.66,0.745
"21",0.855,0.5,0.645,0.84,0.72,0.72,0.7875,0.795,0.64
"22",0.605,0.7175,0.685,0.685,0.595,0.63,0.6925,0.625,0.7675
"23",0.4675,0.5125,0.8125,0.775,0.69,0.645,0.64,0.7025,0.66
"24",0.7525,0.635,0.7675,0.5375,0.77,0.66,0.8125,0.64,0.695
"25",0.395,0.735,0.5425,0.8,0.67,0.6875,0.67,0.7,0.6825
"26",0.5575,0.4375,0.475,0.91,0.705,0.6725,0.755,0.5525,0.735
"27",0.64,0.6375,0.55,0.7475,0.7475,0.645,0.73,0.565,0.7825
"28",0.9,0.635,0.525,0.77,0.6975,0.7575,0.61,0.585,0.745
"29",0.315,0.6225,0.39,0.665,0.5075,0.67,0.7425,0.7,0.6275
"30",0.5925,0.76,0.675,0.615,0.855,0.735,0.735,0.66,0.7125
"31",0.8375,0.385,0.645,0.595,0.71,0.765,0.6125,0.7525,0.6625
"32",0.7275,0.75,0.7075,0.8175,0.7125,0.735,0.57,0.745,0.76
"33",0.575,0.575,0.7,0.645,0.645,0.805,0.73,0.635,0.65
"34",0.78,0.62,0.6125,0.7,0.74,0.71,0.735,0.695,0.72
"35",0.5375,0.735,0.7575,0.57,0.535,0.805,0.58,0.5925,0.73
"36",0.66,0.7625,0.785,0.7375,0.56,0.7,0.555,0.615,0.59
"37",0.565,0.6275,0.62,0.68,0.68,0.695,0.78,0.555,0.695
"38",0.7525,0.64,0.6925,0.745,0.69,0.7525,0.695,0.56,0.705
"39",0.555,0.7025,0.77,0.6875,0.865,0.8425,0.64,0.66,0.605
"40",0.655,0.625,0.8375,0.5775,0.6925,0.7275,0.77,0.675,0.615
