"","nsample2","nsample3","nsample4","nsample5","nsample6","nsample7","nsample8","nsample9","nsample10"
"1",0.835,0.575,0.715,0.73,0.755,0.66,0.69,0.76,0.715
"2",0.525,0.58,0.645,0.6725,0.665,0.6975,0.7625,0.54,0.68
"3",0.91,0.7775,0.725,0.71,0.6675,0.66,0.75,0.7625,0.69
"4",0.49,0.74,0.68,0.66,0.74,0.74,0.62,0.6275,0.6825
"5",0.59,0.63,0.7175,0.705,0.73,0.66,0.7,0.665,0.77
"6",0.62,0.605,0.8,0.74,0.765,0.76,0.67,0.66,0.62
"7",0.61,0.585,0.745,0.61,0.625,0.69,0.64,0.6775,0.7175
"8",0.5,0.745,0.715,0.655,0.665,0.685,0.78,0.685,0.665
"9",0.63,0.86,0.675,0.8925,0.7375,0.5925,0.685,0.72,0.645
"10",0.535,0.67,0.83,0.645,0.6925,0.705,0.7575,0.685,0.7225
"11",0.57,0.66,0.445,0.825,0.635,0.83,0.78,0.7775,0.64
"12",0.485,0.8225,0.74,0.775,0.825,0.74,0.8125,0.73,0.685
"13",0.75,0.445,0.785,0.77,0.67,0.78,0.7375,0.77,0.735
"14",0.83,0.57,0.765,0.6625,0.78,0.7825,0.695,0.61,0.63
"15",0.735,0.48,0.7,0.635,0.6475,0.715,0.71,0.705,0.74
"16",0.565,0.7725,0.425,0.69,0.7,0.675,0.635,0.61,0.65
"17",0.78,0.725,0.855,0.565,0.8125,0.74,0.72,0.675,0.765
"18",0.475,0.925,0.67,0.68,0.605,0.65,0.795,0.745,0.72
"19",0.665,0.59,0.775,0.8525,0.785,0.6975,0.795,0.685,0.725
"20",0.88,0.525,0.595,0.765,0.67,0.59,0.64,0.7,0.735
"21",0.68,0.7,0.695,0.915,0.735,0.7275,0.755,0.7675,0.59
"22",0.83,0.795,0.66,0.74,0.645,0.6625,0.7475,0.715,0.735
"23",0.265,0.385,0.825,0.71,0.6175,0.605,0.68,0.665,0.6625
"24",0.83,0.67,0.74,0.585,0.8,0.585,0.7975,0.6525,0.71
"25",0.51,0.82,0.51,0.775,0.7525,0.635,0.695,0.74,0.68
"26",0.325,0.505,0.625,0.915,0.6675,0.78,0.76,0.64,0.705
"27",0.67,0.7875,0.6,0.79,0.6825,0.765,0.725,0.5875,0.775
"28",0.895,0.695,0.545,0.835,0.66,0.7075,0.6575,0.585,0.755
"29",0.315,0.505,0.455,0.7575,0.51,0.65,0.73,0.76,0.625
"30",0.665,0.8,0.605,0.585,0.83,0.685,0.7575,0.64,0.735
"31",0.86,0.43,0.58,0.64,0.75,0.795,0.61,0.69,0.61
"32",0.695,0.775,0.695,0.785,0.72,0.7425,0.69,0.7975,0.755
"33",0.52,0.665,0.7325,0.61,0.62,0.725,0.74,0.665,0.625
"34",0.83,0.66,0.6,0.67,0.79,0.73,0.635,0.765,0.705
"35",0.51,0.795,0.76,0.54,0.53,0.7925,0.6,0.565,0.79
"36",0.72,0.785,0.755,0.8,0.565,0.7675,0.59,0.595,0.705
"37",0.685,0.5225,0.665,0.74,0.705,0.7275,0.78,0.555,0.665
"38",0.795,0.625,0.675,0.7375,0.685,0.71,0.71,0.6375,0.75
"39",0.61,0.72,0.7775,0.6975,0.865,0.8375,0.65,0.64,0.7025
"40",0.79,0.64,0.87,0.565,0.68,0.6625,0.71,0.73,0.6375
"41",0.79,0.61,0.635,0.715,0.8125,0.83,0.69,0.73,0.72
"42",0.6875,0.515,0.39,0.735,0.665,0.625,0.76,0.745,0.605
"43",0.75,0.57,0.555,0.745,0.765,0.73,0.71,0.655,0.59
"44",0.765,0.56,0.505,0.755,0.7425,0.625,0.855,0.69,0.79
"45",0.6375,0.575,0.56,0.6225,0.555,0.73,0.6625,0.535,0.755
"46",0.65,0.76,0.735,0.82,0.765,0.79,0.69,0.655,0.59
"47",0.45,0.645,0.84,0.805,0.6975,0.55,0.71,0.62,0.715
"48",0.6775,0.295,0.725,0.755,0.72,0.74,0.615,0.745,0.6125
"49",0.615,0.89,0.845,0.7275,0.705,0.73,0.8,0.71,0.7
"50",0.53,0.615,0.66,0.77,0.75,0.765,0.695,0.755,0.62
"51",0.49,0.55,0.7175,0.6,0.585,0.7725,0.75,0.6325,0.69
"52",0.42,0.805,0.645,0.71,0.75,0.7575,0.6575,0.6875,0.755
"53",0.66,0.645,0.495,0.79,0.6225,0.625,0.655,0.665,0.625
"54",0.65,0.83,0.62,0.84,0.705,0.69,0.73,0.73,0.68
"55",0.325,0.68,0.825,0.615,0.675,0.6425,0.745,0.575,0.7975
"56",0.5,0.68,0.5675,0.78,0.7425,0.66,0.635,0.5675,0.77
"57",0.66,0.385,0.545,0.765,0.695,0.68,0.82,0.725,0.725
"58",0.515,0.63,0.8525,0.5725,0.81,0.535,0.79,0.64,0.655
"59",0.545,0.745,0.725,0.655,0.7575,0.635,0.645,0.74,0.67
"60",0.6375,0.59,0.715,0.845,0.775,0.77,0.615,0.785,0.445
"61",0.425,0.67,0.71,0.7,0.6,0.58,0.74,0.71,0.7775
"62",0.74,0.765,0.465,0.725,0.6875,0.675,0.67,0.6875,0.7525
"63",0.555,0.51,0.665,0.705,0.785,0.775,0.785,0.61,0.665
"64",0.805,0.81,0.81,0.665,0.7325,0.8,0.72,0.615,0.66
"65",0.7325,0.955,0.73,0.715,0.7075,0.71,0.59,0.685,0.645
"66",0.565,0.62,0.59,0.72,0.745,0.795,0.595,0.73,0.61
"67",0.4475,0.78,0.8025,0.675,0.765,0.8675,0.79,0.7,0.795
"68",0.465,0.58,0.6175,0.68,0.685,0.585,0.7225,0.8,0.7125
"69",0.56,0.8075,0.675,0.72,0.71,0.6925,0.66,0.8125,0.69
"70",0.7,0.84,0.765,0.8225,0.625,0.455,0.52,0.755,0.685
"71",0.505,0.65,0.73,0.6775,0.7575,0.61,0.755,0.75,0.675
"72",0.645,0.555,0.545,0.7675,0.455,0.765,0.71,0.62,0.605
"73",0.525,0.765,0.775,0.615,0.605,0.705,0.765,0.785,0.78
"74",0.71,0.435,0.6425,0.76,0.765,0.665,0.74,0.7,0.835
"75",0.59,0.5,0.76,0.755,0.655,0.755,0.75,0.715,0.75
"76",0.26,0.46,0.51,0.745,0.635,0.665,0.6975,0.675,0.6
"77",0.565,0.66,0.665,0.8325,0.655,0.69,0.62,0.78,0.74
"78",0.46,0.705,0.7975,0.7875,0.605,0.6025,0.695,0.8,0.68
"79",0.725,0.68,0.66,0.815,0.69,0.735,0.7,0.7525,0.7075
"80",0.735,0.7225,0.585,0.685,0.57,0.7125,0.715,0.725,0.77
"81",0.655,0.6925,0.525,0.79,0.73,0.685,0.79,0.81,0.78
"82",0.78,0.725,0.8,0.75,0.68,0.795,0.78,0.775,0.63
"83",0.485,0.795,0.69,0.74,0.69,0.705,0.8,0.72,0.78
"84",0.715,0.445,0.425,0.555,0.485,0.6275,0.68,0.72,0.685
"85",0.735,0.62,0.64,0.665,0.64,0.54,0.725,0.665,0.6025
"86",0.425,0.59,0.33,0.67,0.59,0.615,0.63,0.8,0.74
"87",0.62,0.625,0.655,0.41,0.64,0.605,0.775,0.65,0.685
"88",0.515,0.635,0.7425,0.5,0.7875,0.645,0.755,0.6525,0.675
"89",0.68,0.615,0.8,0.65,0.63,0.79,0.615,0.7425,0.715
"90",0.48,0.7,0.525,0.635,0.695,0.695,0.785,0.825,0.77
"91",0.77,0.605,0.78,0.5,0.81,0.795,0.6525,0.635,0.675
"92",0.495,0.65,0.7275,0.665,0.74,0.79,0.6775,0.735,0.695
"93",0.705,0.865,0.595,0.785,0.6675,0.79,0.6925,0.62,0.7575
"94",0.9,0.66,0.7575,0.7525,0.7775,0.775,0.645,0.7125,0.5625
"95",0.58,0.685,0.72,0.6475,0.68,0.745,0.595,0.59,0.78
"96",0.33,0.585,0.62,0.75,0.6675,0.72,0.73,0.68,0.64
"97",0.8,0.7775,0.915,0.82,0.675,0.82,0.685,0.635,0.645
"98",0.59,0.675,0.7975,0.665,0.865,0.7175,0.7175,0.72,0.6
"99",0.76,0.52,0.5825,0.68,0.68,0.66,0.76,0.595,0.765
"100",0.605,0.77,0.86,0.74,0.825,0.715,0.71,0.7225,0.6775
