"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.935,0.88,0.855,0.82,0.83,0.88,0.84
"2",0.87,0.87,0.805,0.86,0.835,0.84,0.82
"3",0.825,0.82,0.825,0.805,0.905,0.84,0.7
"4",0.85,0.905,0.855,0.86,0.81,0.9,0.845
"5",0.92,0.86,0.845,0.81,0.84,0.845,0.8
"6",0.87,0.915,0.935,0.89,0.86,0.845,0.84
"7",0.855,0.845,0.845,0.865,0.905,0.86,0.865
"8",0.845,0.84,0.82,0.89,0.855,0.83,0.83
"9",0.885,0.845,0.78,0.925,0.795,0.725,0.875
"10",0.84,0.85,0.845,0.84,0.9275,0.865,0.86
"11",0.845,0.88,0.905,0.855,0.815,0.86,0.83
"12",0.815,0.86,0.845,0.825,0.94,0.81,0.8975
"13",0.905,0.88,0.895,0.75,0.86,0.87,0.88
"14",0.84,0.85,0.8675,0.93,0.87,0.91,0.745
"15",0.885,0.84,0.87,0.89,0.855,0.865,0.875
"16",0.84,0.855,0.815,0.875,0.89,0.77,0.905
"17",0.815,0.885,0.8,0.885,0.895,0.89,0.92
"18",0.865,0.885,0.88,0.865,0.865,0.905,0.775
"19",0.85,0.84,0.84,0.85,0.91,0.74,0.73
"20",0.895,0.89,0.87,0.88,0.845,0.87,0.89
"21",0.8625,0.855,0.85,0.87,0.89,0.825,0.815
"22",0.85,0.845,0.87,0.855,0.82,0.985,0.805
"23",0.865,0.885,0.895,0.935,0.805,0.925,0.88
"24",0.815,0.865,0.85,0.915,0.86,0.88,0.885
"25",0.865,0.86,0.86,0.88,0.85,0.86,0.88
"26",0.875,0.885,0.84,0.85,0.895,0.87,0.82
"27",0.815,0.85,0.89,0.855,0.8,0.85,0.67
"28",0.895,0.785,0.91,0.935,0.82,0.835,0.955
"29",0.88,0.9,0.825,0.82,0.845,0.8,0.91
"30",0.895,0.85,0.855,0.865,0.855,0.795,0.91
"31",0.86,0.9,0.8,0.845,0.885,0.825,0.85
"32",0.835,0.835,0.88,0.81,0.915,0.84,0.865
"33",0.905,0.79,0.93,0.84,0.91,0.85,0.915
"34",0.875,0.905,0.855,0.8375,0.845,0.825,0.9
"35",0.855,0.855,0.905,0.9,0.855,0.83,0.925
"36",0.84,0.845,0.875,0.865,0.835,0.925,0.835
"37",0.86,0.795,0.86,0.885,0.885,0.9,0.87
"38",0.83,0.835,0.84,0.815,0.825,0.855,0.815
"39",0.86,0.8225,0.8,0.94,0.835,0.895,0.855
"40",0.84,0.86,0.83,0.92,0.835,0.72,0.865
"41",0.855,0.88,0.84,0.875,0.855,0.88,0.86
"42",0.86,0.89,0.78,0.885,0.93,0.86,0.85
"43",0.87,0.865,0.89,0.825,0.87,0.855,0.87
"44",0.825,0.86,0.87,0.915,0.865,0.88,0.705
"45",0.855,0.87,0.9,0.86,0.9,0.8725,0.89
"46",0.875,0.825,0.895,0.85,0.905,0.845,0.795
"47",0.86,0.885,0.885,0.8975,0.885,0.88,0.92
"48",0.86,0.845,0.84,0.825,0.78,0.88,0.905
"49",0.9,0.925,0.84,0.835,0.84,0.89,0.875
"50",0.865,0.83,0.875,0.89,0.77,0.825,0.805
"51",0.845,0.91,0.875,0.795,0.83,0.89,0.855
"52",0.885,0.845,0.875,0.865,0.84,0.855,0.845
"53",0.88,0.865,0.92,0.87,0.875,0.92,0.9
"54",0.9,0.86,0.865,0.82,0.89,0.85,0.82
"55",0.84,0.815,0.915,0.85,0.865,0.85,0.975
"56",0.875,0.83,0.805,0.905,0.88,0.865,0.8
"57",0.91,0.86,0.76,0.81,0.84,0.86,0.88
"58",0.82,0.805,0.765,0.915,0.83,0.865,0.915
"59",0.88,0.885,0.845,0.875,0.845,0.8625,0.865
"60",0.855,0.87,0.815,0.835,0.85,0.88,0.855
"61",0.88,0.85,0.795,0.845,0.935,0.875,0.895
"62",0.89,0.845,0.845,0.91,0.87,0.88,0.865
"63",0.85,0.875,0.81,0.875,0.915,0.82,0.775
"64",0.86,0.9,0.86,0.905,0.89,0.765,0.805
"65",0.83,0.85,0.805,0.8625,0.765,0.84,0.795
"66",0.815,0.82,0.86,0.835,0.7225,0.905,0.815
"67",0.855,0.91,0.85,0.87,0.825,0.825,0.88
"68",0.875,0.85,0.85,0.85,0.825,0.88,0.9
"69",0.88,0.82,0.875,0.845,0.85,0.83,0.87
"70",0.84,0.865,0.87,0.835,0.905,0.945,0.855
"71",0.89,0.875,0.805,0.875,0.815,0.85,0.845
"72",0.825,0.865,0.905,0.89,0.845,0.87,0.84
"73",0.915,0.815,0.8775,0.87,0.845,0.89,0.75
"74",0.86,0.87,0.855,0.885,0.9225,0.86,0.895
"75",0.84,0.895,0.78,0.895,0.85,0.785,0.8
"76",0.89,0.84,0.88,0.865,0.85,0.935,0.875
"77",0.8575,0.885,0.83,0.865,0.77,0.85,0.835
"78",0.89,0.8,0.825,0.885,0.8275,0.89,0.79
"79",0.885,0.9,0.835,0.86,0.87,0.875,0.885
"80",0.9,0.815,0.88,0.87,0.86,0.865,0.855
"81",0.885,0.87,0.815,0.79,0.96,0.89,0.875
"82",0.855,0.86,0.9,0.91,0.815,0.88,0.865
"83",0.88,0.86,0.875,0.82,0.845,0.905,0.9175
"84",0.855,0.86,0.835,0.86,0.855,0.785,0.875
"85",0.815,0.92,0.82,0.85,0.91,0.91,0.91
"86",0.835,0.865,0.87,0.865,0.85,0.89,0.89
"87",0.915,0.85,0.905,0.855,0.855,0.965,0.905
"88",0.855,0.825,0.93,0.8375,0.87,0.85,0.905
"89",0.87,0.84,0.885,0.79,0.7975,0.865,0.93
"90",0.865,0.855,0.91,0.94,0.865,0.865,0.735
"91",0.845,0.845,0.81,0.87,0.85,0.89,0.785
"92",0.86,0.875,0.835,0.72,0.785,0.92,0.865
"93",0.83,0.81,0.8,0.89,0.88,0.855,0.905
"94",0.88,0.835,0.815,0.9,0.82,0.865,0.805
"95",0.825,0.805,0.895,0.85,0.855,0.855,0.745
"96",0.845,0.86,0.9,0.91,0.835,0.8175,0.81
"97",0.85,0.86,0.83,0.81,0.8,0.9,0.82
"98",0.8875,0.895,0.83,0.83,0.8625,0.82,0.855
"99",0.855,0.88,0.86,0.8,0.88,0.875,0.85
"100",0.85,0.88,0.845,0.875,0.85,0.8,0.8075
