"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.79,0.775,0.77,0.76,0.69,0.795,0.78
"2",0.77,0.785,0.745,0.72,0.81,0.75,0.8
"3",0.805,0.755,0.75,0.725,0.65,0.76,0.79
"4",0.775,0.75,0.765,0.745,0.72,0.75,0.795
"5",0.79,0.77,0.735,0.825,0.775,0.7,0.69
"6",0.775,0.75,0.785,0.76,0.735,0.76,0.73
"7",0.78,0.77,0.72,0.84,0.85,0.85,0.64
"8",0.77,0.8,0.75,0.795,0.765,0.725,0.76
"9",0.755,0.78,0.735,0.725,0.78,0.72,0.83
"10",0.785,0.725,0.775,0.805,0.77,0.795,0.8
"11",0.78,0.74,0.86,0.745,0.8,0.67,0.705
"12",0.72,0.75,0.765,0.795,0.865,0.745,0.75
"13",0.795,0.77,0.81,0.71,0.745,0.835,0.8
"14",0.75,0.77,0.785,0.775,0.75,0.82,0.665
"15",0.755,0.785,0.78,0.76,0.84,0.76,0.755
"16",0.81,0.75,0.775,0.785,0.76,0.73,0.79
"17",0.8,0.81,0.76,0.795,0.745,0.72,0.79
"18",0.775,0.77,0.755,0.815,0.745,0.805,0.725
"19",0.75,0.755,0.75,0.77,0.735,0.72,0.68
"20",0.775,0.775,0.795,0.75,0.71,0.845,0.815
"21",0.755,0.785,0.84,0.72,0.85,0.75,0.775
"22",0.755,0.78,0.775,0.78,0.75,0.865,0.69
"23",0.77,0.79,0.77,0.775,0.74,0.79,0.83
"24",0.76,0.755,0.755,0.775,0.81,0.785,0.63
"25",0.805,0.755,0.745,0.795,0.795,0.68,0.805
"26",0.75,0.765,0.79,0.735,0.735,0.68,0.54
"27",0.765,0.755,0.85,0.77,0.74,0.835,0.745
"28",0.75,0.76,0.77,0.765,0.78,0.7,0.86
"29",0.765,0.775,0.81,0.77,0.75,0.685,0.83
"30",0.8,0.735,0.77,0.775,0.795,0.775,0.78
"31",0.77,0.775,0.725,0.73,0.795,0.77,0.73
"32",0.77,0.76,0.805,0.72,0.78,0.845,0.76
"33",0.785,0.74,0.785,0.745,0.78,0.675,0.91
"34",0.8,0.81,0.795,0.685,0.78,0.755,0.755
"35",0.75,0.73,0.84,0.765,0.74,0.78,0.745
"36",0.77,0.78,0.81,0.815,0.74,0.76,0.735
"37",0.805,0.73,0.79,0.73,0.755,0.71,0.68
"38",0.755,0.725,0.745,0.775,0.74,0.755,0.715
"39",0.77,0.72,0.76,0.81,0.73,0.825,0.765
"40",0.775,0.775,0.705,0.7,0.74,0.74,0.77
"41",0.79,0.795,0.765,0.7,0.78,0.745,0.865
"42",0.8,0.79,0.71,0.795,0.76,0.83,0.75
"43",0.77,0.83,0.765,0.78,0.775,0.7,0.76
"44",0.765,0.8,0.73,0.765,0.755,0.72,0.73
"45",0.775,0.73,0.775,0.8,0.795,0.78,0.765
"46",0.78,0.74,0.805,0.73,0.75,0.76,0.785
"47",0.765,0.765,0.7,0.715,0.83,0.765,0.875
"48",0.78,0.785,0.755,0.775,0.71,0.835,0.81
"49",0.795,0.78,0.795,0.745,0.79,0.82,0.765
"50",0.765,0.725,0.77,0.78,0.74,0.705,0.69
"51",0.805,0.805,0.855,0.76,0.745,0.8,0.815
"52",0.79,0.78,0.785,0.81,0.695,0.745,0.755
"53",0.755,0.8,0.8,0.8,0.745,0.835,0.755
"54",0.78,0.82,0.74,0.755,0.785,0.795,0.665
"55",0.79,0.75,0.77,0.785,0.745,0.745,0.835
"56",0.8,0.72,0.755,0.79,0.755,0.765,0.65
"57",0.76,0.81,0.77,0.735,0.785,0.8,0.73
"58",0.755,0.72,0.69,0.775,0.755,0.735,0.815
"59",0.77,0.755,0.805,0.825,0.745,0.835,0.72
"60",0.755,0.795,0.77,0.795,0.79,0.775,0.75
"61",0.77,0.76,0.74,0.785,0.795,0.765,0.735
"62",0.78,0.785,0.73,0.815,0.76,0.765,0.805
"63",0.735,0.745,0.7,0.795,0.865,0.805,0.79
"64",0.755,0.785,0.835,0.79,0.81,0.665,0.75
"65",0.83,0.76,0.76,0.83,0.71,0.74,0.7
"66",0.74,0.74,0.775,0.74,0.55,0.8,0.805
"67",0.76,0.795,0.755,0.795,0.69,0.74,0.81
"68",0.79,0.8,0.755,0.795,0.705,0.755,0.71
"69",0.755,0.765,0.795,0.745,0.69,0.71,0.74
"70",0.765,0.75,0.8,0.74,0.825,0.605,0.755
"71",0.785,0.805,0.69,0.745,0.765,0.775,0.8
"72",0.77,0.77,0.825,0.74,0.73,0.795,0.8
"73",0.775,0.735,0.79,0.78,0.735,0.78,0.675
"74",0.77,0.785,0.795,0.81,0.8,0.76,0.81
"75",0.75,0.755,0.72,0.78,0.815,0.735,0.72
"76",0.74,0.735,0.755,0.76,0.77,0.805,0.785
"77",0.765,0.765,0.71,0.75,0.785,0.685,0.735
"78",0.79,0.705,0.79,0.745,0.76,0.8,0.67
"79",0.77,0.755,0.725,0.755,0.785,0.73,0.66
"80",0.79,0.825,0.775,0.78,0.75,0.76,0.67
