"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.88,0.8425,0.82,0.805,0.69,0.855,0.805
"2",0.82,0.87,0.785,0.755,0.78,0.7875,0.83
"3",0.84,0.7675,0.81,0.795,0.82,0.785,0.815
"4",0.79,0.8,0.8525,0.735,0.715,0.7575,0.8075
"5",0.885,0.8425,0.77,0.805,0.775,0.675,0.685
"6",0.84,0.8025,0.9075,0.855,0.815,0.885,0.73
"7",0.85,0.805,0.81,0.845,0.865,0.855,0.7725
"8",0.8075,0.865,0.785,0.87,0.7,0.785,0.7625
"9",0.8575,0.87,0.7325,0.865,0.785,0.685,0.805
"10",0.855,0.8025,0.8425,0.87,0.88,0.855,0.88
"11",0.8625,0.8125,0.885,0.77,0.815,0.745,0.67
"12",0.795,0.785,0.775,0.7875,0.905,0.79,0.7975
"13",0.8675,0.84,0.87,0.73,0.81,0.795,0.86
"14",0.765,0.85,0.805,0.9,0.805,0.8225,0.7325
"15",0.815,0.87,0.865,0.865,0.805,0.735,0.71
"16",0.815,0.815,0.86,0.835,0.83,0.73,0.86
"17",0.825,0.805,0.745,0.865,0.83,0.795,0.82
"18",0.795,0.89,0.8825,0.825,0.7875,0.83,0.77
"19",0.785,0.84,0.785,0.7675,0.845,0.69,0.7625
"20",0.855,0.855,0.83,0.8875,0.795,0.8275,0.87
"21",0.835,0.81,0.845,0.84,0.81,0.8175,0.83
"22",0.85,0.8025,0.895,0.8375,0.82,0.855,0.75
"23",0.8,0.885,0.85,0.8275,0.835,0.83,0.865
"24",0.795,0.82,0.82,0.86,0.88,0.845,0.7475
"25",0.8125,0.805,0.78,0.87,0.825,0.725,0.865
"26",0.855,0.855,0.79,0.85,0.865,0.825,0.5925
"27",0.8,0.755,0.83,0.735,0.785,0.895,0.755
"28",0.795,0.835,0.89,0.81,0.75,0.68,0.815
"29",0.8325,0.9,0.855,0.8025,0.805,0.7475,0.9
"30",0.855,0.875,0.795,0.815,0.82,0.8225,0.9
"31",0.785,0.85,0.84,0.7575,0.765,0.78,0.7
"32",0.785,0.875,0.855,0.705,0.8475,0.81,0.805
"33",0.8375,0.7775,0.855,0.84,0.875,0.67,0.9025
"34",0.87,0.8375,0.895,0.73,0.7925,0.735,0.865
"35",0.795,0.725,0.855,0.815,0.8,0.7725,0.8675
"36",0.84,0.7875,0.85,0.835,0.81,0.845,0.6425
