"","nsample2","nsample3","nsample4","nsample5","nsample6","nsample7","nsample8","nsample9","nsample10"
"1",0.485,0.635,0.955,0.895,0.82,0.855,0.75,NA,NA
"2",0.285,0.67,0.605,0.66,0.75,0.77,0.7525,NA,NA
"3",0.325,0.59,0.665,0.795,0.68,0.815,0.84,NA,NA
"4",0.6,0.645,0.69,0.87,0.815,0.715,0.8,NA,NA
"5",0.44,0.41,0.765,0.295,0.845,0.925,0.84,NA,NA
"6",0.57,0.535,0.8,0.655,0.72,0.9,0.66,NA,NA
"7",0.76,0.51,0.66,0.6025,0.735,0.555,0.64,NA,NA
"8",0.47,0.685,0.735,0.68,0.475,0.915,0.695,NA,NA
"9",0.61,0.44,0.635,0.69,0.625,0.765,0.745,NA,NA
"10",0.365,0.725,0.8075,0.74,0.765,0.865,0.7625,NA,NA
"11",0.71,0.71,0.46,0.88,0.73,0.93,0.78,NA,NA
"12",0.425,0.7575,0.835,0.73,0.77,0.92,0.87,NA,NA
"13",0.5125,0.465,0.81,0.84,0.5425,0.815,0.815,NA,NA
"14",0.4325,0.6625,0.83,0.64,0.815,0.9,0.91,NA,NA
"15",0.265,0.175,0.69,0.385,0.585,0.73,0.7725,NA,NA
"16",0.565,0.405,0.64,0.53,0.805,0.875,0.875,NA,NA
"17",0.715,0.305,0.69,0.7725,0.775,0.75,0.785,NA,NA
"18",0.72,0.88,0.72,0.75,0.925,0.785,0.805,NA,NA
"19",0.305,0.67,0.77,0.82,0.875,0.875,0.705,NA,NA
"20",0.37,0.585,0.605,0.715,0.71,0.765,0.855,NA,NA
"21",0.74,0.735,0.58,0.915,0.775,0.86,0.885,NA,NA
"22",0.5,0.705,0.675,0.685,0.895,0.855,0.865,NA,NA
"23",0.505,0.74,0.95,0.82,0.395,0.765,0.81,NA,NA
"24",0.78,0.35,0.375,0.45,0.85,0.83,0.82,NA,NA
"25",0.28,0.44,0.68,0.9,0.64,0.73,0.84,NA,NA
"26",0.42,0.355,0.81,0.795,0.81,0.7325,0.8875,NA,NA
"27",0.49,0.425,0.495,0.78,0.815,0.79,0.93,NA,NA
"28",0.64,0.715,0.79,0.92,0.815,0.965,0.86,NA,NA
"29",0.695,0.575,0.715,0.825,0.605,0.815,0.75,NA,NA
"30",0.44,0.865,0.82,0.64,0.765,0.525,0.975,NA,NA
"31",0.7225,0.66,0.8375,0.6425,0.72,0.785,0.87,NA,NA
"32",0.57,0.32,0.85,0.795,0.875,0.94,0.82,NA,NA
"33",0.71,0.53,0.92,0.715,0.54,0.875,0.8125,NA,NA
"34",0.315,0.5325,0.74,0.45,0.735,0.92,0.7275,NA,NA
"35",0.65,0.895,0.72,0.7775,0.83,0.865,0.795,NA,NA
"36",0.695,0.73,0.7425,0.81,0.855,0.89,0.7475,NA,NA
"37",0.71,0.375,0.745,0.625,0.73,0.765,0.7525,NA,NA
"38",0.145,0.865,0.685,0.61,0.87,0.725,0.8275,NA,NA
"39",0.335,0.515,0.845,0.72,0.845,0.885,0.895,NA,NA
"40",0.44,0.65,0.85,0.6425,0.83,0.78,0.925,NA,NA
"41",0.615,0.475,0.78,0.86,0.88,0.925,0.645,NA,NA
"42",0.475,0.82,0.645,0.81,0.675,0.88,0.83,NA,NA
"43",0.765,0.71,0.905,0.825,0.795,0.67,0.71,NA,NA
"44",0.46,0.47,0.385,0.855,0.835,0.9,0.705,NA,NA
"45",0.525,0.495,0.46,0.58,0.715,0.77,0.845,NA,NA
"46",0.47,0.67,0.39,0.72,0.78,0.735,0.825,NA,NA
"47",0.27,0.37,0.54,0.95,0.63,0.71,0.78,NA,NA
"48",0.47,0.735,0.795,0.86,0.81,0.915,0.865,NA,NA
"49",0.605,0.785,0.79,0.95,0.7675,0.7675,0.945,NA,NA
"50",0.42,0.6,0.7,0.81,0.845,0.99,0.935,NA,NA
"51",0.375,0.555,0.135,0.7525,0.865,0.795,0.765,NA,NA
"52",0.4,0.5625,0.79,0.725,0.66,0.865,0.805,NA,NA
"53",0.515,0.735,0.48,0.635,0.885,0.53,0.8775,NA,NA
"54",0.325,0.3375,0.59,0.835,0.835,0.755,0.835,NA,NA
"55",0.305,0.655,0.805,0.58,0.84,0.84,0.7375,NA,NA
"56",0.79,0.6,0.685,0.855,0.81,0.82,0.68,NA,NA
"57",0.76,0.405,0.66,0.63,0.825,0.8,0.82,NA,NA
"58",0.47,0.465,0.4825,0.695,0.705,0.735,0.8575,NA,NA
"59",0.595,0.29,0.66,0.74,0.895,0.63,0.7225,NA,NA
"60",0.72,0.685,0.555,0.885,0.825,0.91,0.895,NA,NA
"61",0.49,0.28,0.5925,0.665,0.82,0.715,0.9,NA,NA
"62",0.9,0.715,0.62,0.695,0.775,0.93,0.875,NA,NA
"63",0.52,0.505,0.465,0.675,0.705,0.87,0.775,NA,NA
"64",0.375,0.62,0.78,0.835,0.69,0.87,0.755,NA,NA
"65",0.585,0.82,0.755,0.815,0.755,0.835,0.8,NA,NA
"66",0.515,0.585,0.7725,0.755,0.815,0.845,0.88,NA,NA
"67",0.61,0.5675,0.585,0.78,0.735,0.905,0.925,NA,NA
"68",0.265,0.785,0.72,0.81,0.795,0.785,0.665,NA,NA
"69",0.41,0.435,0.61,0.775,0.6875,0.775,0.855,NA,NA
"70",0.405,0.815,0.75,0.85,0.84,0.62,0.71,NA,NA
"71",0.55,0.21,0.905,0.785,0.79,0.8425,0.93,NA,NA
"72",0.855,0.795,0.73,0.83,0.68,0.8875,0.82,NA,NA
"73",0.12,0.39,0.895,0.7275,0.695,0.695,0.9,NA,NA
"74",0.215,0.605,0.825,0.815,0.925,0.75,0.915,NA,NA
"75",0.625,0.795,0.645,0.885,0.675,0.64,0.915,NA,NA
"76",0.6775,0.255,0.625,0.72,0.795,0.595,0.7175,NA,NA
"77",0.455,0.53,0.605,0.78,0.61,0.72,0.6425,NA,NA
"78",0.355,0.435,0.74,0.705,0.6325,0.84,0.895,NA,NA
"79",0.4,0.78,0.635,0.845,0.745,0.83,0.89,NA,NA
"80",0.67,0.525,0.595,0.835,0.835,0.89,0.845,NA,NA
"81",0.335,0.525,0.79,0.81,0.72,0.7525,0.78,NA,NA
"82",0.605,0.69,0.595,0.735,0.94,0.695,0.8,NA,NA
"83",0.465,0.74,0.9,0.875,0.785,0.87,0.8425,NA,NA
"84",0.595,0.64,0.5825,0.62,0.705,0.81,0.72,NA,NA
"85",0.74,0.165,0.77,0.725,0.78,0.5425,0.94,NA,NA
"86",0.53,0.825,0.315,0.745,0.735,0.645,0.655,NA,NA
"87",0.35,0.66,0.58,0.5825,0.875,0.6,0.845,NA,NA
"88",0.52,0.595,0.86,0.76,0.8,0.775,0.85,NA,NA
"89",0.62,0.685,0.635,0.815,0.885,0.745,0.66,NA,NA
"90",0.595,0.71,0.685,0.825,0.8,0.83,0.895,NA,NA
"91",0.64,0.3275,0.75,0.72,0.94,0.7525,0.92,NA,NA
"92",0.6175,0.575,0.7,0.76,0.78,0.815,0.925,NA,NA
"93",0.45,0.765,0.62,0.875,0.7625,0.695,0.89,NA,NA
"94",0.49,0.5425,0.81,0.7,0.965,0.735,0.92,NA,NA
"95",0.65,0.47,0.675,0.665,0.835,0.9,0.9,NA,NA
"96",0.665,0.645,0.7025,0.675,0.725,0.945,0.8075,NA,NA
"97",0.46,0.625,0.865,0.88,0.88,0.84,0.895,NA,NA
"98",0.575,0.815,0.725,0.675,0.665,0.81,0.85,NA,NA
"99",0.605,0.605,0.705,0.835,0.69,0.83,0.805,NA,NA
"100",0.84,0.42,0.99,0.7325,0.74,0.9,0.805,NA,NA
