"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.575,0.61,0.73,0.775,0.53,0.71,0.82
"2",0.675,0.73,0.74,0.62,0.555,0.66,0.65
"3",0.69,0.645,0.68,0.575,0.63,0.65,0.82
"4",0.68,0.7,0.745,0.575,0.665,0.645,0.92
"5",0.645,0.705,0.715,0.7,0.58,0.755,0.66
"6",0.74,0.59,0.67,0.59,0.74,0.6,0.775
"7",0.68,0.69,0.58,0.82,0.68,0.595,0.65
"8",0.72,0.7,0.635,0.59,0.615,0.605,0.735
"9",0.765,0.72,0.74,0.61,0.725,0.68,0.53
"10",0.79,0.675,0.655,0.71,0.685,0.82,0.56
"11",0.505,0.565,0.77,0.645,0.61,0.67,0.875
"12",0.675,0.775,0.655,0.775,0.635,0.585,0.535
"13",0.635,0.615,0.685,0.7,0.73,0.705,0.525
"14",0.64,0.7,0.77,0.595,0.625,0.565,0.655
"15",0.645,0.645,0.65,0.585,0.78,0.61,0.52
"16",0.66,0.645,0.64,0.62,0.575,0.785,0.73
"17",0.805,0.65,0.625,0.61,0.635,0.585,0.64
"18",0.65,0.7,0.785,0.73,0.61,0.505,0.695
"19",0.62,0.635,0.65,0.615,0.59,0.59,0.52
"20",0.635,0.715,0.575,0.62,0.855,0.525,0.695
"21",0.7,0.62,0.725,0.645,0.585,0.705,0.655
"22",0.675,0.69,0.655,0.765,0.645,0.78,0.73
"23",0.72,0.595,0.75,0.705,0.56,0.64,0.635
"24",0.7,0.76,0.68,0.76,0.68,0.645,0.64
"25",0.605,0.665,0.615,0.66,0.725,0.53,0.615
"26",0.595,0.785,0.8,0.59,0.635,0.57,0.605
"27",0.64,0.68,0.575,0.745,0.66,0.59,0.645
"28",0.765,0.675,0.585,0.76,0.855,0.635,0.63
"29",0.6,0.615,0.63,0.63,0.735,0.69,0.755
"30",0.715,0.705,0.66,0.65,0.7,0.59,0.675
"31",0.735,0.6,0.68,0.735,0.63,0.59,0.725
"32",0.7,0.6,0.585,0.62,0.54,0.595,0.59
"33",0.775,0.68,0.525,0.62,0.745,0.765,0.62
"34",0.72,0.72,0.67,0.715,0.595,0.715,0.615
"35",0.66,0.79,0.675,0.71,0.615,0.66,0.775
"36",0.62,0.605,0.6,0.705,0.55,0.62,0.605
"37",0.65,0.81,0.78,0.575,0.76,0.535,0.65
"38",0.655,0.59,0.625,0.8,0.67,0.645,0.66
"39",0.725,0.675,0.65,0.755,0.595,0.7,0.63
"40",0.79,0.55,0.625,0.645,0.68,0.55,0.58
"41",0.685,0.61,0.57,0.59,0.62,0.505,0.755
"42",0.71,0.63,0.705,0.53,0.71,0.525,0.715
"43",0.63,0.655,0.695,0.67,0.605,0.575,0.64
"44",0.64,0.78,0.645,0.895,0.675,0.525,0.555
"45",0.775,0.675,0.645,0.625,0.58,0.625,0.735
"46",0.7,0.745,0.815,0.63,0.57,0.55,0.53
"47",0.72,0.745,0.58,0.53,0.57,0.79,0.72
"48",0.725,0.62,0.66,0.58,0.59,0.725,0.565
"49",0.695,0.605,0.71,0.785,0.7,0.555,0.74
"50",0.66,0.61,0.775,0.665,0.75,0.725,0.725
"51",0.72,0.665,0.75,0.74,0.69,0.685,0.67
"52",0.685,0.635,0.58,0.69,0.615,0.6,0.785
"53",0.655,0.735,0.77,0.6,0.55,0.63,0.575
