"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.84,0.845,0.845,0.795,0.855,0.825,0.845
"2",0.83,0.8,0.82,0.835,0.83,0.845,0.775
"3",0.845,0.82,0.835,0.85,0.83,0.82,0.76
"4",0.855,0.845,0.79,0.855,0.785,0.795,0.765
"5",0.845,0.855,0.8,0.87,0.785,0.8,0.855
"6",0.855,0.85,0.85,0.85,0.85,0.82,0.795
"7",0.84,0.85,0.85,0.825,0.89,0.805,0.855
"8",0.845,0.84,0.82,0.86,0.835,0.85,0.82
"9",0.845,0.85,0.82,0.855,0.84,0.82,0.795
"10",0.85,0.83,0.85,0.86,0.835,0.85,0.775
"11",0.84,0.85,0.855,0.845,0.805,0.805,0.805
"12",0.835,0.85,0.865,0.79,0.865,0.855,0.83
"13",0.855,0.835,0.815,0.79,0.825,0.84,0.845
"14",0.835,0.85,0.85,0.83,0.825,0.855,0.8
"15",0.845,0.85,0.82,0.82,0.79,0.795,0.85
"16",0.855,0.815,0.845,0.855,0.825,0.81,0.845
"17",0.845,0.855,0.835,0.85,0.87,0.765,0.835
"18",0.845,0.85,0.84,0.83,0.88,0.845,0.78
"19",0.85,0.84,0.805,0.865,0.77,0.8,0.835
"20",0.825,0.85,0.815,0.815,0.8,0.825,0.815
"21",0.845,0.82,0.815,0.78,0.755,0.81,0.78
"22",0.85,0.85,0.825,0.82,0.84,0.895,0.75
"23",0.845,0.845,0.84,0.86,0.83,0.86,0.85
"24",0.84,0.815,0.85,0.83,0.805,0.82,0.84
"25",0.85,0.83,0.79,0.855,0.835,0.795,0.865
"26",0.855,0.785,0.81,0.835,0.795,0.83,0.76
"27",0.85,0.84,0.87,0.845,0.86,0.825,0.785
"28",0.825,0.825,0.825,0.835,0.845,0.87,0.785
"29",0.84,0.84,0.825,0.825,0.77,0.81,0.845
"30",0.845,0.835,0.845,0.85,0.845,0.815,0.795
"31",0.835,0.865,0.79,0.79,0.81,0.87,0.85
"32",0.85,0.83,0.805,0.8,0.81,0.85,0.79
"33",0.85,0.835,0.85,0.835,0.775,0.77,0.85
"34",0.86,0.845,0.86,0.795,0.83,0.785,0.835
"35",0.825,0.815,0.825,0.825,0.78,0.845,0.88
"36",0.85,0.84,0.885,0.83,0.835,0.82,0.815
"37",0.855,0.835,0.835,0.815,0.785,0.85,0.845
"38",0.85,0.835,0.825,0.845,0.785,0.805,0.82
"39",0.82,0.81,0.805,0.84,0.82,0.86,0.845
"40",0.835,0.86,0.845,0.82,0.84,0.83,0.79
"41",0.845,0.845,0.83,0.825,0.845,0.835,0.865
"42",0.86,0.84,0.8,0.81,0.805,0.855,0.75
"43",0.845,0.81,0.865,0.835,0.815,0.81,0.86
"44",0.84,0.81,0.81,0.845,0.805,0.83,0.77
"45",0.85,0.83,0.825,0.855,0.86,0.815,0.8
"46",0.845,0.825,0.845,0.825,0.8,0.82,0.795
"47",0.855,0.845,0.815,0.825,0.83,0.865,0.875
"48",0.85,0.845,0.825,0.835,0.8,0.845,0.84
"49",0.83,0.86,0.82,0.84,0.815,0.84,0.825
"50",0.845,0.83,0.85,0.84,0.82,0.83,0.775
"51",0.855,0.85,0.855,0.82,0.82,0.84,0.795
"52",0.845,0.845,0.87,0.85,0.825,0.83,0.83
"53",0.84,0.86,0.825,0.815,0.775,0.82,0.85
"54",0.855,0.83,0.83,0.835,0.79,0.775,0.835
"55",0.86,0.82,0.835,0.815,0.83,0.835,0.86
"56",0.84,0.82,0.85,0.87,0.795,0.81,0.83
"57",0.835,0.86,0.84,0.84,0.815,0.765,0.84
"58",0.835,0.855,0.815,0.845,0.83,0.745,0.895
"59",0.845,0.825,0.835,0.86,0.795,0.78,0.82
"60",0.85,0.85,0.79,0.845,0.845,0.875,0.805
"61",0.845,0.845,0.775,0.875,0.88,0.82,0.87
"62",0.845,0.845,0.845,0.85,0.795,0.795,0.83
"63",0.805,0.84,0.825,0.835,0.855,0.79,0.805
"64",0.84,0.835,0.87,0.83,0.815,0.78,0.795
"65",0.85,0.835,0.815,0.83,0.78,0.82,0.745
"66",0.855,0.845,0.855,0.805,0.73,0.825,0.745
"67",0.845,0.85,0.835,0.805,0.825,0.82,0.86
"68",0.845,0.84,0.84,0.865,0.825,0.82,0.86
"69",0.845,0.84,0.82,0.845,0.84,0.85,0.86
"70",0.84,0.845,0.835,0.81,0.865,0.895,0.805
"71",0.85,0.845,0.845,0.855,0.855,0.82,0.845
"72",0.82,0.85,0.84,0.82,0.795,0.84,0.845
"73",0.845,0.84,0.815,0.83,0.81,0.79,0.8
"74",0.84,0.83,0.845,0.795,0.865,0.825,0.825
"75",0.835,0.835,0.81,0.825,0.84,0.785,0.78
"76",0.83,0.84,0.805,0.865,0.805,0.845,0.82
"77",0.845,0.83,0.815,0.86,0.77,0.83,0.8
"78",0.825,0.8,0.845,0.82,0.86,0.85,0.77
"79",0.835,0.835,0.815,0.865,0.83,0.835,0.81
"80",0.845,0.85,0.875,0.85,0.845,0.84,0.81
"81",0.86,0.835,0.86,0.83,0.87,0.875,0.86
"82",0.84,0.85,0.825,0.82,0.785,0.85,0.815
"83",0.84,0.85,0.82,0.8,0.815,0.81,0.78
"84",0.845,0.825,0.845,0.855,0.835,0.805,0.89
"85",0.825,0.855,0.845,0.865,0.85,0.845,0.83
"86",0.855,0.84,0.815,0.82,0.79,0.885,0.84
"87",0.85,0.85,0.83,0.835,0.815,0.92,0.79
"88",0.85,0.845,0.845,0.855,0.825,0.775,0.83
"89",0.855,0.82,0.85,0.86,0.84,0.81,0.88
"90",0.845,0.85,0.845,0.825,0.84,0.85,0.74
"91",0.845,0.845,0.845,0.82,0.8,0.86,0.83
"92",0.845,0.815,0.825,0.79,0.83,0.84,0.76
"93",0.85,0.825,0.815,0.845,0.84,0.8,0.85
"94",0.865,0.855,0.86,0.785,0.815,0.835,0.785
"95",0.845,0.82,0.83,0.775,0.82,0.805,0.73
"96",0.825,0.84,0.835,0.83,0.83,0.8,0.82
"97",0.855,0.855,0.795,0.815,0.86,0.83,0.77
"98",0.845,0.815,0.81,0.855,0.86,0.83,0.785
"99",0.845,0.835,0.875,0.795,0.84,0.82,0.815
"100",0.835,0.87,0.825,0.855,0.84,0.775,0.78
