"","nsample2","nsample3","nsample4","nsample5","nsample6","nsample7","nsample8","nsample9","nsample10"
"1",0.745,0.79,0.925,0.895,0.9,0.865,0.87,0.915,0.855
"2",0.625,0.79,0.81,0.845,0.845,0.835,0.88,0.87,0.88
"3",0.855,0.945,0.865,0.795,0.855,0.84,0.885,0.865,0.885
"4",0.705,0.795,0.83,0.82,0.905,0.895,0.85,0.875,0.88
"5",0.685,0.75,0.95,0.845,0.885,0.82,0.895,0.855,0.9
"6",0.705,0.535,0.85,0.865,0.87,0.895,0.88,0.875,0.87
"7",0.7,0.65,0.78,0.84,0.885,0.825,0.84,0.89,0.9
"8",0.63,0.64,0.82,0.88,0.79,0.85,0.93,0.9,0.88
"9",0.715,0.89,0.815,0.94,0.93,0.86,0.85,0.91,0.86
"10",0.58,0.815,0.895,0.825,0.865,0.85,0.925,0.875,0.915
"11",0.62,0.845,0.77,0.91,0.81,0.935,0.87,0.9,0.885
"12",0.68,0.885,0.89,0.9,0.875,0.825,0.925,0.9,0.88
"13",0.655,0.8,0.815,0.865,0.845,0.91,0.9,0.855,0.915
"14",0.88,0.805,0.85,0.86,0.89,0.93,0.89,0.875,0.835
"15",0.805,0.795,0.87,0.87,0.87,0.89,0.9,0.88,0.905
"16",0.565,0.79,0.8,0.815,0.88,0.83,0.855,0.875,0.875
"17",0.91,0.87,0.935,0.815,0.875,0.845,0.88,0.88,0.9
"18",0.59,0.92,0.865,0.885,0.915,0.84,0.925,0.875,0.905
"19",0.77,0.805,0.89,0.9,0.905,0.845,0.92,0.86,0.885
"20",0.855,0.745,0.77,0.855,0.825,0.865,0.83,0.875,0.895
"21",0.525,0.905,0.855,1,0.885,0.885,0.88,0.935,0.875
"22",0.935,0.855,0.8,0.91,0.875,0.9,0.895,0.875,0.87
"23",0.65,0.805,0.43,0.835,0.88,0.82,0.865,0.885,0.875
"24",0.75,0.85,0.825,0.765,0.93,0.87,0.9,0.86,0.895
"25",0.54,0.845,0.73,0.855,0.885,0.855,0.87,0.88,0.905
"26",0.66,0.57,0.805,0.815,0.855,0.91,0.895,0.885,0.905
"27",0.785,0.95,0.725,0.89,0.845,0.855,0.9,0.86,0.89
"28",0.84,0.86,0.845,0.9,0.855,0.87,0.885,0.835,0.865
"29",0.46,0.63,0.755,0.925,0.83,0.84,0.89,0.91,0.875
"30",0.575,0.835,0.885,0.86,0.88,0.865,0.915,0.875,0.88
"31",0.935,0.775,0.85,0.815,0.88,0.875,0.8,0.895,0.86
"32",0.455,0.885,0.895,0.95,0.875,0.925,0.875,0.905,0.91
"33",0.74,0.605,0.835,0.865,0.84,0.875,0.875,0.89,0.89
"34",0.915,0.815,0.815,0.805,0.86,0.935,0.845,0.85,0.905
"35",0.485,0.87,0.85,0.84,0.825,0.905,0.875,0.87,0.91
"36",0.615,0.895,0.62,0.855,0.805,0.94,0.81,0.855,0.885
"37",0.855,0.71,0.785,0.875,0.83,0.845,0.925,0.83,0.88
"38",0.605,0.82,0.855,0.86,0.88,0.82,0.885,0.86,0.89
"39",0.425,0.835,0.805,0.855,0.93,0.895,0.9,0.87,0.855
"40",0.795,0.75,0.985,0.81,0.87,0.865,0.885,0.845,0.87
"41",0.895,0.735,0.835,0.835,0.92,0.955,0.88,0.87,0.89
"42",0.84,0.785,0.77,0.935,0.825,0.86,0.875,0.905,0.865
"43",0.535,0.845,0.605,0.83,0.895,0.885,0.89,0.865,0.88
"44",0.71,0.76,0.765,0.895,0.88,0.86,0.89,0.88,0.905
"45",0.69,0.83,0.79,0.83,0.83,0.87,0.87,0.86,0.9
"46",0.69,0.87,0.84,0.86,0.855,0.86,0.865,0.865,0.855
"47",0.59,0.69,0.935,0.94,0.82,0.815,0.845,0.88,0.87
"48",0.83,0.65,0.925,0.89,0.84,0.9,0.835,0.92,0.86
"49",0.79,0.86,0.855,0.885,0.89,0.87,0.9,0.875,0.81
"50",0.68,0.825,0.82,0.91,0.9,0.885,0.865,0.87,0.855
"51",0.73,0.72,0.85,0.825,0.805,0.855,0.87,0.88,0.885
"52",0.785,0.825,0.775,0.855,0.865,0.93,0.885,0.86,0.9
"53",0.835,0.705,0.79,0.905,0.835,0.84,0.875,0.89,0.89
"54",0.795,0.875,0.865,0.94,0.93,0.875,0.855,0.915,0.88
"55",0.57,0.82,0.87,0.8,0.875,0.845,0.865,0.835,0.895
"56",0.625,0.6,0.75,0.92,0.94,0.85,0.865,0.87,0.92
"57",0.65,0.61,0.77,0.9,0.87,0.88,0.925,0.875,0.88
"58",0.635,0.8,0.89,0.775,0.88,0.875,0.9,0.835,0.88
"59",0.54,0.885,0.91,0.86,0.88,0.86,0.85,0.89,0.87
"60",0.435,0.75,0.815,0.945,0.96,0.86,0.865,0.91,0.855
"61",0.725,0.805,0.83,0.805,0.84,0.8,0.895,0.925,0.91
"62",0.855,0.895,0.745,0.89,0.91,0.84,0.885,0.89,0.885
"63",0.74,0.74,0.67,0.87,0.865,0.95,0.91,0.85,0.86
"64",0.865,0.95,0.865,0.845,0.905,0.87,0.865,0.86,0.84
"65",0.845,0.67,0.855,0.835,0.86,0.945,0.855,0.87,0.885
"66",0.35,0.775,0.85,0.89,0.845,0.855,0.885,0.895,0.895
"67",0.585,0.88,0.845,0.785,0.905,0.97,0.92,0.85,0.92
"68",0.68,0.65,0.86,0.84,0.835,0.885,0.87,0.92,0.83
"69",0.5,0.865,0.83,0.87,0.87,0.875,0.825,0.935,0.865
"70",0.815,0.915,0.855,0.93,0.87,0.845,0.825,0.87,0.885
"71",0.77,0.825,0.855,0.87,0.895,0.87,0.9,0.91,0.89
"72",0.705,0.845,0.81,0.895,0.815,0.94,0.86,0.855,0.845
"73",0.67,0.84,0.93,0.765,0.8,0.89,0.915,0.925,0.895
"74",0.7,0.73,0.86,0.93,0.885,0.89,0.87,0.895,0.925
"75",0.74,0.86,0.9,0.825,0.805,0.905,0.885,0.88,0.85
"76",0.655,0.68,0.79,0.87,0.865,0.83,0.86,0.875,0.84
"77",0.485,0.83,0.775,0.86,0.83,0.83,0.835,0.95,0.91
"78",0.72,0.555,0.935,0.85,0.82,0.895,0.865,0.865,0.895
"79",0.73,0.87,0.87,0.665,0.83,0.89,0.89,0.88,0.845
"80",0.855,0.855,0.825,0.855,0.82,0.865,0.92,0.905,0.905
"81",0.72,0.86,0.825,0.94,0.84,0.865,0.9,0.905,0.925
"82",0.775,0.81,0.89,0.87,0.9,0.945,0.93,0.915,0.85
"83",0.66,0.575,0.8,0.85,0.84,0.875,0.895,0.88,0.905
"84",0.7,0.71,0.755,0.805,0.8,0.825,0.805,0.87,0.84
"85",0.87,0.785,0.855,0.885,0.875,0.825,0.895,0.89,0.875
"86",0.64,0.805,0.775,0.9,0.87,0.825,0.855,0.89,0.845
"87",0.83,0.85,0.86,0.795,0.885,0.845,0.92,0.88,0.895
"88",0.54,0.795,0.91,0.825,0.9,0.83,0.85,0.9,0.875
"89",0.71,0.78,0.905,0.9,0.87,0.91,0.87,0.9,0.905
"90",0.625,0.89,0.79,0.85,0.89,0.84,0.935,0.93,0.91
"91",0.805,0.78,0.92,0.77,0.91,0.88,0.875,0.885,0.87
"92",0.6,0.785,0.83,0.845,0.865,0.88,0.885,0.89,0.895
"93",0.79,0.93,0.84,0.9,0.855,0.91,0.9,0.855,0.915
"94",0.9,0.785,0.785,0.85,0.93,0.875,0.855,0.865,0.875
"95",0.69,0.61,0.845,0.825,0.86,0.905,0.845,0.86,0.895
"96",0.525,0.845,0.85,0.92,0.84,0.86,0.865,0.885,0.865
"97",0.87,0.935,0.945,0.845,0.86,0.88,0.82,0.855,0.84
"98",0.775,0.85,0.94,0.87,0.905,0.865,0.835,0.865,0.85
"99",0.92,0.555,0.855,0.86,0.82,0.895,0.89,0.895,0.9
"100",0.715,0.815,0.895,0.86,0.93,0.885,0.9,0.875,0.895
