"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.85,0.86,0.84,0.86,0.755,0.875,0.84
"2",0.84,0.85,0.815,0.78,0.875,0.805,0.88
"3",0.855,0.825,0.86,0.84,0.715,0.81,0.875
"4",0.845,0.84,0.84,0.83,0.81,0.835,0.845
"5",0.855,0.83,0.795,0.89,0.835,0.79,0.76
"6",0.855,0.84,0.855,0.845,0.855,0.82,0.82
"7",0.86,0.855,0.805,0.93,0.895,0.9,0.73
"8",0.835,0.885,0.815,0.86,0.85,0.8,0.825
"9",0.84,0.88,0.83,0.79,0.85,0.815,0.875
"10",0.87,0.825,0.815,0.875,0.845,0.875,0.85
"11",0.85,0.83,0.91,0.845,0.87,0.765,0.83
"12",0.845,0.835,0.855,0.86,0.92,0.815,0.84
"13",0.87,0.855,0.86,0.795,0.865,0.915,0.865
"14",0.845,0.885,0.87,0.875,0.86,0.885,0.775
"15",0.84,0.85,0.855,0.825,0.885,0.81,0.815
"16",0.88,0.855,0.825,0.855,0.845,0.85,0.87
"17",0.87,0.855,0.84,0.895,0.83,0.795,0.865
"18",0.87,0.87,0.84,0.88,0.81,0.86,0.83
"19",0.84,0.855,0.83,0.83,0.795,0.835,0.76
"20",0.855,0.87,0.86,0.83,0.785,0.895,0.865
"21",0.84,0.85,0.89,0.825,0.915,0.83,0.85
"22",0.84,0.845,0.845,0.86,0.795,0.89,0.775
"23",0.845,0.87,0.85,0.875,0.83,0.84,0.89
"24",0.835,0.83,0.835,0.865,0.855,0.885,0.68
"25",0.84,0.835,0.81,0.835,0.865,0.785,0.87
"26",0.84,0.83,0.87,0.82,0.78,0.76,0.765
"27",0.85,0.81,0.9,0.85,0.82,0.91,0.81
"28",0.84,0.87,0.815,0.82,0.88,0.8,0.9
"29",0.845,0.86,0.86,0.865,0.805,0.79,0.875
"30",0.865,0.835,0.83,0.84,0.88,0.865,0.85
"31",0.865,0.855,0.81,0.805,0.85,0.835,0.835
"32",0.86,0.885,0.89,0.83,0.84,0.9,0.84
"33",0.855,0.825,0.855,0.805,0.9,0.82,0.935
"34",0.87,0.875,0.875,0.775,0.865,0.805,0.825
"35",0.835,0.805,0.88,0.86,0.82,0.855,0.81
"36",0.865,0.83,0.87,0.89,0.81,0.825,0.81
"37",0.86,0.81,0.87,0.79,0.825,0.805,0.8
"38",0.845,0.805,0.805,0.88,0.79,0.81,0.805
"39",0.845,0.8,0.84,0.87,0.825,0.885,0.835
"40",0.835,0.845,0.81,0.76,0.82,0.815,0.84
"41",0.86,0.86,0.86,0.75,0.855,0.805,0.905
"42",0.865,0.845,0.81,0.875,0.845,0.9,0.785
"43",0.86,0.88,0.84,0.86,0.83,0.805,0.83
"44",0.855,0.905,0.8,0.82,0.835,0.785,0.8
"45",0.86,0.82,0.845,0.865,0.865,0.85,0.84
"46",0.845,0.835,0.89,0.85,0.82,0.88,0.82
"47",0.855,0.85,0.82,0.805,0.87,0.855,0.925
"48",0.855,0.85,0.795,0.84,0.785,0.9,0.885
"49",0.865,0.85,0.87,0.805,0.855,0.875,0.845
"50",0.86,0.81,0.86,0.85,0.82,0.79,0.775
"51",0.87,0.885,0.91,0.84,0.82,0.865,0.865
"52",0.865,0.83,0.86,0.88,0.81,0.785,0.845
"53",0.825,0.87,0.855,0.86,0.84,0.885,0.845
"54",0.845,0.89,0.855,0.86,0.85,0.835,0.79
"55",0.85,0.86,0.855,0.855,0.805,0.815,0.905
"56",0.875,0.83,0.825,0.845,0.83,0.845,0.75
"57",0.84,0.87,0.825,0.8,0.845,0.86,0.81
"58",0.83,0.805,0.785,0.835,0.84,0.785,0.875
"59",0.86,0.84,0.87,0.89,0.795,0.895,0.82
"60",0.86,0.875,0.865,0.89,0.88,0.845,0.845
"61",0.85,0.835,0.795,0.86,0.85,0.855,0.85
"62",0.865,0.86,0.84,0.875,0.845,0.845,0.885
"63",0.835,0.81,0.805,0.86,0.915,0.885,0.85
"64",0.85,0.855,0.885,0.885,0.895,0.78,0.855
"65",0.895,0.835,0.845,0.865,0.81,0.805,0.8
"66",0.825,0.82,0.85,0.81,0.72,0.885,0.875
"67",0.86,0.87,0.825,0.87,0.79,0.815,0.865
"68",0.86,0.87,0.845,0.865,0.78,0.845,0.82
"69",0.835,0.825,0.875,0.85,0.82,0.79,0.845
"70",0.845,0.84,0.865,0.805,0.89,0.68,0.835
"71",0.87,0.86,0.77,0.835,0.835,0.845,0.9
"72",0.845,0.86,0.875,0.785,0.805,0.845,0.87
"73",0.845,0.82,0.875,0.865,0.825,0.86,0.785
"74",0.855,0.84,0.88,0.885,0.875,0.82,0.865
"75",0.85,0.865,0.785,0.84,0.865,0.83,0.82
"76",0.825,0.81,0.84,0.83,0.83,0.845,0.89
"77",0.845,0.835,0.79,0.86,0.855,0.77,0.835
"78",0.865,0.78,0.88,0.795,0.815,0.89,0.73
"79",0.855,0.85,0.82,0.82,0.84,0.795,0.76
"80",0.87,0.87,0.845,0.85,0.86,0.855,0.78
"81",0.87,0.83,0.84,0.81,0.9,0.87,0.89
"82",0.87,0.85,0.865,0.845,0.77,0.905,0.835
"83",0.845,0.86,0.85,0.79,0.835,0.835,0.89
"84",0.845,0.84,0.855,0.855,0.855,0.825,0.915
"85",0.85,0.83,0.835,0.845,0.885,0.92,0.805
"86",0.835,0.85,0.835,0.795,0.805,0.84,0.895
"87",0.845,0.855,0.84,0.895,0.78,0.855,0.89
"88",0.86,0.875,0.865,0.86,0.855,0.835,0.865
"89",0.855,0.82,0.86,0.845,0.85,0.85,0.94
"90",0.855,0.835,0.85,0.895,0.86,0.79,0.72
"91",0.85,0.855,0.85,0.835,0.84,0.85,0.83
"92",0.875,0.83,0.845,0.82,0.79,0.875,0.885
"93",0.865,0.845,0.785,0.815,0.855,0.795,0.895
"94",0.85,0.885,0.855,0.82,0.83,0.905,0.895
"95",0.83,0.83,0.86,0.855,0.895,0.8,0.795
"96",0.845,0.855,0.885,0.87,0.825,0.755,0.83
"97",0.865,0.86,0.815,0.85,0.85,0.825,0.83
"98",0.86,0.86,0.765,0.9,0.855,0.805,0.72
"99",0.87,0.79,0.87,0.795,0.85,0.825,0.83
"100",0.835,0.86,0.84,0.85,0.83,0.805,0.83
