"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.935,0.94,0.935,0.87,0.91,0.92,0.87
"2",0.925,0.87,0.905,0.98,0.9,0.92,0.83
"3",0.925,0.95,0.91,0.935,0.94,0.89,0.76
"4",0.935,0.935,0.94,0.94,0.88,0.875,0.91
"5",0.925,0.96,0.91,0.92,0.9,0.975,0.91
"6",0.92,0.9,0.91,0.94,0.95,0.915,0.915
"7",0.93,0.93,0.94,0.905,0.925,0.855,0.97
"8",0.93,0.91,0.88,0.935,0.935,0.93,0.915
"9",0.925,0.93,0.925,0.935,0.89,0.96,0.915
"10",0.92,0.925,0.94,0.93,0.93,0.91,0.855
"11",0.92,0.91,0.915,0.925,0.875,0.945,0.905
"12",0.93,0.92,0.91,0.86,0.96,0.97,0.99
"13",0.935,0.925,0.95,0.875,0.9,0.955,0.865
"14",0.93,0.94,0.915,0.895,0.91,0.95,0.92
"15",0.935,0.925,0.915,0.88,0.845,0.875,0.9
"16",0.93,0.92,0.905,0.93,0.88,0.905,0.915
"17",0.925,0.93,0.925,0.9,0.98,0.885,0.92
"18",0.92,0.93,0.9,0.905,0.92,0.94,0.895
"19",0.955,0.905,0.905,0.915,0.9,0.905,0.94
"20",0.925,0.935,0.93,0.905,0.88,0.915,0.91
"21",0.915,0.92,0.88,0.9,0.855,0.9,0.895
"22",0.945,0.95,0.915,0.915,0.9,0.925,0.845
"23",0.92,0.93,0.915,0.955,0.91,0.955,0.875
"24",0.915,0.91,0.92,0.92,0.93,0.88,0.925
"25",0.915,0.93,0.92,0.94,0.92,0.9,0.845
"26",0.91,0.875,0.875,0.925,0.9,0.92,0.91
"27",0.94,0.92,0.94,0.945,0.92,0.87,0.82
"28",0.925,0.885,0.92,0.945,0.88,0.96,0.825
"29",0.94,0.93,0.88,0.89,0.845,0.935,0.905
"30",0.925,0.93,0.945,0.94,0.9,0.905,0.91
"31",0.905,0.945,0.905,0.895,0.89,0.895,0.885
"32",0.92,0.925,0.87,0.92,0.925,0.875,0.93
"33",0.94,0.935,0.915,0.925,0.85,0.87,0.895
"34",0.94,0.945,0.915,0.92,0.94,0.885,0.965
"35",0.9,0.925,0.9,0.91,0.955,0.95,0.915
"36",0.92,0.935,0.92,0.895,0.93,0.895,0.86
"37",0.93,0.92,0.88,0.915,0.88,0.91,0.905
"38",0.95,0.915,0.91,0.92,0.895,0.94,0.925
"39",0.935,0.88,0.91,0.92,0.91,0.915,0.93
"40",0.925,0.92,0.95,0.905,0.94,0.93,0.865
"41",0.935,0.9,0.905,0.94,0.915,0.885,0.915
"42",0.94,0.94,0.86,0.92,0.905,0.93,0.905
"43",0.92,0.925,0.9,0.915,0.935,0.935,0.925
"44",0.935,0.885,0.945,0.93,0.885,0.935,0.895
"45",0.925,0.915,0.875,0.94,0.925,0.905,0.86
"46",0.915,0.935,0.9,0.915,0.945,0.865,0.86
"47",0.94,0.94,0.915,0.895,0.89,0.89,0.965
"48",0.935,0.95,0.935,0.935,0.895,0.92,0.91
"49",0.93,0.95,0.88,0.925,0.875,0.94,0.875
"50",0.925,0.925,0.935,0.935,0.93,0.935,0.865
"51",0.92,0.94,0.91,0.905,0.94,0.91,0.95
"52",0.93,0.935,0.92,0.935,0.94,0.93,0.91
"53",0.925,0.925,0.95,0.86,0.875,0.9,0.945
"54",0.935,0.895,0.915,0.95,0.915,0.89,0.935
"55",0.925,0.875,0.935,0.91,0.905,0.985,0.975
"56",0.93,0.915,0.94,0.92,0.905,0.88,0.925
"57",0.915,0.93,0.89,0.95,0.935,0.83,0.89
"58",0.93,0.975,0.95,0.9,0.89,0.84,0.905
"59",0.92,0.91,0.92,0.87,0.895,0.915,0.905
"60",0.91,0.92,0.86,0.92,0.905,0.91,0.835
"61",0.935,0.915,0.905,0.95,0.935,0.91,0.89
"62",0.935,0.895,0.95,0.92,0.925,0.845,0.905
"63",0.92,0.93,0.935,0.915,0.95,0.85,0.88
"64",0.915,0.915,0.92,0.935,0.91,0.865,0.89
"65",0.92,0.94,0.91,0.905,0.9,0.895,0.865
"66",0.965,0.93,0.92,0.875,0.9,0.925,0.92
"67",0.925,0.925,0.915,0.895,0.945,0.935,0.9
"68",0.915,0.94,0.945,0.915,0.91,0.92,0.975
"69",0.93,0.925,0.88,0.885,0.94,0.935,0.925
"70",0.935,0.97,0.925,0.925,0.98,0.915,0.91
"71",0.94,0.93,0.975,0.95,0.9,0.88,0.895
"72",0.91,0.93,0.92,0.92,0.94,0.915,0.9
"73",0.93,0.945,0.925,0.89,0.905,0.87,0.905
"74",0.925,0.91,0.92,0.865,0.935,0.915,0.895
"75",0.93,0.945,0.945,0.875,0.93,0.92,0.915
"76",0.93,0.945,0.89,0.915,0.925,0.94,0.885
"77",0.92,0.92,0.94,0.935,0.84,0.925,0.885
"78",0.94,0.945,0.945,0.91,0.935,0.93,0.85
"79",0.92,0.93,0.925,0.945,0.895,0.905,0.85
"80",0.94,0.915,0.895,0.97,0.905,0.89,0.905
"81",0.92,0.925,0.93,0.885,0.955,0.885,0.945
"82",0.945,0.925,0.935,0.94,0.855,0.88,0.9
"83",0.935,0.92,0.97,0.92,0.93,0.88,0.86
"84",0.915,0.9,0.92,0.955,0.885,0.915,0.895
"85",0.89,0.93,0.925,0.97,0.95,0.9,0.94
"86",0.925,0.905,0.935,0.945,0.92,0.92,0.84
"87",0.925,0.94,0.905,0.92,0.94,0.965,0.865
"88",0.94,0.93,0.96,0.965,0.885,0.865,0.945
"89",0.935,0.88,0.93,0.9,0.885,0.925,0.915
"90",0.925,0.94,0.96,0.91,0.95,0.935,0.865
"91",0.925,0.93,0.94,0.945,0.895,0.93,0.925
"92",0.925,0.895,0.91,0.915,0.895,0.895,0.895
"93",0.925,0.915,0.915,0.91,0.955,0.875,0.895
"94",0.935,0.915,0.92,0.935,0.93,0.895,0.83
"95",0.9,0.875,0.915,0.84,0.89,0.945,0.83
"96",0.89,0.925,0.915,0.945,0.92,0.87,0.93
"97",0.94,0.925,0.925,0.93,0.88,0.96,0.935
"98",0.92,0.94,0.93,0.95,0.915,0.915,0.92
"99",0.925,0.955,0.935,0.9,0.95,0.94,0.91
"100",0.9,0.94,0.91,0.89,0.915,0.885,0.925
