"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.91,0.855,0.825,0.82,0.7975,0.8625,0.8025
"2",0.875,0.865,0.825,0.83,0.805,0.875,0.7925
"3",0.835,0.8225,0.84,0.82,0.8825,0.87,0.75
"4",0.84,0.865,0.865,0.88,0.78,0.86,0.855
"5",0.915,0.89,0.85,0.8425,0.83,0.835,0.83
"6",0.825,0.885,0.9325,0.8575,0.845,0.8925,0.815
"7",0.85,0.83,0.8425,0.875,0.915,0.835,0.87
"8",0.8325,0.865,0.835,0.9125,0.8,0.835,0.825
"9",0.86,0.845,0.7775,0.8875,0.79,0.78,0.8775
"10",0.885,0.845,0.8675,0.88,0.92,0.89,0.8775
"11",0.845,0.85,0.895,0.845,0.855,0.82,0.785
"12",0.84,0.8725,0.845,0.81,0.945,0.84,0.86
"13",0.885,0.84,0.925,0.795,0.87,0.885,0.89
"14",0.82,0.875,0.88,0.89,0.86,0.9,0.795
"15",0.83,0.8575,0.8625,0.885,0.8425,0.84,0.885
"16",0.84,0.815,0.85,0.895,0.88,0.74,0.92
"17",0.845,0.86,0.8425,0.885,0.8775,0.86,0.885
"18",0.85,0.91,0.865,0.875,0.895,0.8675,0.81
"19",0.825,0.83,0.85,0.835,0.83,0.755,0.8125
"20",0.865,0.88,0.83,0.91,0.85,0.87,0.885
"21",0.84,0.845,0.87,0.85,0.89,0.825,0.86
"22",0.8825,0.885,0.8975,0.86,0.85,0.965,0.845
"23",0.8425,0.865,0.845,0.895,0.855,0.91,0.88
"24",0.8325,0.845,0.87,0.885,0.885,0.8875,0.9225
"25",0.83,0.8375,0.825,0.8675,0.84,0.87,0.9
"26",0.8575,0.8625,0.82,0.89,0.905,0.895,0.8125
"27",0.815,0.885,0.89,0.8575,0.845,0.9075,0.6975
"28",0.8375,0.81,0.875,0.93,0.8125,0.8125,0.945
"29",0.87,0.91,0.84,0.825,0.8775,0.83,0.92
"30",0.905,0.855,0.855,0.875,0.855,0.8175,0.895
"31",0.8425,0.895,0.85,0.845,0.885,0.805,0.8325
"32",0.8225,0.85,0.9025,0.81,0.895,0.8525,0.8425
"33",0.905,0.84,0.915,0.87,0.94,0.795,0.91
"34",0.88,0.92,0.9025,0.8,0.87,0.8125,0.9
"35",0.835,0.845,0.885,0.875,0.865,0.8275,0.915
"36",0.81,0.8375,0.8475,0.8375,0.86,0.95,0.7825
"37",0.8625,0.82,0.8325,0.87,0.9,0.83,0.83
"38",0.805,0.82,0.81,0.82,0.86,0.8675,0.815
"39",0.845,0.84,0.83,0.93,0.83,0.875,0.8325
"40",0.83,0.8475,0.795,0.925,0.815,0.7475,0.8775
"41",0.84,0.87,0.8175,0.885,0.8975,0.8075,0.91
"42",0.9,0.87,0.825,0.9025,0.8975,0.9,0.845
"43",0.8325,0.915,0.865,0.8,0.86,0.83,0.87
"44",0.8275,0.8975,0.9075,0.89,0.84,0.855,0.775
"45",0.845,0.855,0.9,0.9,0.8475,0.875,0.885
"46",0.825,0.82,0.86,0.825,0.9,0.805,0.83
"47",0.855,0.875,0.805,0.865,0.885,0.865,0.935
"48",0.85,0.85,0.825,0.81,0.835,0.88,0.94
"49",0.9,0.885,0.81,0.82,0.87,0.915,0.835
"50",0.8375,0.82,0.91,0.875,0.785,0.835,0.785
"51",0.8225,0.915,0.89,0.8,0.875,0.9,0.86
"52",0.87,0.8675,0.81,0.88,0.83,0.9,0.855
"53",0.91,0.87,0.87,0.875,0.8675,0.9375,0.895
"54",0.8325,0.8575,0.815,0.865,0.885,0.855,0.8075
"55",0.835,0.83,0.875,0.85,0.885,0.8475,0.98
"56",0.855,0.805,0.8225,0.905,0.895,0.8475,0.815
"57",0.8775,0.855,0.82,0.775,0.84,0.87,0.86
"58",0.85,0.81,0.77,0.895,0.81,0.855,0.905
"59",0.88,0.875,0.855,0.895,0.845,0.84,0.825
"60",0.83,0.8675,0.78,0.88,0.8775,0.845,0.83
"61",0.8175,0.845,0.835,0.85,0.9,0.915,0.8975
"62",0.83,0.85,0.8,0.89,0.905,0.89,0.905
"63",0.83,0.845,0.8,0.8925,0.925,0.825,0.7875
"64",0.815,0.865,0.86,0.925,0.8825,0.76,0.81
"65",0.835,0.855,0.825,0.885,0.76,0.795,0.8375
"66",0.815,0.8525,0.87,0.8225,0.7575,0.91,0.87
"67",0.8225,0.905,0.84,0.84,0.855,0.85,0.8925
"68",0.8125,0.845,0.8525,0.84,0.8225,0.855,0.875
"69",0.8075,0.86,0.84,0.87,0.8525,0.84,0.845
"70",0.835,0.8675,0.88,0.835,0.89,0.94,0.855
"71",0.895,0.91,0.795,0.855,0.83,0.835,0.86
"72",0.815,0.85,0.925,0.885,0.89,0.87,0.805
"73",0.895,0.8025,0.8875,0.84,0.82,0.865,0.735
"74",0.82,0.865,0.8325,0.915,0.905,0.86,0.93
"75",0.775,0.8725,0.815,0.8675,0.89,0.765,0.845
"76",0.845,0.84,0.84,0.87,0.8875,0.93,0.86
"77",0.82,0.875,0.83,0.83,0.8,0.87,0.8525
"78",0.8725,0.8,0.85,0.865,0.825,0.8975,0.75
