"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.92,0.9,0.835,0.815,0.7975,0.89,0.835
"2",0.89,0.84,0.815,0.835,0.85,0.84,0.8
"3",0.845,0.84,0.815,0.85,0.9,0.845,0.72
"4",0.835,0.9,0.845,0.89,0.785,0.92,0.84
"5",0.895,0.85,0.85,0.805,0.825,0.86,0.785
"6",0.845,0.865,0.915,0.895,0.865,0.855,0.845
"7",0.85,0.845,0.855,0.86,0.9,0.88,0.84
"8",0.845,0.865,0.88,0.875,0.835,0.855,0.805
"9",0.855,0.845,0.8,0.9,0.835,0.77,0.89
"10",0.845,0.835,0.835,0.81,0.925,0.905,0.84
"11",0.85,0.875,0.885,0.835,0.835,0.82,0.815
"12",0.81,0.87,0.83,0.83,0.92,0.805,0.905
"13",0.94,0.855,0.95,0.76,0.865,0.89,0.9
"14",0.845,0.86,0.845,0.905,0.865,0.915,0.765
"15",0.86,0.825,0.865,0.88,0.845,0.88,0.845
"16",0.855,0.845,0.82,0.88,0.885,0.775,0.905
"17",0.82,0.9,0.79,0.865,0.9,0.905,0.895
"18",0.86,0.92,0.84,0.855,0.885,0.87,0.7725
"19",0.83,0.87,0.86,0.845,0.895,0.73,0.755
"20",0.88,0.905,0.845,0.91,0.85,0.885,0.895
"21",0.87,0.84,0.825,0.845,0.89,0.835,0.8175
"22",0.885,0.875,0.865,0.855,0.85,0.985,0.82
"23",0.9,0.87,0.875,0.925,0.775,0.935,0.88
"24",0.845,0.89,0.87,0.92,0.9,0.915,0.91
"25",0.87,0.85,0.87,0.86,0.865,0.88,0.8825
"26",0.865,0.86,0.845,0.855,0.86,0.87,0.805
"27",0.82,0.845,0.875,0.855,0.81,0.87,0.66
"28",0.885,0.805,0.91,0.885,0.84,0.835,0.95
"29",0.86,0.905,0.84,0.83,0.815,0.81,0.905
"30",0.885,0.88,0.82,0.845,0.84,0.805,0.885
"31",0.875,0.915,0.825,0.86,0.89,0.825,0.85
"32",0.825,0.835,0.9,0.81,0.915,0.86,0.875
"33",0.91,0.79,0.91,0.83,0.91,0.8,0.9
"34",0.845,0.925,0.87,0.83,0.86,0.8,0.91
"35",0.825,0.835,0.905,0.89,0.845,0.84,0.905
"36",0.82,0.845,0.86,0.85,0.805,0.93,0.805
"37",0.84,0.835,0.845,0.875,0.865,0.87,0.855
"38",0.815,0.84,0.83,0.84,0.815,0.87,0.81
"39",0.835,0.82,0.805,0.88,0.805,0.88,0.825
"40",0.85,0.865,0.8125,0.93,0.83,0.725,0.87
"41",0.81,0.83,0.84,0.865,0.8525,0.855,0.855
"42",0.88,0.9,0.81,0.875,0.92,0.85,0.835
"43",0.87,0.85,0.88,0.79,0.83,0.825,0.86
"44",0.815,0.865,0.895,0.9,0.875,0.86,0.74
"45",0.89,0.84,0.91,0.89,0.89,0.84,0.91
"46",0.885,0.815,0.895,0.82,0.935,0.87,0.805
"47",0.87,0.88,0.88,0.88,0.88,0.865,0.93
"48",0.885,0.825,0.845,0.83,0.77,0.885,0.915
"49",0.915,0.905,0.84,0.83,0.86,0.9,0.885
"50",0.855,0.86,0.905,0.905,0.76,0.805,0.81
"51",0.845,0.905,0.87,0.81,0.835,0.91,0.85
"52",0.88,0.845,0.89,0.88,0.83,0.89,0.84
"53",0.915,0.895,0.855,0.85,0.865,0.895,0.905
"54",0.85,0.875,0.835,0.845,0.87,0.855,0.8
