"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.82,0.915,0.36,0.72,0.84,0.555,0.73
"2",0.59,0.69,0.745,0.675,0.71,0.495,0.76
"3",0.81,0.565,0.62,0.445,0.55,0.585,0.46
"4",0.495,0.6925,0.765,0.88,0.77,0.785,0.65
"5",0.65,0.905,0.8,0.49,0.55,0.71,0.605
"6",0.64,0.885,0.75,0.72,0.65,0.505,0.92
"7",0.98,0.32,0.79,0.59,0.605,0.745,0.515
"8",0.7975,0.715,0.745,0.585,0.77,0.715,0.63
"9",0.495,0.5,0.66,0.685,0.625,0.88,0.97
"10",0.73,0.9075,0.985,0.7275,0.5425,0.49,0.775
"11",0.69,0.795,0.81,0.57,0.55,0.415,0.79
"12",0.76,0.7675,0.73,0.99,0.72,0.51,0.66
"13",0.82,0.495,0.49,0.545,0.835,0.985,0.81
"14",0.715,0.545,0.715,0.965,0.755,0.525,0.71
"15",0.64,0.815,0.575,0.93,0.445,0.57,0.6625
"16",0.52,0.795,0.6,0.42,0.595,0.955,0.85
"17",0.745,0.585,0.5225,0.605,0.675,0.63,0.695
"18",0.655,0.6875,0.845,0.775,0.62,0.9,0.93
"19",0.6525,0.63,0.76,0.865,0.655,0.715,0.575
"20",0.755,0.565,0.62,0.655,0.725,0.535,0.605
"21",0.895,0.535,0.375,0.985,0.85,0.96,0.98
"22",0.715,0.985,0.735,0.84,0.82,0.37,0.39
"23",0.775,0.875,0.7525,0.43,0.875,0.53,0.835
"24",0.985,0.78,0.415,0.5175,0.465,0.685,0.515
"25",0.71,0.765,0.94,0.51,0.825,0.9025,0.77
"26",0.875,0.675,0.56,0.645,0.635,0.965,0.605
"27",0.91,0.855,0.47,0.73,0.33,0.685,0.79
"28",0.78,0.8,0.63,0.92,0.515,0.81,0.725
"29",0.88,0.84,0.65,0.81,0.62,0.73,0.68
"30",0.61,0.5975,0.83,0.705,0.95,0.9,0.535
"31",0.685,0.215,0.9175,0.63,0.66,0.835,0.405
"32",0.945,0.77,0.11,0.62,0.475,0.785,0.385
"33",0.94,0.7,0.725,0.36,0.775,0.66,0.395
"34",0.385,0.7925,0.655,0.62,0.55,0.45,0.455
"35",0.82,0.59,0.655,0.725,0.525,0.845,0.445
"36",0.675,0.805,0.66,0.93,0.85,0.465,0.86
"37",0.705,0.56,0.595,0.56,0.72,0.5875,0.515
"38",0.88,0.915,0.815,0.74,0.395,1,0.675
"39",0.665,0.3,0.545,0.63,0.945,0.76,0.875
"40",0.53,0.495,0.68,0.625,0.95,0.655,0.67
