"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.833767108086023,0.826403587669368,0.835099132326208,0.66789812376861,0.855996622960614,0.749037322047302,0.794211983953185
"2",0.7935759891263,0.758048801863882,0.751856862377369,0.848892648399637,0.774565866316373,0.811748328110141,0.637240586810128
"3",0.818374899858797,0.765187226493616,0.813337996851351,0.836607055538192,0.671163556279674,0.733199678785139,0.593057320074617
"4",0.858233620375473,0.804756089384216,0.677279757980118,0.860717668177758,0.707558831225905,0.615286902352256,0.634865757105053
"5",0.818374899858797,0.842993249499202,0.726758786752057,0.745227040920855,0.592685411717073,0.645212521340461,0.862625096063924
"6",0.852022123520918,0.836607055538192,0.836607055538192,0.826403587669368,0.847415082492376,0.68804612694578,0.576763114906589
"7",0.784282241161738,0.813337996851351,0.809792992391663,0.803893686592916,0.812325870776875,0.619256250466302,0.744735170894149
"8",0.818374899858797,0.808171431989973,0.786960002697016,0.865375262783371,0.815207756890595,0.848854980552716,0.774028535113375
"9",0.818374899858797,0.841818655652094,0.781465101863703,0.832022507266254,0.797452787385195,0.762540451967718,0.667284521212679
"10",0.818374899858797,0.776478437035795,0.812640805816564,0.858233620375473,0.727920420518489,0.841818655652094,0.570458175752015
"11",0.818374899858797,0.842643483698162,0.779417504309278,0.818374899858797,0.721851554457985,0.731765098618416,0.787193830451459
"12",0.808996260036041,0.845302600195033,0.871586759637925,0.688072333025608,0.838140264101726,0.85842687791104,0.796109932477968
"13",0.832107347523084,0.813337996851351,0.706425742107486,0.780160132793681,0.731099634512912,0.798054815294902,0.639279825069469
"14",0.808996260036041,0.818374899858797,0.836607055538192,0.817872551038884,0.785661530913521,0.701938387349232,0.68997311802958
"15",0.813337996851351,0.841818655652094,0.784225327376763,0.740877564097961,0.588296154382202,0.555044447481753,0.832107347523084
"16",0.852022123520918,0.731021521462883,0.822728707700327,0.838021017495609,0.752628798856739,0.735034000243872,0.794211983953185
"17",0.818374899858797,0.824586396713351,0.808996260036041,0.841818655652094,0.875048370751132,0.617424272147012,0.780200041709712
"18",0.818374899858797,0.841818655652094,0.833856888818746,0.802023926553672,0.834077992182867,0.819526633950405,0.702232669291692
"19",0.853196717368026,0.827228415715436,0.710003581822675,0.872588349876955,0.562456328883956,0.784309126605525,0.777158702985526
"20",0.784282241161738,0.836607055538192,0.724950634672332,0.752848783570845,0.712127575653573,0.544870968052319,0.742630516102993
"21",0.818374899858797,0.775163138702266,0.751714179981954,0.694130335498266,0.738845378101706,0.774010406526515,0.587157870829162
"22",0.860338359775924,0.817549100734384,0.779245338154291,0.769714776371284,0.848854980552716,0.676307631415383,0.528000647528375
"23",0.818374899858797,0.818374899858797,0.788828673881723,0.865375262783371,0.818230370770391,0.825000461930115,0.729217231503705
"24",0.818374899858797,0.787501581625037,0.824586396713351,0.806799219871468,0.736163595953822,0.801892285475064,0.757659299565896
"25",0.836607055538192,0.805004289021771,0.732817990058231,0.753433321444218,0.808103782329618,0.675375812854363,0.857265343362598
"26",0.852022123520918,0.585876168126512,0.790136705454265,0.671163556279674,0.730032535816937,0.727776332536891,0.639201356169193
"27",0.836607055538192,0.803134528982526,0.87750042961045,0.820296598817053,0.869729070624901,0.700047404518129,0.744315097631876
"28",0.793713078479592,0.776230693595666,0.754029426657501,0.780820173851105,0.809708152134833,0.856253173175005,0.681923679442049
"29",0.808996260036041,0.796060544727376,0.808171431989973,0.780820173851105,0.628520759781515,0.773240430504109,0.772485153844031
"30",0.818374899858797,0.808996260036041,0.818374899858797,0.829370861072075,0.799589524522838,0.774060107224527,0.557950623160276
"31",0.767292337482198,0.871586759637925,0.624407526523296,0.720395104300051,0.588772977762292,0.863670544202052,0.796232254684937
"32",0.841818655652094,0.808996260036041,0.756621122870752,0.701580404447742,0.679564717400804,0.825693132667801,0.59175830630213
"33",0.841818655652094,0.808996260036041,0.80392835879855,0.801543948278856,0.659889848233767,0.673762675403051,0.69341240295415
"34",0.865375262783371,0.818374899858797,0.847643944038821,0.719147318099295,0.785456835008846,0.662461962383285,0.781614003667129
"35",0.745797659071195,0.620171306950126,0.761967886030317,0.717716952649665,0.721286815869043,0.809708152134833,0.888401510013584
"36",0.818374899858797,0.815207756890595,0.901356557122134,0.772725815604856,0.81568494306459,0.634139190173045,0.78510698459851
"37",0.842818552392747,0.791843318440347,0.82635334948983,0.647159991086208,0.667026051931755,0.846473421041521,0.808541230621473
"38",0.833439912569991,0.78668190490462,0.797240680015242,0.842643483698162,0.613116315981117,0.742929013711179,0.716264193527157
"39",0.765187226493616,0.682399461925959,0.714160806466001,0.818352040103297,0.774853278550147,0.796907416027873,0.808829419301237
"40",0.808171431989973,0.865375262783371,0.850779819919698,0.610082872752034,0.852998232550271,0.783222476124166,0.729449064945928
"41",0.831570152530746,0.808171431989973,0.782284778584121,0.727318392608783,0.731938643033214,0.811945234158987,0.869729070624901
"42",0.858233620375473,0.803134528982526,0.726038790439187,0.747372443166644,0.752912927300297,0.850779819919698,0.590234256832671
"43",0.808171431989973,0.751856862377369,0.859633302768406,0.783161517694894,0.709400716394659,0.77423323101805,0.850629766293995
"44",0.813337996851351,0.746819959369922,0.744650786834745,0.818352040103297,0.598934787642595,0.808996260036041,0.624969926303912
"45",0.836607055538192,0.796880221447794,0.733199678785139,0.830500066685877,0.865375262783371,0.631329389175842,0.683274528151566
"46",0.818374899858797,0.757913697659441,0.818374899858797,0.772697195131666,0.686531100729942,0.774830083246933,0.723136466446405
"47",0.860338359775924,0.831570152530746,0.74825346516306,0.769159548383203,0.658560704325337,0.867716606627159,0.881114334272038
"48",0.824586396713351,0.818374899858797,0.661784916456917,0.808121193810434,0.606640921442979,0.797190140437326,0.667601978030042
"49",0.810075474119743,0.865375262783371,0.769946335661349,0.796060544727376,0.715882579589567,0.677077226252199,0.764419098103696
"50",0.818374899858797,0.792893401759174,0.782173482381169,0.808171431989973,0.766874828919115,0.718833464466807,0.753728350173385
"51",0.819504495568747,0.836607055538192,0.842818552392747,0.764584276456305,0.647177402567024,0.732215303116983,0.559695046575656
"52",0.818374899858797,0.833439912569991,0.883364607006138,0.836781752644647,0.757038631433835,0.660345018396577,0.797900314460794
"53",0.815207756890595,0.855551103316381,0.727920420518489,0.758800743062115,0.674103497657184,0.753840546990578,0.85842687791104
"54",0.858233620375473,0.793603967199519,0.803779456995124,0.800119884423901,0.62204753304682,0.700712736423765,0.779003496141301
"55",0.865375262783371,0.801869425719563,0.810075474119743,0.752848783570845,0.806331381278456,0.842555148560104,0.819086791957589
"56",0.815112377127189,0.746835163565011,0.833439912569991,0.87166824115773,0.582859307789766,0.77988599414779,0.833645438753117
"57",0.779245338154291,0.832107347523084,0.813337996851351,0.852215381056485,0.746462300139343,0.635279868769557,0.738870993498462
"58",0.808996260036041,0.869729070624901,0.773240430504109,0.80392835879855,0.797919307741889,0.525519741547715,0.775517334992584
"59",0.822728707700327,0.753916338464245,0.774565866316373,0.853943822479174,0.702369542819687,0.643015204465588,0.772697195131666
"60",0.836607055538192,0.836607055538192,0.736186269153641,0.813337996851351,0.830500066685877,0.87750042961045,0.676088240606252
"61",0.818374899858797,0.826403587669368,0.565600644155955,0.861425893668562,0.892062757556207,0.764157659433902,0.854548724963714
"62",0.818374899858797,0.82956455663221,0.830757395510898,0.808185711554456,0.6866243437734,0.660510134707373,0.77703289874151
"63",0.642835665751714,0.805004289021771,0.757038631433835,0.755485764285376,0.842898013182505,0.713354571856976,0.729542507245948
"64",0.808171431989973,0.789958269591672,0.828230942493874,0.784282241161738,0.710998174991697,0.676237922272844,0.768371967449081
"65",0.852022123520918,0.808996260036041,0.630899527196937,0.722753855657111,0.720645413864779,0.740250803284789,0.609838741907303
"66",0.862208119815169,0.783281288733444,0.830500066685877,0.7071408592243,0.739600464826679,0.747817929802947,0.638169291679129
"67",0.813337996851351,0.816149881621005,0.828658773925208,0.754276848633058,0.778919674157903,0.65239420560794,0.856253173175005
"68",0.818374899858797,0.785857076858552,0.818374899858797,0.840567823461221,0.831123808561988,0.654263965647185,0.865375262783371
"69",0.818374899858797,0.832440015829337,0.766646828506362,0.818374899858797,0.815207756890595,0.819269278919873,0.85459639976096
"70",0.813337996851351,0.832440015829337,0.800119884423901,0.739766382236875,0.864147290347998,0.830820370206778,0.720395104300051
"71",0.836607055538192,0.814382928844527,0.842643483698162,0.862208119815169,0.793979832255034,0.79110795861702,0.827578181516476
"72",0.784042152844583,0.818374899858797,0.80392835879855,0.761405984589487,0.66390776888328,0.784017026147035,0.824586396713351
"73",0.852022123520918,0.823236444701166,0.687616264966876,0.779245338154291,0.722601562108731,0.664331722422529,0.697116869416018
"74",0.827228415715436,0.785857076858552,0.818374899858797,0.684883965925671,0.858233620375473,0.791473903514624,0.823447173811307
"75",0.808996260036041,0.796880221447794,0.747372443166644,0.791916280164725,0.753032411710323,0.798092144334283,0.543972296392537
"76",0.762255434474751,0.815207756890595,0.711482596039611,0.864147290347998,0.715769491396311,0.841818655652094,0.640010049465393
"77",0.818374899858797,0.779245338154291,0.709593973930226,0.852022123520918,0.546307169025252,0.798792792167216,0.781925840521565
"78",0.788828673881723,0.729441245035145,0.815112377127189,0.644631974861224,0.875563441410374,0.846985220513472,0.586201180469336
"79",0.779245338154291,0.808996260036041,0.74825346516306,0.888401510013584,0.793603967199519,0.801134136011005,0.685403825554095
"80",0.818374899858797,0.846985220513472,0.885021380420183,0.825070051544116,0.818374899858797,0.813337996851351,0.720976488232379
"81",0.848732222365272,0.803134528982526,0.84140114708901,0.796675482434147,0.885021380420183,0.878709618293754,0.792300590593401
"82",0.813337996851351,0.818374899858797,0.776230693595666,0.805733737304433,0.680369105316838,0.713470791425427,0.788178491340745
"83",0.808996260036041,0.836781752644647,0.723403530399299,0.675222980585494,0.774060107224527,0.678503211746952,0.551523972066168
"84",0.824586396713351,0.780200041709712,0.816337352600545,0.824586396713351,0.789726374453639,0.626557790381627,0.771573417418521
"85",0.780200041709712,0.862208119815169,0.80227204158193,0.879107710447657,0.820296598817053,0.686371025818126,0.781485894909179
"86",0.832107347523084,0.804264124692476,0.7427810267955,0.712150383807709,0.682387778441582,0.880962040723657,0.775695462026323
"87",0.836607055538192,0.793979832255034,0.786411538564267,0.808121193810434,0.699112171413729,0.885704227855783,0.681472136794577
"88",0.855121556735008,0.818374899858797,0.855996622960614,0.818387959157464,0.7601278353188,0.626043234324834,0.796407407988818
"89",0.865375262783371,0.776230693595666,0.842818552392747,0.865375262783371,0.796060544727376,0.729361523096035,0.690912473329729
"90",0.813337996851351,0.855121556735008,0.818374899858797,0.796807123512755,0.82635334948983,0.860338359775924,0.500305757503768
"91",0.818374899858797,0.818374899858797,0.819549493705905,0.76256515841621,0.766811090921921,0.832107347523084,0.762255434474751
"92",0.818374899858797,0.740250803284789,0.805215018131912,0.770637158807627,0.79317149955157,0.76459677831854,0.563705646875486
"93",0.818374899858797,0.776230693595666,0.777021672408238,0.830500066685877,0.744735170894149,0.744023142584696,0.852022123520918
"94",0.871586759637925,0.858233620375473,0.865375262783371,0.608743007054655,0.76256515841621,0.82351340203766,0.674538603117592
"95",0.818374899858797,0.766874828919115,0.788828673881723,0.629192905718462,0.774028535113375,0.735909066469479,0.497900744374388
