"","nsample2","nsample3","nsample4","nsample5","nsample6","nsample7","nsample8","nsample9","nsample10"
"1",0.495,0.655,0.95,0.885,0.83,0.885,0.85,NA,NA
"2",0.285,0.635,0.615,0.67,0.78,0.705,0.81,NA,NA
"3",0.255,0.54,0.67,0.79,0.63,0.79,0.85,NA,NA
"4",0.62,0.61,0.64,0.865,0.795,0.72,0.78,NA,NA
"5",0.415,0.4,0.735,0.3,0.85,0.915,0.82,NA,NA
"6",0.58,0.445,0.8025,0.645,0.75,0.89,0.6625,NA,NA
"7",0.73,0.51,0.625,0.585,0.775,0.6,0.65,NA,NA
"8",0.385,0.665,0.75,0.665,0.475,0.915,0.68,NA,NA
"9",0.595,0.475,0.64,0.65,0.655,0.78,0.75,NA,NA
"10",0.42,0.73,0.825,0.64,0.755,0.865,0.7375,NA,NA
"11",0.705,0.74,0.43,0.875,0.755,0.895,0.685,NA,NA
"12",0.4,0.75,0.825,0.705,0.78,0.93,0.8775,NA,NA
"13",0.545,0.45,0.81,0.845,0.57,0.81,0.805,NA,NA
"14",0.425,0.62,0.835,0.615,0.795,0.895,0.905,NA,NA
"15",0.33,0.18,0.67,0.41,0.645,0.67,0.75,NA,NA
"16",0.555,0.43,0.675,0.53,0.76,0.8375,0.875,NA,NA
"17",0.67,0.28,0.69,0.76,0.745,0.755,0.82,NA,NA
"18",0.73,0.87,0.74,0.785,0.935,0.73,0.815,NA,NA
"19",0.29,0.685,0.795,0.875,0.925,0.855,0.725,NA,NA
"20",0.42,0.585,0.605,0.705,0.755,0.77,0.85,NA,NA
"21",0.72,0.795,0.56,0.91,0.775,0.855,0.895,NA,NA
"22",0.565,0.73,0.675,0.67,0.935,0.88,0.8725,NA,NA
"23",0.53,0.765,0.945,0.815,0.795,0.775,0.82,NA,NA
"24",0.78,0.2725,0.425,0.47,0.83,0.815,0.81,NA,NA
"25",0.2675,0.405,0.675,0.905,0.675,0.705,0.855,NA,NA
"26",0.51,0.27,0.745,0.75,0.77,0.785,0.9025,NA,NA
"27",0.4725,0.455,0.47,0.775,0.7875,0.77,0.915,NA,NA
"28",0.71,0.735,0.77,0.925,0.7975,0.9575,0.875,NA,NA
"29",0.6425,0.675,0.735,0.785,0.63,0.78,0.765,NA,NA
"30",0.49,0.865,0.795,0.645,0.78,0.565,0.955,NA,NA
"31",0.73,0.68,0.75,0.6,0.71,0.805,0.855,NA,NA
"32",0.6,0.35,0.815,0.815,0.88,0.935,0.845,NA,NA
"33",0.71,0.525,0.905,0.75,0.59,0.84,0.86,NA,NA
"34",0.265,0.48,0.71,0.415,0.74,0.93,0.705,NA,NA
"35",0.68,0.91,0.7,0.805,0.805,0.875,0.8,NA,NA
"36",0.345,0.745,0.715,0.77,0.865,0.84,0.74,NA,NA
"37",0.67,0.4,0.755,0.67,0.755,0.73,0.7825,NA,NA
"38",0.14,0.8275,0.69,0.555,0.87,0.72,0.8375,NA,NA
"39",0.3,0.57,0.83,0.7025,0.84,0.88,0.91,NA,NA
"40",0.285,0.6375,0.81,0.66,0.85,0.78,0.93,NA,NA
"41",0.585,0.46,0.765,0.82,0.875,0.89,0.575,NA,NA
"42",0.4975,0.815,0.65,0.785,0.675,0.89,0.855,NA,NA
"43",0.75,0.66,0.93,0.835,0.825,0.66,0.695,NA,NA
"44",0.46,0.505,0.37,0.845,0.865,0.88,0.71,NA,NA
"45",0.495,0.54,0.45,0.56,0.74,0.75,0.83,NA,NA
"46",0.435,0.61,0.44,0.735,0.78,0.75,0.81,NA,NA
"47",0.26,0.37,0.5775,0.95,0.605,0.67,0.82,NA,NA
"48",0.44,0.7025,0.74,0.85,0.8025,0.915,0.785,NA,NA
"49",0.635,0.795,0.7825,0.955,0.775,0.785,0.945,NA,NA
"50",0.38,0.575,0.685,0.825,0.83,0.99,0.92,NA,NA
"51",0.38,0.555,0.19,0.755,0.855,0.785,0.78,NA,NA
"52",0.425,0.6625,0.78,0.765,0.66,0.85,0.78,NA,NA
"53",0.485,0.74,0.53,0.615,0.885,0.63,0.88,NA,NA
"54",0.285,0.345,0.575,0.87,0.855,0.735,0.86,NA,NA
"55",0.405,0.54,0.81,0.6,0.86,0.81,0.72,NA,NA
"56",0.785,0.5825,0.6,0.865,0.845,0.845,0.665,NA,NA
