"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.75,0.775,0.765,0.6275,0.8225,0.78,0.645
"2",0.76,0.72,0.79,0.8125,0.7175,0.74,0.7175
"3",0.72,0.77,0.7525,0.7475,0.7975,0.78,0.55
"4",0.7125,0.75,0.8175,0.8075,0.695,0.8,0.7525
"5",0.785,0.74,0.72,0.7275,0.63,0.8075,0.8075
"6",0.7725,0.765,0.77,0.7575,0.7375,0.65,0.7775
"7",0.735,0.73,0.76,0.81,0.76,0.7025,0.8525
"8",0.72,0.74,0.6875,0.8125,0.79,0.8025,0.6775
"9",0.7375,0.6875,0.655,0.71,0.715,0.7825,0.815
"10",0.7275,0.7925,0.73,0.755,0.8375,0.8,0.75
"11",0.7125,0.7725,0.7475,0.81,0.6025,0.765,0.7675
"12",0.68,0.7675,0.79,0.57,0.845,0.8025,0.84
"13",0.7975,0.765,0.7575,0.645,0.76,0.825,0.73
"14",0.715,0.7425,0.7,0.7025,0.805,0.7825,0.79
"15",0.795,0.7425,0.7,0.7075,0.6575,0.75,0.815
"16",0.7475,0.6625,0.64,0.715,0.76,0.6375,0.7225
"17",0.695,0.75,0.645,0.795,0.81,0.775,0.7725
"18",0.7425,0.7575,0.71,0.72,0.785,0.74,0.635
"19",0.755,0.7425,0.75,0.7875,0.695,0.765,0.785
"20",0.75,0.75,0.74,0.685,0.64,0.81,0.79
"21",0.735,0.745,0.58,0.7575,0.67,0.615,0.765
"22",0.7975,0.735,0.735,0.79,0.65,0.865,0.675
"23",0.7725,0.685,0.74,0.785,0.705,0.795,0.725
"24",0.7025,0.7,0.72,0.79,0.78,0.64,0.84
"25",0.73,0.755,0.805,0.78,0.8,0.77,0.7
"26",0.775,0.645,0.66,0.7825,0.75,0.7,0.82
"27",0.7575,0.7225,0.78,0.8175,0.7925,0.58,0.555
"28",0.7575,0.65,0.815,0.735,0.69,0.8,0.91
"29",0.7425,0.875,0.75,0.7075,0.725,0.845,0.7775
"30",0.7425,0.675,0.75,0.765,0.725,0.68,0.8125
"31",0.7175,0.815,0.625,0.745,0.795,0.775,0.7325
"32",0.7575,0.73,0.63,0.675,0.825,0.7175,0.7675
"33",0.745,0.7575,0.78,0.645,0.63,0.665,0.77
"34",0.755,0.835,0.6825,0.75,0.78,0.7525,0.825
"35",0.73,0.6525,0.675,0.7875,0.7175,0.715,0.725
"36",0.7025,0.76,0.7125,0.75,0.75,0.79,0.73
"37",0.7,0.77,0.705,0.67,0.795,0.68,0.755
"38",0.75,0.7675,0.6925,0.79,0.71,0.805,0.785
"39",0.74,0.73,0.705,0.795,0.785,0.76,0.785
"40",0.6925,0.71,0.7975,0.785,0.775,0.7525,0.6725
"41",0.74,0.76,0.595,0.79,0.77,0.91,0.715
"42",0.7425,0.7725,0.7075,0.785,0.775,0.7,0.69
"43",0.78,0.785,0.76,0.705,0.7825,0.82,0.775
"44",0.785,0.755,0.775,0.77,0.735,0.79,0.725
"45",0.7525,0.7375,0.8,0.815,0.86,0.7125,0.6625
"46",0.695,0.7825,0.775,0.75,0.87,0.7375,0.72
"47",0.74,0.735,0.79,0.735,0.78,0.71,0.8325
"48",0.7575,0.77,0.615,0.7825,0.665,0.7125,0.71
"49",0.77,0.725,0.66,0.735,0.7825,0.7825,0.66
"50",0.7625,0.62,0.76,0.77,0.77,0.7875,0.675
"51",0.675,0.7425,0.765,0.735,0.77,0.6575,0.8225
"52",0.7425,0.725,0.755,0.71,0.825,0.77,0.68
"53",0.735,0.7,0.835,0.605,0.7,0.8025,0.855
"54",0.72,0.715,0.68,0.7975,0.805,0.765,0.685
"55",0.7625,0.7025,0.72,0.72,0.725,0.86,0.895
"56",0.73,0.6975,0.7625,0.775,0.77,0.635,0.775
"57",0.705,0.69,0.685,0.73,0.81,0.735,0.815
"58",0.705,0.8,0.7525,0.715,0.685,0.655,0.8
"59",0.74,0.705,0.735,0.7625,0.78,0.7475,0.7775
"60",0.76,0.695,0.69,0.815,0.7525,0.7375,0.675
"61",0.7425,0.775,0.6775,0.735,0.77,0.69,0.78
"62",0.76,0.5875,0.7375,0.815,0.73,0.75,0.82
