"","nsample2","nsample3","nsample4","nsample5","nsample6","nsample7","nsample8","nsample9","nsample10"
"1",0.745,0.71,0.815,0.81,0.765,0.735,0.79,0.8,0.79
"2",0.45,0.66,0.705,0.705,0.735,0.71,0.77,0.76,0.755
"3",0.68,0.91,0.78,0.715,0.745,0.76,0.775,0.775,0.795
"4",0.715,0.73,0.66,0.735,0.85,0.795,0.735,0.74,0.785
"5",0.625,0.585,0.865,0.71,0.75,0.72,0.765,0.71,0.805
"6",0.47,0,0.78,0.755,0.785,0.755,0.78,0.78,0.73
"7",0.7,0.51,0.64,0.73,0.775,0.72,0.735,0.79,0.81
"8",0.64,0.47,0.79,0.795,0.695,0.71,0.86,0.81,0.825
"9",0.535,0.775,0.725,0.865,0.855,0.765,0.74,0.825,0.77
"10",0.03,0.7,0.845,0.66,0.795,0.77,0.855,0.79,0.8
"11",0.68,0.735,0.655,0.8,0.68,0.865,0.745,0.815,0.775
"12",0.535,0.72,0.78,0.87,0.785,0.725,0.835,0.805,0.795
"13",0.595,0.625,0.695,0.715,0.755,0.825,0.815,0.765,0.825
"14",0.65,0.69,0.715,0.725,0.785,0.855,0.805,0.76,0.77
"15",0.47,0.645,0.79,0.71,0.68,0.775,0.82,0.775,0.83
"16",0.105,0.72,0.645,0.725,0.735,0.695,0.775,0.78,0.79
"17",0.61,0.72,0.84,0.655,0.79,0.75,0.795,0.78,0.82
"18",0.375,0.87,0.805,0.78,0.83,0.76,0.82,0.77,0.79
"19",0.61,0.665,0.735,0.805,0.8,0.78,0.87,0.78,0.795
"20",0.695,0.58,0.64,0.78,0.75,0.765,0.71,0.765,0.785
"21",0.77,0.545,0.77,0.97,0.77,0.815,0.745,0.865,0.79
"22",0.765,0.75,0.7,0.825,0.75,0.785,0.82,0.75,0.76
"23",0.615,0.615,0,0.76,0.795,0.745,0.775,0.745,0.79
"24",0.565,0.725,0.735,0.62,0.845,0.755,0.825,0.755,0.8
"25",0.505,0.795,0.565,0.78,0.785,0.735,0.775,0.765,0.825
"26",0.56,0.25,0.62,0.78,0.795,0.8,0.79,0.78,0.825
"27",0.665,0.9,0.555,0.795,0.73,0.735,0.825,0.775,0.8
"28",0.79,0.755,0.71,0.775,0.755,0.77,0.755,0.715,0.78
"29",0.2,0.395,0.6,0.82,0.73,0.735,0.805,0.775,0.775
"30",0.42,0.725,0.745,0.77,0.815,0.715,0.825,0.8,0.765
"31",0.845,0.645,0.765,0.685,0.805,0.79,0.67,0.79,0.78
"32",0.36,0.725,0.805,0.86,0.76,0.795,0.74,0.82,0.8
"33",0.63,0.235,0.79,0.69,0.715,0.775,0.785,0.755,0.795
"34",0.315,0.715,0.625,0.65,0.77,0.83,0.76,0.73,0.83
"35",0.18,0.765,0.79,0.705,0.66,0.845,0.78,0.76,0.845
"36",0.205,0.81,0.66,0.775,0.675,0.815,0.685,0.755,0.79
"37",0.665,0.535,0.675,0.82,0.72,0.745,0.855,0.705,0.795
"38",0.37,0.71,0.705,0.77,0.765,0.71,0.785,0.765,0.79
"39",0.405,0.76,0.74,0.765,0.865,0.81,0.84,0.775,0.755
"40",0.55,0.67,0.895,0.7,0.725,0.74,0.79,0.755,0.775
"41",0.72,0.58,0.76,0.76,0.845,0.87,0.77,0.785,0.79
"42",0.715,0.69,0.61,0.87,0.73,0.79,0.78,0.795,0.76
"43",0.39,0.54,0.485,0.73,0.84,0.76,0.77,0.755,0.77
"44",0.575,0.59,0.56,0.825,0.805,0.745,0.805,0.77,0.83
"45",0.025,0.655,0.695,0.725,0.69,0.755,0.75,0.7,0.83
"46",0.38,0.735,0.755,0.78,0.755,0.79,0.755,0.76,0.765
"47",0.475,0.625,0.82,0.88,0.735,0.71,0.74,0.765,0.75
"48",0.715,0.085,0.815,0.81,0.755,0.815,0.76,0.825,0.765
"49",0.505,0.415,0.75,0.785,0.79,0.74,0.81,0.78,0.715
