"","nsample2","nsample3","nsample4","nsample5","nsample6","nsample7","nsample8","nsample9","nsample10"
"1",0.74,0.74,0.92,0.895,0.895,0.865,0.865,0.915,0.865
"2",0.64,0.795,0.815,0.845,0.845,0.84,0.87,0.87,0.875
"3",0.855,0.945,0.855,0.785,0.85,0.84,0.885,0.87,0.885
"4",0.695,0.8,0.825,0.815,0.905,0.895,0.86,0.875,0.89
"5",0.67,0.745,0.935,0.84,0.88,0.82,0.9,0.855,0.89
"6",0.715,0.535,0.845,0.855,0.87,0.895,0.87,0.89,0.865
"7",0.705,0.655,0.775,0.83,0.89,0.825,0.845,0.89,0.9
"8",0.63,0.625,0.815,0.865,0.79,0.845,0.925,0.905,0.885
"9",0.72,0.89,0.815,0.94,0.925,0.86,0.845,0.905,0.855
"10",0.585,0.83,0.895,0.82,0.875,0.85,0.93,0.88,0.91
"11",0.635,0.845,0.775,0.905,0.805,0.93,0.87,0.895,0.885
"12",0.68,0.885,0.885,0.9,0.875,0.825,0.93,0.9,0.88
"13",0.735,0.785,0.805,0.865,0.855,0.91,0.9,0.855,0.92
"14",0.885,0.805,0.845,0.865,0.89,0.92,0.885,0.87,0.84
"15",0.805,0.8,0.865,0.87,0.87,0.89,0.89,0.885,0.9
"16",0.55,0.79,0.8,0.815,0.89,0.83,0.855,0.88,0.88
"17",0.91,0.86,0.935,0.81,0.88,0.835,0.87,0.87,0.9
"18",0.585,0.92,0.87,0.89,0.925,0.835,0.92,0.87,0.905
"19",0.755,0.8,0.89,0.9,0.91,0.845,0.92,0.87,0.895
"20",0.855,0.775,0.765,0.84,0.835,0.86,0.835,0.875,0.905
"21",0.525,0.91,0.855,1,0.885,0.86,0.885,0.935,0.875
"22",0.935,0.845,0.8,0.91,0.875,0.895,0.895,0.875,0.875
"23",0.65,0.795,0.42,0.855,0.88,0.82,0.865,0.885,0.87
"24",0.75,0.86,0.805,0.765,0.93,0.865,0.92,0.865,0.895
"25",0.565,0.845,0.73,0.85,0.89,0.855,0.86,0.885,0.9
"26",0.65,0.565,0.81,0.825,0.855,0.91,0.895,0.885,0.9
"27",0.77,0.95,0.73,0.885,0.84,0.86,0.89,0.86,0.89
"28",0.84,0.865,0.835,0.9,0.855,0.87,0.895,0.835,0.87
"29",0.485,0.64,0.75,0.93,0.825,0.84,0.89,0.915,0.875
"30",0.555,0.835,0.88,0.875,0.89,0.865,0.92,0.865,0.875
"31",0.94,0.77,0.855,0.82,0.88,0.87,0.8,0.89,0.855
"32",0.48,0.895,0.905,0.95,0.865,0.925,0.875,0.905,0.92
"33",0.735,0.62,0.825,0.86,0.85,0.865,0.875,0.89,0.895
"34",0.915,0.815,0.81,0.805,0.86,0.935,0.845,0.84,0.9
"35",0.465,0.87,0.85,0.835,0.825,0.905,0.87,0.87,0.91
