"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"70",0.865,0.83,0.86,0.78,0.87,0.74,0.845
"71",0.88,0.865,0.685,0.805,0.79,0.8,0.82
"72",0.84,0.875,0.865,0.825,0.815,0.78,0.795
"73",0.905,0.71,0.785,0.815,0.785,0.82,0.755
"74",0.84,0.9,0.795,0.915,0.85,0.79,0.9
"75",0.835,0.89,0.705,0.87,0.845,0.79,0.74
"76",0.85,0.74,0.835,0.79,0.795,0.865,0.875
"77",0.86,0.855,0.77,0.765,0.775,0.72,0.79
"78",0.895,0.65,0.855,0.76,0.76,0.91,0.87
"79",0.86,0.915,0.76,0.745,0.855,0.91,0.84
"80",0.885,0.835,0.82,0.84,0.8075,0.805,0.705
"81",0.86,0.875,0.765,0.815,0.925,0.87,0.76
"82",0.865,0.835,0.915,0.855,0.66,0.845,0.71
"83",0.86,0.78,0.865,0.745,0.75,0.92,0.785
"84",0.865,0.85,0.835,0.845,0.775,0.755,0.915
"85",0.8,0.865,0.75,0.81,0.83,0.905,0.63
"86",0.8,0.805,0.89,0.765,0.805,0.765,0.94
"87",0.885,0.84,0.885,0.86,0.86,0.7525,0.79
"88",0.79,0.795,0.9,0.8,0.84,0.79,0.84
"89",0.86,0.815,0.865,0.765,0.77,0.845,0.93
"90",0.885,0.83,0.775,0.905,0.77,0.865,0.565
"91",0.82,0.83,0.81,0.795,0.85,0.775,0.735
"92",0.8425,0.84,0.85,0.73,0.785,0.855,0.905
"93",0.805,0.82,0.785,0.875,0.895,0.79,0.905
"94",0.875,0.77,0.785,0.835,0.75,0.83,0.77
"95",0.795,0.775,0.845,0.83,0.82,0.835,0.62
"96",0.85,0.8875,0.87,0.895,0.805,0.6,0.63
"97",0.85,0.9,0.785,0.735,0.775,0.825,0.81
"98",0.875,0.865,0.84,0.78,0.845,0.775,0.83
"99",0.84,0.91,0.76,0.79,0.83,0.75,0.74
"100",0.835,0.875,0.84,0.805,0.835,0.775,0.735
