"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.855,0.865,0.855,0.87,0.75,0.88,0.84
"2",0.85,0.855,0.83,0.78,0.875,0.805,0.885
"3",0.855,0.825,0.865,0.84,0.73,0.815,0.875
"4",0.845,0.83,0.835,0.82,0.82,0.83,0.855
"5",0.855,0.835,0.8,0.885,0.835,0.785,0.755
"6",0.855,0.835,0.86,0.845,0.855,0.82,0.82
"7",0.86,0.85,0.805,0.925,0.895,0.9,0.735
"8",0.84,0.875,0.815,0.865,0.85,0.8,0.825
"9",0.835,0.875,0.83,0.795,0.855,0.81,0.88
"10",0.87,0.83,0.82,0.875,0.85,0.87,0.85
"11",0.845,0.825,0.9,0.85,0.865,0.77,0.83
"12",0.835,0.835,0.85,0.86,0.915,0.82,0.83
"13",0.87,0.855,0.85,0.795,0.855,0.915,0.86
"14",0.845,0.885,0.875,0.88,0.85,0.885,0.77
"15",0.85,0.855,0.845,0.825,0.885,0.81,0.805
"16",0.88,0.86,0.83,0.85,0.84,0.84,0.88
"17",0.86,0.855,0.835,0.89,0.82,0.795,0.87
"18",0.87,0.87,0.84,0.885,0.82,0.86,0.83
"19",0.84,0.84,0.835,0.84,0.79,0.83,0.755
"20",0.85,0.875,0.86,0.83,0.78,0.895,0.865
"21",0.84,0.85,0.89,0.82,0.915,0.84,0.845
"22",0.845,0.85,0.84,0.86,0.795,0.89,0.775
"23",0.845,0.86,0.85,0.865,0.82,0.85,0.89
"24",0.835,0.835,0.83,0.865,0.845,0.88,0.69
"25",0.84,0.835,0.82,0.84,0.87,0.79,0.865
"26",0.84,0.835,0.865,0.82,0.79,0.765,0.765
"27",0.855,0.825,0.905,0.85,0.81,0.905,0.81
"28",0.84,0.87,0.815,0.82,0.885,0.79,0.9
"29",0.845,0.86,0.87,0.865,0.8,0.79,0.88
"30",0.865,0.835,0.835,0.84,0.875,0.865,0.845
"31",0.865,0.855,0.815,0.81,0.86,0.84,0.84
"32",0.86,0.875,0.885,0.825,0.835,0.905,0.85
"33",0.86,0.83,0.855,0.815,0.91,0.82,0.935
"34",0.87,0.885,0.875,0.77,0.865,0.805,0.825
"35",0.84,0.795,0.88,0.855,0.825,0.86,0.805
"36",0.86,0.83,0.875,0.88,0.81,0.825,0.805
"37",0.86,0.805,0.875,0.805,0.83,0.8,0.79
"38",0.845,0.805,0.8,0.88,0.795,0.81,0.805
"39",0.85,0.79,0.84,0.875,0.825,0.885,0.84
"40",0.835,0.845,0.81,0.76,0.815,0.81,0.84
"41",0.86,0.86,0.85,0.745,0.85,0.81,0.905
"42",0.865,0.845,0.81,0.865,0.845,0.89,0.785
"43",0.86,0.88,0.845,0.855,0.835,0.79,0.835
"44",0.85,0.9,0.81,0.82,0.845,0.79,0.8
"45",0.86,0.83,0.845,0.86,0.865,0.845,0.84
"46",0.85,0.84,0.9,0.855,0.82,0.88,0.82
"47",0.85,0.845,0.815,0.805,0.87,0.855,0.925
"48",0.85,0.85,0.8,0.855,0.785,0.905,0.885
"49",0.875,0.85,0.875,0.815,0.86,0.875,0.845
"50",0.86,0.825,0.865,0.845,0.82,0.785,0.77
"51",0.865,0.89,0.91,0.845,0.825,0.86,0.865
"52",0.865,0.83,0.865,0.89,0.815,0.785,0.845
"53",0.825,0.87,0.85,0.865,0.835,0.89,0.845
"54",0.85,0.885,0.855,0.845,0.835,0.845,0.79
"55",0.85,0.85,0.855,0.88,0.805,0.825,0.9
"56",0.87,0.81,0.81,0.855,0.83,0.855,0.755
"57",0.845,0.87,0.825,0.8,0.845,0.86,0.815
"58",0.84,0.81,0.785,0.835,0.84,0.79,0.875
"59",0.855,0.84,0.865,0.89,0.795,0.89,0.805
"60",0.86,0.87,0.865,0.885,0.88,0.86,0.845
"61",0.85,0.84,0.795,0.86,0.865,0.835,0.835
"62",0.865,0.86,0.84,0.875,0.835,0.835,0.885
"63",0.835,0.81,0.805,0.86,0.915,0.89,0.85
"64",0.85,0.855,0.885,0.885,0.885,0.775,0.845
"65",0.895,0.835,0.85,0.86,0.81,0.805,0.8
"66",0.835,0.815,0.845,0.81,0.72,0.885,0.875
