"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.895,0.89,0.9025,0.77,0.76,0.855,0.85
"2",0.83,0.91,0.765,0.83,0.77,0.765,0.835
"3",0.835,0.735,0.815,0.845,0.81,0.78,0.74
"4",0.84,0.785,0.765,0.735,0.735,0.85,0.83
"5",0.88,0.84,0.785,0.79,0.79,0.675,0.735
"6",0.845,0.88,0.965,0.92,0.79,0.81,0.82
"7",0.885,0.855,0.79,0.81,0.9,0.86,0.835
"8",0.855,0.805,0.81,0.845,0.765,0.755,0.79
"9",0.8175,0.87,0.75,0.865,0.835,0.68,0.795
"10",0.855,0.815,0.795,0.845,0.89,0.84,0.835
"11",0.85,0.815,0.89,0.75,0.78,0.6875,0.755
"12",0.815,0.77,0.775,0.835,0.905,0.72,0.805
"13",0.885,0.87,0.88,0.695,0.8,0.79,0.875
"14",0.78,0.83,0.85,0.915,0.765,0.8075,0.66
"15",0.86,0.85,0.885,0.865,0.85,0.7175,0.69
"16",0.78,0.825,0.85,0.815,0.825,0.71,0.825
"17",0.795,0.86,0.71,0.855,0.825,0.835,0.86
"18",0.8,0.86,0.86,0.88,0.7875,0.795,0.735
"19",0.815,0.815,0.79,0.8,0.865,0.6675,0.705
"20",0.86,0.89,0.825,0.915,0.79,0.81,0.87
"21",0.86,0.845,0.835,0.835,0.885,0.795,0.815
"22",0.795,0.775,0.885,0.845,0.8675,0.92,0.765
"23",0.885,0.915,0.85,0.855,0.77,0.845,0.88
"24",0.85,0.84,0.825,0.885,0.895,0.915,0.665
"25",0.86,0.86,0.8,0.875,0.8,0.725,0.815
"26",0.875,0.85,0.85,0.82,0.81,0.86,0.64
"27",0.805,0.79,0.88,0.79,0.71,0.875,0.68
"28",0.9,0.83,0.865,0.805,0.81,0.7025,0.83
"29",0.87,0.87,0.895,0.795,0.8075,0.62,0.865
"30",0.88,0.87,0.855,0.81,0.79,0.8,0.85
"31",0.855,0.855,0.795,0.72,0.8,0.76,0.725
"32",0.815,0.89,0.865,0.745,0.86,0.83,0.855
"33",0.845,0.76,0.89,0.795,0.85,0.705,0.895
