"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.785218204857123,0.689432887738618,0.593886066196455,0.545179440389623,0.698749013252744,0.63001990298927,0.671238991952468
"2",0.589944679761294,0.672489687085934,0.575610799694015,0.692327502719639,0.523111463484275,0.51786345520906,0.600452398907508
"3",0.528181185032375,0.634954591764254,0.639119179395516,0.635019476610212,0.668025052962511,0.458552185231996,0.386935879229551
"4",0.552208591502672,0.601051969657397,0.765184290516651,0.617444341368225,0.505395467168729,0.638056072093677,0.623087893419616
"5",0.593947047361106,0.54132963563001,0.525153129425682,0.488549545770559,0.366806930171958,0.661200402216467,0.576256077121849
"6",0.61472384496072,0.688798795699161,0.551747676214608,0.617201205235636,0.665504254699982,0.489826947092188,0.580846073080835
"7",0.555460703464699,0.755587348937792,0.648204223779489,0.581488866934252,0.634469842440306,0.496672381011604,0.85435619419756
"8",0.580535081983553,0.740010663803707,0.447635274460174,0.510928230163025,0.622906199520979,0.532789467011056,0.662137595297702
"9",0.507802738320956,0.580813325934844,0.530975042395335,0.558122326905868,0.689316751118701,0.751782063224841,0.641863872479218
"10",0.697573985175598,0.654978556775817,0.527961976324529,0.545858348994349,0.735036365596767,0.734282588800615,0.589202210775989
"11",0.690555232680635,0.587775719040621,0.570885882053007,0.579619478424683,0.511400388889464,0.546765135850607,0.633192201680234
"12",0.487130419274478,0.556781163735357,0.676527873715866,0.535787134967053,0.766090161587579,0.728276821180359,0.796880221447794
"13",0.573355997952891,0.601052085979647,0.535976801636591,0.517718047025966,0.56847818202039,0.577074075292875,0.42163026612862
"14",0.614445396774662,0.481383851653873,0.632438054007019,0.506729582663592,0.625954840344316,0.618459506635445,0.643040547561172
"15",0.682049925740337,0.59858558759939,0.49753294491075,0.688392683302083,0.665045441985317,0.632038823179779,0.712956750881962
"16",0.594637157403179,0.437929538654953,0.518126542612628,0.676264055487953,0.591294315454242,0.587884413658815,0.496049903631732
"17",0.745354621022264,0.573363580191127,0.648278875863655,0.767473462642438,0.630899527196937,0.582109300139021,0.531481724810103
"18",0.549923665991983,0.679216683763722,0.682864232358153,0.494641599336316,0.448466434194952,0.528689435256759,0.595780838433503
"19",0.591046971226776,0.593418469460601,0.540931218817703,0.751968874835608,0.423523924308384,0.499661797494246,0.781335758259101
"20",0.606138405777896,0.639796571961731,0.461435134126218,0.462444922622529,0.500732071882504,0.487351212060201,0.704127624543788
"21",0.645975318705881,0.468751233914921,0.455879613339797,0.566376693406033,0.543801797700734,0.577877934636703,0.536982717525281
"22",0.6381126207619,0.644136526703101,0.6130191913891,0.743033108034237,0.5647209488766,0.5907817337002,0.478001375304128
"23",0.633093392102828,0.515878307664244,0.551700014296617,0.547025467137405,0.609962395550363,0.655679723099033,0.680697126998841
"24",0.55718993505813,0.68250085660199,0.519810249777852,0.642656299466505,0.712192236193406,0.596550238068361,0.902866297690309
"25",0.622422218286219,0.594314496020503,0.672121194615387,0.634189984892793,0.706218183562723,0.56122889393011,0.413792611381554
"26",0.61633705276849,0.428287047961992,0.527792664152337,0.488442587213195,0.472482873463572,0.488896833042387,0.456884492354509
"27",0.527559986610684,0.616154701816876,0.677669016482975,0.715882579589567,0.68273937057042,0.414359014210878,0.484905833360304
"28",0.630767563636597,0.405112111682467,0.748101662072572,0.499678789549937,0.517130517270774,0.757756395581222,0.800145522328777
"29",0.597019567006023,0.765724049526843,0.672555047006575,0.57391681589013,0.582500575117793,0.542374672719252,0.769299200370406
"30",0.632157140305881,0.567410339920814,0.632854138780131,0.724482626370194,0.46700925407819,0.50315882101316,0.725060489718127
"31",0.498458664346884,0.664905025752854,0.548562469271933,0.536863234609816,0.491831636355013,0.722549265711562,0.450188261431717
"32",0.528736449274399,0.726550441042971,0.403751643197865,0.631006565009187,0.613716752972915,0.614430935270934,0.490546928326445
"33",0.531452279637445,0.651016251006998,0.591662637068232,0.458501918964759,0.391538731840568,0.734761277289014,0.500055578812006
"34",0.694832959953732,0.756995202720825,0.662795190688765,0.548665808670682,0.617756901372979,0.733908025012386,0.69813603556284
"35",0.485270217015501,0.564511814766845,0.508823475403375,0.549258778654205,0.623303002487241,0.547370240919196,0.588229741184947
"36",0.509450709996248,0.542629482679539,0.749618036268562,0.538530067718866,0.621345648712426,0.596621698126581,0.733576720756121
"37",0.496751534302537,0.534248526368876,0.509662384597851,0.432150000355243,0.835457274760011,0.556762305777698,0.701198752268046
"38",0.580626597037837,0.520592728562334,0.615334642329367,0.554013010537194,0.50391970580239,0.606021350722756,0.704803308076996
"39",0.715903486801128,0.447885000932817,0.696010058957715,0.538272048566778,0.608905511830269,0.533923826925323,0.702691117628256
"40",0.700059744418824,0.478209518471023,0.534188634328347,0.725662260710484,0.477249377443417,0.590511337644865,0.368820424241644
"41",0.530497966197132,0.490857770621526,0.515609372468325,0.651173984713076,0.51882619808196,0.79977564962073,0.544345854010715
"42",0.619095478849327,0.636109204432417,0.587536388316084,0.674861754152233,0.647992709648405,0.525127913534135,0.646155604462887
"43",0.534047065551447,0.45916211979234,0.629353851418602,0.576027050577789,0.522908397533985,0.700695040422483,0.693449530987013
"44",0.597270727753268,0.581396395475132,0.625954840344316,0.486660519720218,0.82533604126836,0.502175575482009,0.616364047190357
"45",0.59617569495409,0.560764708282397,0.587525949859548,0.787501581625037,0.694715725170389,0.564704091838905,0.406112229367846
"46",0.505623102629133,0.565119396459481,0.516950904443479,0.615397652257472,0.504499388265118,0.445416058566725,0.588087671931457
"47",0.592291181830145,0.514382080723279,0.470438138083287,0.526553240029903,0.452408099150794,0.67746944636241,0.797682189738362
"48",0.698090718906579,0.59766949810856,0.399047842529283,0.582745971455353,0.65970330910837,0.520572623305443,0.685243150471879
"49",0.622918228768039,0.584442385618413,0.566030549734447,0.641595815434762,0.635631136753441,0.523085694540207,0.491498382666479
