"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.87,0.845,0.85,0.765,0.81,0.845,0.785
"2",0.825,0.785,0.82,0.8875,0.795,0.805,0.695
"3",0.835,0.885,0.825,0.855,0.895,0.835,0.55
"4",0.84,0.88,0.88,0.86,0.81,0.8,0.805
"5",0.85,0.87,0.845,0.845,0.8,0.95,0.855
"6",0.84,0.825,0.855,0.83,0.92,0.82,0.84
"7",0.83,0.855,0.865,0.845,0.82,0.745,0.885
"8",0.84,0.82,0.785,0.88,0.825,0.825,0.835
"9",0.82,0.87,0.865,0.865,0.785,0.865,0.815
"10",0.845,0.83,0.865,0.92,0.87,0.845,0.75
"11",0.85,0.84,0.835,0.835,0.785,0.865,0.85
"12",0.835,0.835,0.8,0.785,0.88,0.885,0.86
"13",0.86,0.86,0.905,0.77,0.84,0.89,0.775
"14",0.85,0.835,0.82,0.81,0.77,0.88,0.82
"15",0.835,0.815,0.82,0.735,0.765,0.825,0.855
"16",0.84,0.82,0.825,0.845,0.8,0.815,0.815
"17",0.835,0.82,0.83,0.815,0.905,0.79,0.81
"18",0.83,0.86,0.84,0.785,0.865,0.84,0.745
"19",0.845,0.83,0.83,0.84,0.77,0.825,0.84
"20",0.805,0.845,0.845,0.83,0.79,0.86,0.805
"21",0.83,0.85,0.72,0.81,0.73,0.805,0.805
"22",0.87,0.85,0.805,0.795,0.82,0.895,0.705
"23",0.84,0.84,0.835,0.885,0.8,0.87,0.775
"24",0.825,0.83,0.845,0.845,0.865,0.775,0.81
"25",0.83,0.87,0.84,0.87,0.825,0.83,0.725
"26",0.835,0.76,0.785,0.86,0.81,0.865,0.84
"27",0.85,0.82,0.84,0.885,0.835,0.795,0.665
"28",0.86,0.77,0.84,0.9,0.82,0.9,0.765
"29",0.84,0.855,0.785,0.775,0.725,0.84,0.81
"30",0.86,0.85,0.87,0.855,0.795,0.8,0.81
"31",0.83,0.86,0.82,0.835,0.805,0.815,0.725
"32",0.845,0.84,0.785,0.83,0.835,0.79,0.84
"33",0.84,0.87,0.82,0.81,0.72,0.805,0.825
"34",0.875,0.905,0.825,0.86,0.835,0.77,0.9
"35",0.795,0.83,0.83,0.82,0.855,0.885,0.86
"36",0.83,0.82,0.83,0.81,0.87,0.84,0.755
"37",0.84,0.835,0.78,0.825,0.8,0.835,0.845
"38",0.865,0.835,0.83,0.81,0.78,0.84,0.865
"39",0.855,0.765,0.83,0.845,0.81,0.83,0.875
"40",0.83,0.83,0.87,0.845,0.83,0.835,0.78
"41",0.865,0.805,0.81,0.86,0.855,0.805,0.885
"42",0.85,0.825,0.75,0.815,0.795,0.86,0.775
"43",0.82,0.845,0.795,0.845,0.875,0.86,0.825
"44",0.84,0.8,0.86,0.84,0.805,0.84,0.785
"45",0.84,0.82,0.815,0.845,0.845,0.875,0.77
"46",0.85,0.855,0.815,0.815,0.875,0.79,0.75
"47",0.825,0.865,0.835,0.835,0.805,0.765,0.88
"48",0.835,0.87,0.865,0.835,0.79,0.79,0.835
"49",0.85,0.87,0.8,0.835,0.79,0.875,0.805
"50",0.805,0.81,0.855,0.82,0.865,0.885,0.76
"51",0.81,0.86,0.825,0.805,0.86,0.855,0.905
"52",0.835,0.865,0.84,0.855,0.88,0.875,0.83
"53",0.84,0.84,0.89,0.765,0.755,0.87,0.84
"54",0.835,0.78,0.835,0.89,0.865,0.81,0.87
"55",0.855,0.795,0.865,0.81,0.825,0.86,0.925
"56",0.81,0.805,0.855,0.83,0.81,0.76,0.9
"57",0.845,0.815,0.8,0.89,0.85,0.77,0.83
"58",0.825,0.925,0.845,0.81,0.805,0.755,0.835
"59",0.845,0.825,0.825,0.775,0.815,0.835,0.79
"60",0.83,0.835,0.705,0.825,0.85,0.805,0.775
"61",0.84,0.82,0.795,0.86,0.88,0.83,0.81
"62",0.84,0.8,0.87,0.845,0.865,0.715,0.84
"63",0.815,0.845,0.855,0.83,0.89,0.73,0.76
"64",0.81,0.84,0.825,0.865,0.81,0.79,0.78
"65",0.83,0.85,0.825,0.775,0.785,0.825,0.73
"66",0.89,0.835,0.845,0.77,0.815,0.855,0.84
"67",0.85,0.87,0.825,0.775,0.865,0.875,0.845
"68",0.83,0.85,0.855,0.855,0.865,0.785,0.875
"69",0.855,0.825,0.78,0.805,0.9,0.86,0.82
"70",0.845,0.885,0.825,0.87,0.89,0.855,0.83
"71",0.855,0.855,0.93,0.87,0.775,0.785,0.82
"72",0.81,0.865,0.82,0.83,0.815,0.845,0.83
"73",0.85,0.9,0.825,0.825,0.855,0.815,0.85
"74",0.825,0.815,0.82,0.76,0.825,0.835,0.82
"75",0.84,0.86,0.87,0.815,0.885,0.855,0.825
"76",0.845,0.87,0.775,0.83,0.845,0.895,0.81
"77",0.865,0.82,0.855,0.87,0.73,0.805,0.82
"78",0.86,0.86,0.865,0.865,0.82,0.78,0.7
"79",0.85,0.815,0.89,0.88,0.83,0.82,0.785
"80",0.87,0.81,0.795,0.855,0.83,0.825,0.825
"81",0.82,0.835,0.79,0.795,0.9,0.75,0.875
"82",0.865,0.845,0.835,0.875,0.77,0.805,0.795
"83",0.85,0.845,0.93,0.835,0.87,0.765,0.82
"84",0.815,0.805,0.865,0.89,0.76,0.815,0.83
"85",0.805,0.84,0.855,0.865,0.855,0.83,0.86
"86",0.83,0.805,0.85,0.845,0.86,0.835,0.76
"87",0.87,0.845,0.795,0.845,0.845,0.885,0.745
"88",0.855,0.855,0.865,0.9,0.79,0.765,0.885
"89",0.86,0.785,0.845,0.805,0.8,0.87,0.825
"90",0.825,0.84,0.92,0.815,0.89,0.85,0.755
"91",0.85,0.83,0.87,0.88,0.78,0.875,0.875
"92",0.82,0.82,0.81,0.815,0.81,0.78,0.775
"93",0.825,0.82,0.845,0.845,0.865,0.765,0.805
"94",0.845,0.8,0.82,0.865,0.835,0.8,0.73
"95",0.81,0.805,0.8,0.77,0.79,0.885,0.715
"96",0.795,0.835,0.775,0.83,0.875,0.74,0.875
"97",0.855,0.85,0.825,0.82,0.77,0.88,0.85
"98",0.85,0.88,0.86,0.885,0.84,0.815,0.81
"99",0.83,0.865,0.85,0.86,0.865,0.87,0.82
"100",0.82,0.85,0.81,0.825,0.845,0.815,0.82
