"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.865,0.845,0.835,0.78,0.715,0.855,0.85
"2",0.815,0.845,0.795,0.78,0.775,0.8,0.835
"3",0.8025,0.745,0.79,0.8025,0.81,0.7825,0.7875
"4",0.81,0.805,0.855,0.775,0.705,0.78,0.82
"5",0.89,0.84,0.7825,0.81,0.79,0.735,0.69
"6",0.795,0.835,0.9,0.875,0.795,0.905,0.74
"7",0.83,0.815,0.8,0.83,0.86,0.805,0.765
"8",0.805,0.84,0.81,0.8425,0.7225,0.795,0.76
"9",0.81,0.865,0.7325,0.88,0.805,0.7025,0.785
"10",0.83,0.805,0.83,0.82,0.8825,0.85,0.89
"11",0.83,0.8025,0.875,0.785,0.815,0.75,0.69
"12",0.81,0.7925,0.775,0.775,0.91,0.77,0.795
"13",0.845,0.78,0.885,0.775,0.7725,0.775,0.8775
"14",0.8075,0.83,0.805,0.87,0.76,0.845,0.74
"15",0.8225,0.845,0.8775,0.88,0.81,0.755,0.7
"16",0.835,0.785,0.84,0.845,0.8725,0.7475,0.84
"17",0.805,0.8575,0.785,0.88,0.855,0.815,0.82
"18",0.8,0.87,0.88,0.835,0.7475,0.83,0.775
"19",0.795,0.825,0.755,0.79,0.815,0.725,0.75
"20",0.855,0.85,0.8475,0.88,0.805,0.82,0.875
"21",0.83,0.8675,0.84,0.815,0.835,0.8075,0.82
"22",0.84,0.805,0.8925,0.83,0.815,0.89,0.785
"23",0.845,0.86,0.845,0.815,0.84,0.8275,0.87
"24",0.83,0.8075,0.795,0.8425,0.86,0.85,0.675
"25",0.825,0.815,0.81,0.87,0.82,0.72,0.835
"26",0.835,0.855,0.805,0.84,0.8575,0.835,0.575
"27",0.805,0.76,0.8375,0.785,0.7375,0.91,0.7225
"28",0.815,0.825,0.8875,0.835,0.745,0.645,0.8325
"29",0.8325,0.89,0.8725,0.82,0.795,0.7175,0.89
"30",0.855,0.85,0.8,0.825,0.8325,0.77,0.8925
"31",0.8,0.8625,0.8425,0.76,0.765,0.78,0.685
"32",0.81,0.89,0.86,0.71,0.8625,0.7925,0.825
"33",0.83,0.755,0.8625,0.8275,0.865,0.685,0.925
"34",0.8625,0.8425,0.865,0.75,0.785,0.75,0.885
"35",0.78,0.745,0.865,0.805,0.835,0.8075,0.885
"36",0.835,0.805,0.85,0.815,0.82,0.845,0.625
"37",0.85,0.8,0.815,0.8275,0.79,0.73,0.78
"38",0.7825,0.7775,0.7775,0.705,0.795,0.825,0.755
"39",0.815,0.815,0.795,0.84,0.725,0.85,0.75
"40",0.8125,0.83,0.685,0.8775,0.7075,0.6875,0.88
"41",0.7975,0.855,0.805,0.835,0.795,0.7675,0.8175
"42",0.8375,0.895,0.77,0.7975,0.83,0.885,0.805
"43",0.84,0.925,0.835,0.7475,0.855,0.7275,0.75
"44",0.8,0.89,0.815,0.875,0.7675,0.87,0.7175
"45",0.84,0.7825,0.87,0.88,0.7975,0.825,0.7975
"46",0.8,0.805,0.8425,0.775,0.89,0.7325,0.725
"47",0.845,0.8525,0.7825,0.865,0.88,0.795,0.91
"48",0.8,0.84,0.835,0.735,0.735,0.89,0.92
"49",0.865,0.895,0.79,0.725,0.775,0.8175,0.775
"50",0.805,0.795,0.895,0.75,0.7,0.815,0.755
"51",0.79,0.9,0.8525,0.755,0.655,0.8625,0.79
"52",0.885,0.8375,0.795,0.84,0.665,0.88,0.825
"53",0.88,0.8575,0.78,0.82,0.83,0.94,0.845
"54",0.7925,0.885,0.7525,0.79,0.77,0.735,0.7775
"55",0.8125,0.795,0.885,0.83,0.76,0.755,0.91
"56",0.825,0.81,0.795,0.815,0.805,0.805,0.75
"57",0.9,0.865,0.79,0.755,0.815,0.825,0.805
"58",0.805,0.765,0.6675,0.865,0.785,0.8125,0.865
"59",0.835,0.825,0.865,0.875,0.805,0.885,0.755
"60",0.81,0.89,0.73,0.845,0.7975,0.75,0.7675
"61",0.825,0.83,0.805,0.8,0.845,0.89,0.77
"62",0.86,0.8425,0.7425,0.83,0.8825,0.755,0.86
"63",0.83,0.785,0.745,0.8125,0.905,0.8375,0.775
"64",0.82,0.86,0.83,0.8875,0.83,0.67,0.8
"65",0.87,0.855,0.83,0.8375,0.72,0.705,0.755
"66",0.75,0.825,0.835,0.85,0.7525,0.92,0.8275
