"","nsample2","nsample3","nsample4","nsample5","nsample6","nsample7","nsample8","nsample9","nsample10"
"1",0.845,0.6075,0.725,0.74,0.69,0.66,0.6625,0.7675,0.71
"2",0.51,0.5725,0.62,0.65,0.605,0.6775,0.7425,0.545,0.68
"3",0.93,0.7925,0.735,0.695,0.665,0.67,0.7025,0.69,0.7
"4",0.44,0.75,0.655,0.665,0.7175,0.77,0.61,0.6375,0.7125
"5",0.6025,0.6,0.705,0.675,0.7575,0.655,0.7,0.695,0.775
"6",0.5925,0.63,0.795,0.695,0.755,0.78,0.68,0.6275,0.59
"7",0.675,0.59,0.735,0.61,0.58,0.725,0.65,0.7025,0.735
"8",0.74,0.72,0.715,0.625,0.65,0.64,0.7525,0.7,0.65
"9",0.595,0.8625,0.62,0.8725,0.735,0.56,0.68,0.745,0.6175
"10",0.6,0.625,0.8225,0.6575,0.655,0.7175,0.7275,0.665,0.745
"11",0.5775,0.68,0.43,0.815,0.6625,0.835,0.74,0.78,0.65
"12",0.415,0.83,0.76,0.755,0.815,0.7375,0.79,0.735,0.7
"13",0.74,0.47,0.795,0.79,0.6675,0.775,0.745,0.755,0.7325
"14",0.84,0.58,0.79,0.6175,0.8,0.775,0.675,0.61,0.635
"15",0.69,0.52,0.655,0.665,0.655,0.73,0.705,0.685,0.76
"16",0.545,0.7475,0.385,0.7,0.745,0.645,0.68,0.625,0.655
"17",0.81,0.715,0.855,0.555,0.81,0.71,0.725,0.64,0.765
"18",0.475,0.895,0.715,0.69,0.615,0.635,0.805,0.75,0.73
"19",0.6525,0.585,0.725,0.835,0.775,0.715,0.75,0.625,0.7075
"20",0.845,0.425,0.595,0.78,0.665,0.61,0.6075,0.725,0.745
"21",0.75,0.685,0.645,0.92,0.695,0.705,0.7775,0.775,0.5675
"22",0.79,0.81,0.555,0.7125,0.615,0.66,0.7375,0.715,0.76
"23",0.325,0.49,0.83,0.755,0.665,0.625,0.655,0.665,0.64
"24",0.805,0.725,0.76,0.605,0.82,0.56,0.81,0.6325,0.7075
"25",0.37,0.77,0.515,0.8,0.7275,0.625,0.68,0.71,0.665
"26",0.35,0.4775,0.605,0.92,0.67,0.775,0.77,0.65,0.695
"27",0.675,0.785,0.6125,0.8,0.7075,0.73,0.6975,0.6,0.785
"28",0.89,0.705,0.505,0.835,0.68,0.6975,0.6325,0.6125,0.7525
"29",0.345,0.51,0.47,0.74,0.55,0.6525,0.73,0.755,0.625
"30",0.62,0.765,0.63,0.535,0.835,0.62,0.76,0.665,0.735
"31",0.875,0.385,0.59,0.625,0.7375,0.78,0.635,0.685,0.635
"32",0.68,0.77,0.69,0.78,0.745,0.7425,0.66,0.815,0.76
"33",0.475,0.64,0.745,0.63,0.66,0.7475,0.715,0.68,0.6525
"34",0.815,0.635,0.56,0.715,0.805,0.72,0.6575,0.755,0.695
"35",0.55,0.785,0.67,0.565,0.5075,0.8225,0.56,0.5875,0.7825
"36",0.735,0.785,0.755,0.735,0.54,0.745,0.585,0.575,0.705
"37",0.675,0.56,0.63,0.73,0.695,0.735,0.7925,0.545,0.685
"38",0.76,0.635,0.6725,0.765,0.66,0.77,0.72,0.615,0.7
"39",0.515,0.685,0.78,0.7,0.8525,0.84,0.67,0.61,0.65
"40",0.725,0.665,0.9,0.5325,0.6625,0.685,0.67,0.695,0.645
"41",0.785,0.65,0.605,0.71,0.81,0.825,0.68,0.725,0.745
"42",0.645,0.505,0.38,0.7875,0.64,0.64,0.76,0.75,0.635
"43",0.745,0.56,0.49,0.75,0.775,0.745,0.7225,0.615,0.61
"44",0.745,0.585,0.53,0.7875,0.755,0.625,0.84,0.685,0.75
"45",0.6425,0.605,0.52,0.61,0.555,0.74,0.665,0.5,0.7625
"46",0.58,0.755,0.725,0.815,0.75,0.78,0.73,0.6875,0.605
"47",0.455,0.6675,0.85,0.875,0.67,0.57,0.695,0.625,0.755
"48",0.685,0.2275,0.73,0.7875,0.72,0.735,0.63,0.7325,0.61
"49",0.5725,0.895,0.83,0.68,0.695,0.7425,0.785,0.7,0.675
"50",0.43,0.63,0.6275,0.76,0.695,0.815,0.635,0.7625,0.63
"51",0.535,0.57,0.6925,0.57,0.64,0.7625,0.7325,0.6425,0.69
"52",0.435,0.8075,0.625,0.67,0.745,0.755,0.6625,0.64,0.7475
"53",0.655,0.745,0.49,0.79,0.6175,0.605,0.645,0.625,0.635
"54",0.64,0.825,0.59,0.8575,0.7525,0.64,0.715,0.68,0.67
"55",0.455,0.71,0.8,0.575,0.69,0.61,0.725,0.615,0.81
"56",0.52,0.765,0.515,0.775,0.755,0.71,0.645,0.5925,0.7825
"57",0.64,0.35,0.56,0.765,0.64,0.695,0.835,0.72,0.73
"58",0.5475,0.66,0.83,0.64,0.8325,0.505,0.7925,0.65,0.66
"59",0.42,0.74,0.7,0.6925,0.75,0.605,0.68,0.75,0.64
"60",0.655,0.685,0.7,0.86,0.8,0.755,0.63,0.81,0.47
"61",0.41,0.68,0.765,0.655,0.58,0.65,0.71,0.735,0.75
"62",0.775,0.725,0.475,0.725,0.69,0.65,0.7,0.695,0.735
"63",0.55,0.465,0.645,0.665,0.78,0.82,0.775,0.685,0.645
"64",0.79,0.83,0.805,0.68,0.755,0.7825,0.7125,0.585,0.665
"65",0.73,0.94,0.7025,0.705,0.7325,0.7,0.5925,0.65,0.6775
"66",0.54,0.615,0.67,0.6925,0.66,0.7725,0.6,0.725,0.61
"67",0.4775,0.81,0.8425,0.675,0.7375,0.8675,0.78,0.67,0.79
"68",0.455,0.585,0.6425,0.695,0.735,0.56,0.7375,0.785,0.6925
"69",0.5875,0.815,0.625,0.77,0.72,0.68,0.685,0.815,0.7125
"70",0.74,0.86,0.755,0.82,0.625,0.47,0.495,0.74,0.695
"71",0.515,0.64,0.735,0.67,0.775,0.6175,0.77,0.765,0.65
"72",0.555,0.64,0.595,0.745,0.425,0.77,0.725,0.595,0.615
"73",0.505,0.7675,0.78,0.585,0.59,0.72,0.745,0.8,0.7675
"74",0.73,0.4,0.6,0.7375,0.765,0.67,0.75,0.705,0.835
"75",0.62,0.49,0.765,0.74,0.68,0.7025,0.725,0.72,0.735
"76",0.355,0.42,0.605,0.76,0.6625,0.65,0.66,0.635,0.605
"77",0.61,0.725,0.69,0.8,0.69,0.71,0.65,0.78,0.75
"78",0.45,0.6875,0.775,0.775,0.63,0.5975,0.69,0.7525,0.7
"79",0.6875,0.665,0.62,0.82,0.665,0.7425,0.705,0.735,0.7025
"80",0.74,0.695,0.605,0.715,0.54,0.7075,0.72,0.7225,0.74
"81",0.665,0.67,0.575,0.8,0.715,0.7,0.78,0.785,0.785
"82",0.7675,0.71,0.765,0.735,0.685,0.795,0.84,0.7625,0.61
"83",0.525,0.785,0.655,0.745,0.705,0.6225,0.79,0.64,0.775
"84",0.73,0.46,0.425,0.545,0.49,0.6575,0.66,0.72,0.725
"85",0.74,0.64,0.68,0.69,0.67,0.55,0.765,0.675,0.635
"86",0.385,0.525,0.29,0.68,0.595,0.6,0.625,0.78,0.7475
"87",0.615,0.635,0.64,0.415,0.655,0.59,0.7825,0.72,0.655
"88",0.5,0.64,0.78,0.48,0.8075,0.66,0.71,0.6675,0.715
"89",0.675,0.595,0.815,0.62,0.6075,0.805,0.61,0.76,0.715
"90",0.675,0.66,0.565,0.655,0.705,0.685,0.8,0.835,0.7625
"91",0.775,0.61,0.75,0.445,0.8,0.805,0.63,0.635,0.7
"92",0.495,0.675,0.725,0.66,0.7125,0.8125,0.7,0.725,0.725
"93",0.7225,0.86,0.57,0.805,0.635,0.77,0.66,0.58,0.745
"94",0.9,0.655,0.7825,0.7625,0.7775,0.8,0.63,0.6975,0.615
"95",0.555,0.765,0.685,0.6525,0.685,0.72,0.5975,0.61,0.79
"96",0.37,0.595,0.64,0.715,0.6675,0.75,0.685,0.665,0.66
"97",0.835,0.79,0.91,0.785,0.735,0.825,0.625,0.655,0.62
"98",0.845,0.69,0.8025,0.645,0.87,0.7425,0.7,0.73,0.615
"99",0.595,0.49,0.55,0.73,0.7,0.67,0.76,0.625,0.765
"100",0.64,0.7525,0.84,0.755,0.8075,0.7275,0.715,0.7475,0.685
