"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.202509955211146,0.246473619591703,0.352746974676324,0.567071114235322,0.258610333146392,0.287114571090761,0.597244922636534
"2",0.348154086502313,0.367819205372583,0.264391149073137,0.479150454729371,0.345521529958123,0.221582021101117,0.255103817816395
"3",0.328129931088749,0.258588161872218,0.237343469044095,0.291591093752664,0.239416042347139,0.391064019714708,0.351901002577436
"4",0.24202611625327,0.625943125792948,0.450357397075012,0.245178046364624,0.280578340806517,0.307755224293465,0.547081372884108
"5",0.335009924140943,0.288898438259447,0.340156723485525,0.481489284218751,0.351762925976616,0.402011513034364,0.339165084939216
"6",0.465522588125558,0.321254608092835,0.254829848415767,0.287268798785274,0.369292275762367,0.210100628526046,0.579901057926274
"7",0.435502844657484,0.435739105742473,0.204612695168117,0.50148920383325,0.242290404141051,0.245000281711447,0.647506824357392
"8",0.405297286581692,0.429126111610206,0.357279925033,0.579179494587044,0.415702156959559,0.384460341853195,0.307774573507926
"9",0.312954779565732,0.367370822254613,0.652289522584656,0.40148775879182,0.305326918270133,0.485283816833916,0.278287916844216
"10",0.425629999374103,0.337217809131862,0.506498951752541,0.252852747016499,0.272950173991511,0.500144129984667,0.201998091818583
"11",0.196876724432272,0.249831454597794,0.305527291905315,0.699165704221308,0.215433719799334,0.343753278141111,0.812298058410082
"12",0.336047933923224,0.389711501844497,0.345690573024289,0.436496404483788,0.307987460920996,0.296896498750575,0.34905746199659
"13",0.445013889211408,0.205595115212772,0.268304391571548,0.432424548768612,0.673478370815518,0.484499280128182,0.343977847275305
"14",0.256032223157754,0.332230336599279,0.404328044876337,0.293184506076165,0.306158455964509,0.226515120380788,0.319495123114854
"15",0.421734566894906,0.220099356794623,0.487681471014569,0.282925142146069,0.276915493644922,0.223440897618526,0.271493946926692
"16",0.435020322506336,0.455343822361972,0.24810852760151,0.417239874545851,0.306767429031833,0.402643387533569,0.432373783925506
"17",0.440540285853435,0.46938517863755,0.374660198123617,0.271640910397621,0.59615215008397,0.347504048480409,0.325836986579487
"18",0.2122475765427,0.370292996201281,0.324250264176599,0.699595072590682,0.302109685385099,0.25542051874013,0.255664849647953
"19",0.341307798407991,0.221176228973854,0.250873214244496,0.335739381325441,0.363118483499029,0.31447974910233,0.231761017651384
"20",0.265275998163714,0.528172666191251,0.525381022637834,0.279294611805194,0.37974914161911,0.316785073586735,0.304691730669354
"21",0.244655503010767,0.365275007040976,0.449593590809178,0.288639652531498,0.24743889384897,0.544248588395682,0.477123052527351
"22",0.481265283580734,0.410843492154642,0.583449057916171,0.57004884914677,0.375713048710309,0.609544622656269,0.424104515057059
"23",0.321089335052086,0.295852495808399,0.531972748242524,0.45064733445744,0.355588690961401,0.371075467537863,0.294857037968337
"24",0.271160148449454,0.328564869628727,0.274430475283231,0.363524149514723,0.378714793287543,0.268666042664416,0.339136194400757
"25",0.237903061434834,0.368149462778215,0.341881665019074,0.359452691701652,0.427730836199273,0.213110687861827,0.252981815083339
"26",0.228048029803776,0.359742335487219,0.379540478091128,0.268179002826583,0.539999649019524,0.227762396514071,0.310945399357892
"27",0.221778370064071,0.65385576711146,0.285865339271847,0.630440674220819,0.319316802708239,0.217708936189455,0.250577293275395
"28",0.281550310665641,0.22844311246525,0.2303800806408,0.561587264367654,0.566333499609227,0.253077915724916,0.217923049860435
"29",0.237007251866319,0.26075263328402,0.24001402337425,0.257634956689672,0.591062775550495,0.366186159119915,0.48231582952536
"30",0.337789666622715,0.394434116554807,0.330571398460644,0.262980192078839,0.331017855230384,0.239631249768308,0.413496178099307
"31",0.227792167770907,0.360103521772188,0.467480982004963,0.343760932427092,0.244864077934147,0.38528949673761,0.332766098674594
"32",0.362630040126648,0.368718284007543,0.320209603009942,0.246107408132698,0.251440266942541,0.255849524052399,0.198859953155722
"33",0.375987993180508,0.260239406783871,0.233299695589066,0.215416841108536,0.262229853078309,0.833200085226151,0.212274779460267
"34",0.374401384308567,0.384364215061928,0.398022509569982,0.429208133189098,0.278315895216197,0.318786398579474,0.313254714101194
"35",0.344761302256729,0.472409697876567,0.294473872281609,0.433704322224837,0.261563939505522,0.42637833370042,0.536932235915701
"36",0.545537199366833,0.340286244197568,0.221840318895226,0.44660800847464,0.227994138433683,0.475128708190263,0.305729050881641
"37",0.207431238686983,0.48857506723581,0.489304291448578,0.268666986875362,0.323003364360087,0.5822160217394,0.3604700657898
"38",0.2604326351498,0.198497266327569,0.268237345973054,0.668210028344929,0.335698702895096,0.206965956424313,0.213683474485662
"39",0.271333800056231,0.263549468089229,0.238882512748516,0.505710590304046,0.26199572469403,0.263207465697615,0.42368586008347
"40",0.371523072329695,0.237111034456259,0.348033819553321,0.256261446614689,0.271195807525395,0.287042618938127,0.279493857498138
"41",0.436185676040238,0.252870166761027,0.201701178504685,0.202834343033526,0.32026804723397,0.240290690102027,0.288293832693587
"42",0.340111185990723,0.259848814329799,0.265210229027793,0.424909169028482,0.307762680984096,0.298171086325382,0.302107653362108
