"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.88,0.835,0.8425,0.77,0.6725,0.85,0.82
"2",0.825,0.845,0.8,0.76,0.765,0.805,0.825
"3",0.83,0.73,0.8,0.795,0.81,0.785,0.815
"4",0.8125,0.7825,0.8375,0.73,0.73,0.7875,0.795
"5",0.875,0.835,0.7875,0.825,0.7825,0.695,0.705
"6",0.825,0.8225,0.91,0.83,0.8175,0.915,0.72
"7",0.86,0.7775,0.8,0.835,0.87,0.8525,0.8
"8",0.815,0.84,0.805,0.875,0.7,0.7825,0.775
"9",0.83,0.86,0.755,0.87,0.78,0.685,0.805
"10",0.84,0.83,0.845,0.86,0.85,0.835,0.895
"11",0.8675,0.82,0.895,0.7625,0.815,0.7,0.635
"12",0.795,0.785,0.79,0.795,0.905,0.775,0.79
"13",0.835,0.83,0.885,0.745,0.785,0.75,0.86
"14",0.79,0.85,0.795,0.9025,0.74,0.805,0.735
"15",0.815,0.875,0.875,0.89,0.795,0.755,0.685
"16",0.83,0.77,0.87,0.845,0.86,0.755,0.865
"17",0.815,0.83,0.77,0.87,0.855,0.8,0.84
"18",0.795,0.855,0.8675,0.85,0.78,0.83,0.7425
"19",0.81,0.83,0.775,0.765,0.835,0.7175,0.7275
"20",0.86,0.8475,0.8325,0.8925,0.815,0.82,0.855
"21",0.81,0.835,0.855,0.83,0.825,0.81,0.795
"22",0.84,0.81,0.885,0.835,0.815,0.865,0.755
"23",0.815,0.885,0.85,0.81,0.815,0.82,0.865
"24",0.825,0.795,0.82,0.835,0.86,0.86,0.665
"25",0.835,0.805,0.795,0.86,0.815,0.69,0.865
"26",0.815,0.8625,0.795,0.85,0.83,0.825,0.56
"27",0.795,0.75,0.84,0.78,0.785,0.895,0.745
"28",0.795,0.8375,0.865,0.805,0.765,0.68,0.84
"29",0.845,0.885,0.895,0.805,0.77,0.72,0.865
"30",0.835,0.855,0.795,0.8175,0.82,0.8,0.87
"31",0.8025,0.8675,0.82,0.7325,0.765,0.77,0.705
"32",0.81,0.87,0.865,0.705,0.865,0.795,0.855
"33",0.8475,0.755,0.845,0.81,0.895,0.68,0.92
"34",0.875,0.8375,0.885,0.725,0.81,0.725,0.8775
"35",0.79,0.73,0.875,0.81,0.815,0.785,0.89
"36",0.84,0.7875,0.85,0.845,0.8,0.84,0.6625
"37",0.835,0.835,0.81,0.83,0.78,0.79,0.7725
"38",0.805,0.7975,0.77,0.73,0.815,0.8,0.745
"39",0.83,0.785,0.82,0.845,0.73,0.86,0.7725
"40",0.825,0.8325,0.67,0.875,0.715,0.675,0.83
"41",0.82,0.865,0.83,0.825,0.7825,0.79,0.845
"42",0.8375,0.9,0.785,0.7675,0.84,0.915,0.79
"43",0.805,0.9125,0.8475,0.77,0.845,0.75,0.7625
"44",0.8,0.885,0.83,0.8775,0.7875,0.89,0.7075
"45",0.8,0.7825,0.86,0.87,0.8075,0.8225,0.795
"46",0.815,0.815,0.85,0.7775,0.88,0.755,0.685
"47",0.82,0.8575,0.81,0.815,0.89,0.8,0.885
"48",0.81,0.815,0.8475,0.725,0.81,0.87,0.915
"49",0.885,0.885,0.7925,0.74,0.785,0.88,0.765
"50",0.81,0.8075,0.855,0.785,0.705,0.79,0.76
"51",0.83,0.88,0.875,0.79,0.6325,0.87,0.78
"52",0.905,0.8375,0.78,0.855,0.655,0.87,0.8225
"53",0.87,0.84,0.765,0.835,0.85,0.935,0.845
"54",0.82,0.875,0.765,0.8175,0.775,0.7625,0.82
"55",0.8,0.805,0.88,0.805,0.765,0.755,0.9
"56",0.8225,0.78,0.8075,0.85,0.815,0.8125,0.75
"57",0.895,0.855,0.795,0.755,0.83,0.845,0.8225
"58",0.835,0.775,0.6425,0.845,0.78,0.795,0.845
"59",0.825,0.8225,0.85,0.87,0.79,0.8475,0.785
"60",0.81,0.885,0.7525,0.845,0.79,0.7425,0.7825
"61",0.845,0.86,0.835,0.79,0.835,0.895,0.775
"62",0.835,0.8475,0.73,0.86,0.89,0.755,0.83
"63",0.8,0.7775,0.72,0.815,0.8675,0.84,0.76
"64",0.835,0.87,0.85,0.8525,0.8525,0.64,0.8
"65",0.87,0.835,0.83,0.845,0.695,0.73,0.785
"66",0.7125,0.855,0.835,0.85,0.7275,0.925,0.815
"67",0.81,0.88,0.75,0.835,0.705,0.695,0.8125
"68",0.82,0.8025,0.8125,0.76,0.755,0.765,0.82
"69",0.785,0.8,0.8175,0.78,0.73,0.725,0.8025
"70",0.805,0.83,0.87,0.725,0.865,0.835,0.8
"71",0.8625,0.885,0.68,0.835,0.765,0.805,0.83
"72",0.82,0.82,0.875,0.855,0.8225,0.805,0.705
"73",0.875,0.74,0.855,0.835,0.775,0.795,0.7225
"74",0.82,0.925,0.805,0.92,0.81,0.87,0.925
"75",0.785,0.86,0.725,0.835,0.81,0.735,0.7125
"76",0.85,0.7875,0.7875,0.8225,0.84,0.92,0.8475
"77",0.81,0.8925,0.725,0.745,0.815,0.73,0.76
"78",0.8825,0.685,0.79,0.83,0.79,0.89,0.6425
"79",0.87,0.85,0.7775,0.755,0.875,0.765,0.78
"80",0.865,0.8075,0.86,0.845,0.85,0.775,0.6625
"81",0.845,0.89,0.83,0.735,0.91,0.815,0.7875
"82",0.82,0.84,0.905,0.845,0.68,0.86,0.7575
"83",0.83,0.81,0.82,0.795,0.815,0.895,0.7475
"84",0.855,0.815,0.83,0.87,0.8175,0.65,0.955
"85",0.815,0.845,0.755,0.81,0.795,0.9,0.685
"86",0.7875,0.855,0.855,0.855,0.8,0.765,0.88
"87",0.885,0.815,0.875,0.8525,0.81,0.75,0.855
"88",0.825,0.82,0.905,0.845,0.8475,0.8,0.84
"89",0.825,0.8125,0.855,0.815,0.74,0.805,0.91
"90",0.82,0.855,0.775,0.93,0.78,0.87,0.62
"91",0.815,0.8275,0.835,0.77,0.82,0.775,0.72
"92",0.815,0.7675,0.825,0.7575,0.755,0.8875,0.81
"93",0.85,0.8375,0.7775,0.88,0.805,0.775,0.855
"94",0.83,0.785,0.77,0.79,0.77,0.8225,0.805
"95",0.785,0.8,0.85,0.8325,0.78,0.825,0.635
"96",0.825,0.86,0.8575,0.8475,0.79,0.665,0.73
"97",0.81,0.88,0.8325,0.71,0.8,0.82,0.82
"98",0.84,0.805,0.7025,0.76,0.835,0.75,0.805
"99",0.885,0.8125,0.805,0.73,0.855,0.6775,0.76
"100",0.795,0.875,0.785,0.7725,0.84,0.805,0.725
