"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.785,0.78,0.765,0.765,0.69,0.805,0.76
"2",0.765,0.78,0.745,0.72,0.815,0.75,0.795
"3",0.8,0.76,0.745,0.735,0.645,0.755,0.78
"4",0.77,0.75,0.77,0.755,0.72,0.75,0.8
"5",0.79,0.755,0.735,0.825,0.775,0.695,0.695
"6",0.755,0.75,0.785,0.765,0.735,0.765,0.73
"7",0.765,0.77,0.715,0.85,0.845,0.845,0.65
"8",0.78,0.795,0.755,0.785,0.75,0.725,0.76
"9",0.755,0.775,0.725,0.715,0.78,0.715,0.83
"10",0.79,0.725,0.775,0.815,0.77,0.805,0.795
"11",0.77,0.735,0.855,0.755,0.8,0.665,0.705
"12",0.73,0.745,0.775,0.79,0.86,0.745,0.755
"13",0.79,0.78,0.815,0.7,0.75,0.835,0.79
"14",0.755,0.78,0.78,0.78,0.76,0.83,0.675
"15",0.755,0.78,0.785,0.75,0.84,0.745,0.75
"16",0.81,0.745,0.775,0.78,0.76,0.725,0.795
"17",0.8,0.815,0.76,0.8,0.75,0.725,0.795
"18",0.78,0.77,0.76,0.81,0.745,0.8,0.74
"19",0.75,0.75,0.75,0.765,0.745,0.72,0.695
"20",0.785,0.77,0.785,0.755,0.715,0.84,0.815
"21",0.76,0.785,0.835,0.725,0.85,0.75,0.765
"22",0.75,0.78,0.765,0.775,0.755,0.865,0.685
"23",0.78,0.78,0.78,0.775,0.73,0.79,0.82
"24",0.755,0.745,0.755,0.775,0.81,0.8,0.605
"25",0.8,0.75,0.73,0.785,0.785,0.685,0.805
"26",0.76,0.765,0.785,0.755,0.73,0.69,0.55
"27",0.765,0.75,0.845,0.77,0.74,0.84,0.74
"28",0.75,0.755,0.77,0.765,0.78,0.71,0.875
"29",0.765,0.79,0.82,0.765,0.755,0.685,0.83
"30",0.795,0.735,0.765,0.765,0.795,0.775,0.78
"31",0.775,0.775,0.725,0.735,0.8,0.765,0.735
"32",0.775,0.77,0.805,0.725,0.78,0.845,0.755
