"","nsample2","nsample3","nsample4","nsample5","nsample6","nsample7","nsample8","nsample9","nsample10"
"1",0.765,0.695,0.815,0.805,0.765,0.74,0.79,0.8,0.79
"2",0.455,0.655,0.705,0.705,0.76,0.71,0.775,0.755,0.765
"3",0.68,0.91,0.775,0.705,0.745,0.76,0.78,0.775,0.8
"4",0.675,0.74,0.665,0.735,0.865,0.795,0.75,0.745,0.785
"5",0.61,0.59,0.875,0.71,0.755,0.715,0.77,0.71,0.805
"6",0.485,0,0.785,0.76,0.79,0.75,0.78,0.78,0.73
"7",0.71,0.505,0.64,0.73,0.775,0.735,0.745,0.79,0.81
"8",0.71,0.465,0.78,0.8,0.695,0.71,0.87,0.81,0.825
"9",0.535,0.77,0.725,0.855,0.855,0.76,0.74,0.82,0.765
"10",0.045,0.69,0.84,0.66,0.795,0.78,0.855,0.79,0.795
"11",0.65,0.745,0.65,0.805,0.68,0.865,0.75,0.82,0.775
"12",0.55,0.735,0.78,0.87,0.785,0.725,0.825,0.81,0.795
"13",0.59,0.635,0.68,0.725,0.76,0.825,0.81,0.77,0.825
"14",0.565,0.69,0.71,0.725,0.785,0.855,0.805,0.765,0.78
"15",0.475,0.65,0.79,0.695,0.675,0.76,0.815,0.775,0.825
"16",0.125,0.72,0.66,0.725,0.735,0.695,0.775,0.78,0.795
"17",0.6,0.72,0.845,0.655,0.79,0.75,0.785,0.78,0.82
"18",0.3,0.865,0.79,0.785,0.83,0.76,0.825,0.77,0.785
"19",0.58,0.66,0.775,0.805,0.8,0.78,0.875,0.775,0.8
"20",0.67,0.59,0.635,0.78,0.745,0.755,0.705,0.76,0.785
"21",0.77,0.5,0.775,0.975,0.775,0.815,0.755,0.865,0.79
"22",0.615,0.745,0.705,0.805,0.755,0.785,0.805,0.76,0.76
"23",0.565,0.63,0,0.775,0.795,0.74,0.765,0.755,0.79
"24",0.55,0.72,0.73,0.62,0.84,0.765,0.83,0.755,0.8
"25",0.53,0.785,0.56,0.78,0.78,0.735,0.775,0.765,0.82
"26",0.56,0.205,0.605,0.78,0.8,0.79,0.785,0.78,0.825
"27",0.68,0.89,0.555,0.795,0.725,0.75,0.82,0.77,0.8
"28",0.795,0.755,0.72,0.775,0.76,0.765,0.76,0.715,0.775
"29",0.07,0.395,0.605,0.815,0.725,0.73,0.795,0.79,0.78
"30",0.35,0.73,0.745,0.77,0.815,0.71,0.825,0.8,0.775
"31",0.845,0.655,0.765,0.69,0.815,0.79,0.67,0.795,0.78
"32",0.34,0.75,0.81,0.865,0.76,0.795,0.74,0.815,0.8
"33",0.625,0.245,0.795,0.68,0.725,0.77,0.79,0.755,0.785
"34",0.36,0.725,0.625,0.64,0.77,0.835,0.76,0.73,0.83
"35",0.13,0.7,0.785,0.7,0.66,0.84,0.785,0.76,0.85
"36",0.175,0.815,0.705,0.775,0.675,0.815,0.68,0.75,0.79
"37",0.66,0.545,0.67,0.825,0.72,0.74,0.85,0.705,0.785
"38",0.39,0.71,0.7,0.77,0.77,0.71,0.785,0.765,0.78
"39",0.4,0.76,0.745,0.76,0.86,0.81,0.83,0.775,0.755
"40",0.57,0.68,0.9,0.695,0.72,0.74,0.795,0.745,0.785
"41",0.765,0.575,0.77,0.76,0.85,0.875,0.76,0.785,0.785
"42",0.725,0.695,0.6,0.87,0.735,0.785,0.79,0.795,0.76
"43",0.425,0.555,0.47,0.73,0.825,0.76,0.765,0.755,0.775
"44",0.575,0.625,0.545,0.835,0.81,0.745,0.81,0.765,0.835
"45",0.03,0.66,0.68,0.73,0.7,0.755,0.73,0.705,0.83
"46",0.365,0.74,0.77,0.78,0.76,0.79,0.75,0.765,0.77
"47",0.515,0.62,0.815,0.89,0.73,0.71,0.74,0.765,0.755
"48",0.715,0.105,0.83,0.815,0.75,0.82,0.755,0.815,0.77
"49",0.5,0.425,0.75,0.78,0.795,0.74,0.81,0.775,0.715
"50",0.59,0.72,0.745,0.775,0.795,0.785,0.72,0.8,0.775
"51",0.535,0.63,0.82,0.735,0.675,0.745,0.81,0.795,0.81
"52",0.54,0.695,0.67,0.795,0.785,0.845,0.795,0.775,0.79
"53",0.525,0.67,0.645,0.805,0.715,0.735,0.77,0.785,0.795
"54",0.63,0.74,0.71,0.895,0.82,0.735,0.78,0.83,0.78
"55",0.11,0.58,0.78,0.66,0.795,0.75,0.785,0.72,0.79
"56",0.37,0.635,0.59,0.875,0.86,0.745,0.775,0.74,0.825
"57",0.1,0.49,0.585,0.785,0.755,0.755,0.825,0.81,0.8
"58",0.415,0.495,0.815,0.665,0.83,0.78,0.8,0.735,0.795
"59",0.23,0.79,0.795,0.71,0.8,0.745,0.755,0.825,0.79
"60",0.515,0.48,0.705,0.89,0.875,0.775,0.755,0.82,0.755
"61",0.57,0.61,0.72,0.71,0.67,0.66,0.805,0.83,0.785
"62",0.85,0.82,0.625,0.745,0.8,0.71,0.79,0.8,0.8
"63",0.57,0.56,0.645,0.78,0.77,0.89,0.775,0.755,0.775
"64",0.505,0.84,0.81,0.73,0.845,0.81,0.765,0.745,0.745
"65",0.74,0.815,0.73,0.75,0.745,0.855,0.735,0.77,0.8
"66",0.51,0.71,0.735,0.77,0.805,0.735,0.795,0.81,0.79
"67",0.545,0.77,0.695,0.715,0.815,0.85,0.8,0.715,0.825
"68",0.58,0.475,0.645,0.68,0.73,0.775,0.755,0.85,0.735
"69",0.06,0.76,0.72,0.765,0.765,0.745,0.735,0.835,0.775
"70",0.67,0.8,0.76,0.775,0.765,0.735,0.68,0.775,0.8
"71",0.65,0.705,0.675,0.755,0.8,0.765,0.845,0.795,0.785
"72",0.545,0.695,0.69,0.805,0.71,0.825,0.775,0.77,0.74
"73",0.46,0.785,0.855,0.64,0.66,0.82,0.855,0.825,0.805
"74",0.585,0.525,0.735,0.845,0.815,0.79,0.765,0.81,0.845
"75",0.495,0.76,0.785,0.8,0.72,0.825,0.74,0.805,0.735
"76",0.475,0.48,0.65,0.715,0.745,0.755,0.735,0.77,0.77
"77",0,0.705,0.65,0.81,0.735,0.67,0.765,0.835,0.815
"78",0.69,0.335,0.87,0.705,0.71,0.825,0.74,0.775,0.805
"79",0.465,0.71,0.765,0.725,0.735,0.8,0.755,0.765,0.745
"80",0.285,0.705,0.705,0.755,0.7,0.76,0.83,0.8,0.805
"81",0.705,0.72,0.66,0.875,0.77,0.77,0.81,0.8,0.82
"82",0.785,0.71,0.74,0.78,0.815,0.81,0.82,0.825,0.755
"83",0.345,0.66,0.705,0.77,0.76,0.805,0.825,0.775,0.795
"84",0.555,0.695,0.63,0.73,0.645,0.725,0.71,0.765,0.745
"85",0.71,0.795,0.78,0.79,0.72,0.745,0.805,0.78,0.79
"86",0.095,0.695,0.605,0.765,0.765,0.68,0.74,0.845,0.77
"87",0.62,0.63,0.79,0.685,0.78,0.745,0.85,0.78,0.8
"88",0.19,0.66,0.785,0.685,0.795,0.75,0.75,0.82,0.775
"89",0.61,0.645,0.8,0.785,0.76,0.81,0.76,0.82,0.805
"90",0.09,0.68,0.74,0.715,0.8,0.77,0.84,0.85,0.835
"91",0.75,0.66,0.815,0.68,0.825,0.78,0.78,0.725,0.79
"92",0.415,0.71,0.73,0.715,0.73,0.785,0.79,0.81,0.81
"93",0.52,0.7,0.675,0.795,0.69,0.795,0.84,0.73,0.81
"94",0.855,0.695,0.785,0.725,0.87,0.79,0.725,0.755,0.775
"95",0.57,0.61,0.81,0.7,0.75,0.805,0.755,0.765,0.81
"96",0.19,0.775,0.695,0.85,0.73,0.79,0.77,0.79,0.735
"97",0.695,0.81,0.845,0.69,0.73,0.775,0.715,0.73,0.74
"98",0.62,0.78,0.77,0.75,0.86,0.8,0.735,0.745,0.735
"99",0.665,0.69,0.715,0.77,0.7,0.72,0.81,0.785,0.775
"100",0.535,0.695,0.845,0.795,0.87,0.805,0.81,0.785,0.815
