"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.78,0.745,0.74,0.665,0.77,0.8,0.665
"2",0.715,0.655,0.7875,0.7675,0.7475,0.755,0.6975
"3",0.74,0.7625,0.775,0.75,0.8,0.6975,0.58
"4",0.755,0.7375,0.745,0.74,0.585,0.71,0.815
"5",0.7575,0.755,0.715,0.67,0.545,0.8075,0.7375
"6",0.7425,0.76,0.695,0.76,0.73,0.715,0.775
"7",0.74,0.745,0.7825,0.76,0.705,0.685,0.865
"8",0.7275,0.7925,0.6325,0.8075,0.6975,0.76,0.695
"9",0.7325,0.7125,0.68,0.74,0.725,0.7625,0.795
"10",0.785,0.755,0.7075,0.74,0.8275,0.805,0.71
"11",0.7475,0.74,0.78,0.73,0.6875,0.76,0.7975
"12",0.69,0.75,0.7925,0.6175,0.835,0.8,0.825
"13",0.805,0.7725,0.81,0.625,0.76,0.84,0.6725
"14",0.7175,0.74,0.76,0.68,0.775,0.7425,0.8125
"15",0.765,0.705,0.725,0.76,0.7575,0.85,0.775
"16",0.755,0.6725,0.705,0.7,0.75,0.685,0.71
"17",0.775,0.7,0.7025,0.8075,0.805,0.775,0.765
"18",0.7675,0.775,0.71,0.7125,0.77,0.76,0.65
"19",0.74,0.775,0.76,0.795,0.575,0.7,0.79
"20",0.7625,0.7375,0.6925,0.705,0.6875,0.795,0.7325
"21",0.785,0.705,0.5925,0.7625,0.6325,0.6175,0.735
"22",0.7475,0.795,0.7375,0.795,0.7075,0.82,0.685
"23",0.765,0.71,0.73,0.7275,0.71,0.77,0.7925
"24",0.7525,0.75,0.74,0.7575,0.8,0.68,0.885
"25",0.735,0.75,0.7475,0.785,0.8125,0.775,0.575
"26",0.7025,0.6575,0.675,0.7175,0.6825,0.695,0.785
"27",0.7675,0.765,0.755,0.8275,0.81,0.6075,0.5775
"28",0.7375,0.6375,0.795,0.74,0.705,0.7875,0.9
"29",0.785,0.83,0.69,0.725,0.7,0.775,0.81
"30",0.77,0.75,0.76,0.7675,0.715,0.57,0.795
"31",0.695,0.75,0.655,0.7525,0.7075,0.755,0.655
"32",0.74,0.765,0.59,0.745,0.7475,0.7125,0.75
"33",0.7375,0.765,0.765,0.725,0.58,0.715,0.695
"34",0.7275,0.87,0.7075,0.685,0.7125,0.73,0.775
"35",0.72,0.7175,0.69,0.705,0.7125,0.7225,0.74
"36",0.72,0.75,0.745,0.745,0.7275,0.82,0.7375
"37",0.755,0.7725,0.69,0.6625,0.8425,0.675,0.755
"38",0.765,0.7425,0.71,0.7225,0.74,0.755,0.8425
"39",0.7675,0.6575,0.725,0.8075,0.8,0.745,0.73
"40",0.775,0.73,0.7375,0.82,0.715,0.7375,0.545
"41",0.7175,0.7275,0.625,0.7925,0.76,0.77,0.7525
"42",0.7275,0.715,0.7325,0.785,0.7325,0.79,0.6625
"43",0.73,0.72,0.765,0.665,0.7825,0.755,0.7475
"44",0.7675,0.75,0.775,0.705,0.775,0.7075,0.6925
"45",0.7275,0.6975,0.765,0.8175,0.84,0.76,0.645
"46",0.72,0.765,0.725,0.735,0.7175,0.735,0.8
"47",0.7175,0.73,0.6925,0.7125,0.66,0.725,0.81
"48",0.715,0.775,0.6125,0.71,0.695,0.6925,0.71
"49",0.72,0.7275,0.645,0.7925,0.805,0.715,0.645
"50",0.79,0.7375,0.79,0.8,0.73,0.735,0.725
"51",0.645,0.7725,0.73,0.715,0.765,0.685,0.84
"52",0.71,0.735,0.7175,0.8025,0.7675,0.71,0.6475
"53",0.74,0.7025,0.8375,0.685,0.6075,0.7875,0.74
"54",0.74,0.725,0.71,0.805,0.8025,0.7875,0.7325
"55",0.7475,0.715,0.7175,0.73,0.755,0.84,0.905
