,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
1,-0.8155726331835551,-0.09597033180599324,0.14408410558112494,0.2409507132889941,0.2866923313380443,0.3524096459334737,0.34038924786795577,0.4019837979439206,0.4390669519754604,0.4631431992898114
2,-0.8037332790710194,-0.1083568814055933,0.1309249518800092,0.2263148582310439,0.3031125311346966,0.34204211453595523,0.3590953931876443,0.39152562028768345,0.37474380715920497,0.41945643922745546
3,-0.8254902201134868,-0.1266450550062379,0.13085688163691822,0.21047405033948396,0.26828462710794376,0.35000680108027626,0.3432130845635307,0.3603750245574975,0.40425381173035313,0.4189276505984507
4,-0.8300149217117754,-0.12236622914941497,0.13241883021204648,0.21914017960199006,0.26572977127978503,0.31865204643289435,0.29769029208884656,0.3280577203688231,0.39995962353454084,0.42578229426830083
5,-0.8192391836283732,-0.09831879071168759,0.1442033833403631,0.23390620919684268,0.3062453354372384,0.3611554844454775,0.36105947258745064,0.38737882805108126,0.42694974615484205,0.42844330427922295
6,-0.8279396162091781,-0.10313711087222677,0.13804171849363722,0.23160075203230734,0.21886182077581995,0.32477377065282276,0.3507221545779672,0.36041709525490984,0.4014662052818502,0.40773491773272763
7,-0.813335468631007,-0.1122639840975963,0.1426462057923722,0.2345144751013828,0.2658116143850914,0.32034295663155643,0.3192440479952434,0.34757851392418504,0.374527485807409,0.400981464822589
8,-0.8333988379268364,-0.11142716488439253,0.14537845761273283,0.22807744403815589,0.3076397892761187,0.33852434049820657,0.3060656259025374,0.3788319913956243,0.3833749873872161,0.3881006785993977
9,-0.8172851641264642,-0.11735185290859751,0.14082255911501873,0.2288921249380308,0.26713172560301024,0.33246095798911013,0.32418174352869866,0.34488661302075796,0.3952531342265768,0.4231010149502642
10,-0.8078737564921714,-0.10301048745944041,0.15027263233544286,0.23361519339443693,0.29507628126202745,0.3236365678512999,0.3715705888014287,0.3820183281681223,0.4374654048719725,0.4278163120117301
11,-0.8644834486038888,-0.1317654528071075,0.13349105272487516,0.22928833324861497,0.29322022879356724,0.3224554238266438,0.3440208459351497,0.37553037894867736,0.4228041690775508,0.4198831220703365
12,-0.8126914108151395,-0.1314912798715555,0.1387100009282174,0.2188937548515293,0.2749753833267419,0.3049134480767218,0.3518995727354932,0.37017629792695816,0.4097118149292165,0.4312862429573937
13,-0.8012637696947231,-0.10252080866079805,0.14518950109243223,0.2348533286507899,0.2749720403957806,0.28920240375076056,0.3587390892910245,0.34091174547378456,0.42240333355584414,0.43399672893446994
14,-0.8001144741533948,-0.10834114276133211,0.1380389096019604,0.21570309333652204,0.2798523161547236,0.3379183159608956,0.3578405127317057,0.3615421534143637,0.35486215211808714,0.44740208024829287
15,-0.8522192873669929,-0.12146398756584631,0.11908474581893491,0.22043091081916588,0.30226600341578225,0.33972563727600236,0.3610276433390195,0.3885453452792431,0.4105992990975865,0.4168315772569209
16,-0.8562672888353939,-0.13322520865566956,0.1312304542180429,0.21615632044414745,0.3051344211231939,0.3221028107362054,0.3451385413978866,0.39510804990787085,0.4221158171159277,0.4146450007491145
17,-0.8337556553645924,-0.12013240573725681,0.13280585944955725,0.19768361045482086,0.2687608900328432,0.3230157085819877,0.30003564607079225,0.35143510954311097,0.3786596558216153,0.39151788610030847
18,-0.8354740208408467,-0.10654963305224463,0.14124885521046637,0.21994581526721446,0.295101033072963,0.327781479953418,0.3652333240762522,0.40838449107550445,0.42746573369617646,0.41808222574893616
19,-0.8088380283970593,-0.1288130316082985,0.1250989366237535,0.20135731632758325,0.22760572737140194,0.30701505703451526,0.28938554415276996,0.3558695009069328,0.3893605257553292,0.3963700680346187
20,-0.8351034448578449,-0.10875464708918492,0.1325434261286912,0.2229140042754436,0.26670190763467616,0.2918847934439156,0.3268677116032087,0.34804572283470125,0.4402683614326651,0.4272909025432179
21,-0.8385767976883189,-0.1299993593384121,0.12115018506561925,0.19824785130400402,0.3209482757914466,0.2906166725494026,0.35571592970096455,0.37008362445252263,0.4060184201159527,0.43480002593003997
22,-0.8406196784340121,-0.10659978163403916,0.13698773723586366,0.24508890820415663,0.2855161000330886,0.34061239660120923,0.31504072228544855,0.3870994096947129,0.4084099062355998,0.40751399437184166
23,-0.8580269633635513,-0.11334964003267767,0.13122081556566112,0.20295702923206127,0.272551971846292,0.3089357333138366,0.3009965497806635,0.3731370594145138,0.4029563346148024,0.44394672219701803
24,-0.7784448710795233,-0.09011504046154051,0.14442653511373982,0.23193363207669637,0.2986327739253194,0.35169400845504806,0.3861552554712966,0.4151020958274255,0.4363832482192621,0.4413708754803528
25,-0.8003689365131714,-0.1013971295640872,0.14722353816623468,0.23753736105070733,0.2917051555109884,0.3136697166765431,0.31342302030828995,0.3680202515734535,0.434337752367547,0.42590487408242417
26,-0.7903915336041016,-0.09035995993533574,0.15990936727366956,0.2432546081611806,0.3439541313718618,0.34563220909131587,0.3286395579062128,0.4195912936001235,0.45046075500059046,0.4561804950747821
27,-0.7772472932595815,-0.09157546261572991,0.15188311985208502,0.25431895728564835,0.3057312097997861,0.33885213204141784,0.3671360883399639,0.38420107878105225,0.3987925261430234,0.42718179723244043
28,-0.8264593719080311,-0.10613082088390158,0.1510285701108648,0.21926952701602775,0.2836806221919794,0.353520286192755,0.37420393007800634,0.3922968042141626,0.42954811361640344,0.4245542015693142
29,-0.8291627846656686,-0.11013816947589872,0.13180781018098464,0.21804334154439486,0.26848139803609994,0.3333237206783265,0.30093053162092653,0.3604847595215802,0.39497593525566177,0.43561250089290726
30,-0.8187806599403826,-0.12111327011893169,0.12868523142130905,0.23972066139837633,0.2943151324853739,0.3324887829088923,0.32616411905692066,0.3885283802403372,0.4158990662169022,0.4261204523945141
31,-0.8200176577709399,-0.10156061053578447,0.14542953879825604,0.2377484598200552,0.3165733568861604,0.34276070515211376,0.344686956965661,0.406978892294133,0.42705773792909474,0.44157658378120124
32,-0.7999814808906736,-0.10153668314843722,0.1486709945662732,0.24150297108345342,0.27714796678146514,0.3022362077000892,0.31975813923390917,0.36732160414949144,0.38978709685956536,0.4134961861173
33,-0.7801426618029397,-0.09575679383945168,0.14537281658852375,0.2543153851041895,0.29551466573679486,0.3160887608484766,0.3601142155423037,0.3920881577064076,0.4285362431945984,0.4492197815589146
34,-0.8392477156104932,-0.11667574924191171,0.13508893528272536,0.22693971949489977,0.29430761428677044,0.2915245729838978,0.3630682717464352,0.3754864461266171,0.40827546293051176,0.41969663844602356
35,-0.8236779016184856,-0.11634759180294796,0.12940892171949847,0.2128056224241751,0.30766972440235185,0.3176406793367791,0.3176807622272674,0.35985047429361827,0.4359488359934326,0.4455867757768216
36,-0.8407313974082982,-0.11748096175289224,0.1301144900924982,0.2081748928904199,0.2720755834177101,0.3232701831168612,0.30167151833301253,0.3612964568743625,0.40625521390553654,0.41355689459909706
37,-0.8711296389835141,-0.13466991992477073,0.11378035446943957,0.21206562078479585,0.24406793565258722,0.3237539499307378,0.28601818713237226,0.3809582331627549,0.37423646951555656,0.37428014099865525
38,-0.844367779466374,-0.12279180739202955,0.13677528610668077,0.2202019516940883,0.2591428203977496,0.31062317560069674,0.32339509575026615,0.35011238388614463,0.39148743508998884,0.41596282620246516
39,-0.795694358144817,-0.0929401316575591,0.15195116668332453,0.21357120319765333,0.273399781914237,0.3607549185671266,0.3789788394209983,0.3678989887225038,0.41720454746025215,0.4238122860328879
