"","nsample2","nsample3","nsample4","nsample5","nsample6","nsample7","nsample8","nsample9","nsample10"
"1",0.86,0.71,0.745,0.75,0.715,0.6725,0.6475,0.75,0.6875
"2",0.595,0.64,0.575,0.625,0.7125,0.585,0.7575,0.645,0.635
"3",0.7475,0.78,0.7175,0.66,0.695,0.6425,0.6925,0.7475,0.7275
"4",0.84,0.7225,0.695,0.68,0.675,0.67,0.61,0.665,0.7075
"5",0.6875,0.525,0.6975,0.7,0.7725,0.685,0.715,0.7025,0.745
"6",0.71,0.455,0.785,0.7225,0.8,0.745,0.605,0.57,0.695
"7",0.7,0.6575,0.675,0.645,0.61,0.585,0.655,0.695,0.7375
"8",0.68,0.64,0.81,0.67,0.6725,0.7175,0.775,0.71,0.7025
"9",0.57,0.84,0.6525,0.8575,0.74,0.4625,0.6375,0.73,0.66
"10",0.555,0.655,0.865,0.68,0.7075,0.745,0.7475,0.64,0.755
"11",0.5725,0.57,0.45,0.8175,0.64,0.7425,0.6425,0.7525,0.7125
"12",0.56,0.7925,0.77,0.685,0.785,0.6575,0.75,0.72,0.7375
"13",0.695,0.595,0.735,0.75,0.72,0.7225,0.71,0.675,0.7475
"14",0.785,0.69,0.78,0.5475,0.76,0.795,0.685,0.58,0.665
"15",0.71,0.5175,0.615,0.525,0.67,0.705,0.695,0.73,0.755
"16",0.47,0.7625,0.385,0.62,0.665,0.615,0.665,0.655,0.6825
"17",0.73,0.625,0.815,0.5875,0.8125,0.6875,0.76,0.6475,0.7375
"18",0.45,0.86,0.6775,0.635,0.62,0.685,0.7775,0.735,0.74
"19",0.555,0.51,0.8,0.7625,0.79,0.79,0.775,0.6875,0.61
"20",0.81,0.4525,0.55,0.79,0.715,0.605,0.575,0.68,0.72
"21",0.7975,0.5525,0.6475,0.86,0.715,0.695,0.785,0.8,0.585
"22",0.47,0.785,0.6225,0.71,0.62,0.655,0.665,0.615,0.745
"23",0.4225,0.52,0.82,0.79,0.71,0.61,0.685,0.6875,0.64
"24",0.8,0.6425,0.775,0.55,0.7925,0.645,0.8025,0.64,0.73
"25",0.35,0.725,0.505,0.785,0.6325,0.675,0.6675,0.7125,0.685
"26",0.5525,0.51,0.515,0.905,0.6775,0.6775,0.755,0.595,0.74
"27",0.64,0.6575,0.5975,0.725,0.735,0.665,0.735,0.5775,0.7825
"28",0.89,0.62,0.555,0.78,0.68,0.75,0.59,0.6,0.75
"29",0.395,0.68,0.38,0.6875,0.445,0.65,0.7325,0.7125,0.6725
"30",0.655,0.74,0.6775,0.5425,0.86,0.7275,0.715,0.645,0.705
"31",0.8,0.4325,0.6575,0.5825,0.7075,0.755,0.59,0.765,0.6425
"32",0.7375,0.77,0.7275,0.7825,0.705,0.785,0.5925,0.745,0.75
"33",0.56,0.54,0.71,0.6425,0.6,0.81,0.7475,0.62,0.665
"34",0.815,0.66,0.6025,0.725,0.705,0.715,0.7575,0.68,0.735
"35",0.52,0.775,0.775,0.56,0.53,0.8,0.54,0.595,0.75
"36",0.565,0.755,0.785,0.725,0.575,0.725,0.5,0.625,0.5875
"37",0.57,0.58,0.59,0.6725,0.7,0.7075,0.8075,0.54,0.7
"38",0.76,0.6,0.685,0.735,0.6775,0.7375,0.715,0.5925,0.6725
"39",0.59,0.685,0.765,0.68,0.86,0.8375,0.66,0.645,0.59
"40",0.6825,0.66,0.84,0.58,0.67,0.725,0.775,0.705,0.64
"41",0.715,0.7,0.7225,0.75,0.82,0.835,0.57,0.6175,0.705
"42",0.645,0.5375,0.37,0.77,0.61,0.61,0.745,0.695,0.585
"43",0.74,0.5325,0.2075,0.7925,0.7325,0.7,0.7,0.735,0.66
"44",0.705,0.6675,0.51,0.7975,0.7825,0.65,0.85,0.6125,0.745
"45",0.57,0.59,0.625,0.5225,0.59,0.725,0.69,0.56,0.815
"46",0.73,0.76,0.8,0.7125,0.6975,0.78,0.725,0.725,0.615
"47",0.475,0.62,0.78,0.79,0.76,0.6,0.585,0.645,0.675
"48",0.635,0.675,0.725,0.7275,0.695,0.705,0.715,0.72,0.66
"49",0.58,0.9075,0.725,0.5825,0.73,0.7275,0.7775,0.7425,0.68
"50",0.5925,0.655,0.6275,0.7925,0.705,0.77,0.565,0.785,0.585
"51",0.335,0.495,0.6925,0.6875,0.6975,0.7875,0.7,0.695,0.6275
"52",0.5275,0.79,0.79,0.76,0.7325,0.805,0.73,0.655,0.75
"53",0.625,0.5275,0.5725,0.775,0.67,0.605,0.67,0.62,0.655
"54",0.5325,0.76,0.58,0.8375,0.765,0.6525,0.75,0.675,0.66
"55",0.5825,0.755,0.86,0.7,0.7075,0.6325,0.77,0.655,0.76
"56",0.69,0.71,0.5325,0.79,0.7675,0.72,0.7525,0.635,0.7625
"57",0.6475,0.5125,0.4175,0.755,0.75,0.7025,0.805,0.66,0.735
"58",0.555,0.57,0.785,0.62,0.825,0.5575,0.7575,0.67,0.685
"59",0.4575,0.7875,0.785,0.69,0.7275,0.65,0.635,0.69,0.715
"60",0.67,0.6575,0.7375,0.835,0.7575,0.785,0.6925,0.765,0.47
"61",0.45,0.69,0.6,0.655,0.61,0.6825,0.69,0.7325,0.7425
"62",0.875,0.7925,0.565,0.7075,0.635,0.6675,0.73,0.6225,0.68
"63",0.37,0.47,0.67,0.735,0.805,0.78,0.7325,0.625,0.6
"64",0.7025,0.8525,0.7875,0.6175,0.735,0.7425,0.725,0.5925,0.595
"65",0.72,0.79,0.66,0.74,0.7175,0.68,0.625,0.675,0.6575
"66",0.545,0.595,0.5125,0.73,0.7,0.7375,0.4975,0.715,0.5625
"67",0.495,0.8,0.8175,0.68,0.785,0.8625,0.775,0.635,0.7775
"68",0.65,0.6575,0.7025,0.6575,0.645,0.6025,0.7325,0.735,0.6225
"69",0.4,0.8225,0.6625,0.7675,0.8125,0.63,0.6925,0.8325,0.7175
"70",0.74,0.8325,0.72,0.7475,0.605,0.48,0.54,0.73,0.72
"71",0.5975,0.5425,0.78,0.65,0.76,0.64,0.795,0.7125,0.64
"72",0.69,0.525,0.63,0.73,0.505,0.7325,0.71,0.59,0.525
"73",0.585,0.7775,0.755,0.4975,0.67,0.695,0.77,0.8075,0.7875
"74",0.8125,0.3175,0.5925,0.72,0.77,0.65,0.775,0.7,0.785
"75",0.68,0.625,0.7675,0.7725,0.6175,0.71,0.76,0.75,0.715
"76",0.4925,0.4825,0.7,0.675,0.6025,0.6325,0.65,0.6875,0.57
"77",0.65,0.745,0.64,0.875,0.785,0.65,0.685,0.78,0.76
"78",0.52,0.7525,0.7725,0.7425,0.545,0.625,0.7075,0.7825,0.655
"79",0.735,0.605,0.6225,0.6525,0.735,0.695,0.685,0.6875,0.735
