"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.92,0.86,0.89,0.79,0.81,0.875,0.84
"2",0.895,0.865,0.815,0.845,0.83,0.84,0.815
"3",0.84,0.8,0.815,0.83,0.925,0.85,0.695
"4",0.84,0.895,0.845,0.89,0.785,0.91,0.845
"5",0.905,0.875,0.82,0.805,0.825,0.8475,0.8
"6",0.87,0.88,0.955,0.885,0.865,0.845,0.835
"7",0.85,0.83,0.81,0.85,0.91,0.865,0.825
"8",0.85,0.845,0.84,0.89,0.83,0.8375,0.835
"9",0.85,0.84,0.8,0.885,0.81,0.765,0.885
"10",0.835,0.85,0.8625,0.825,0.925,0.885,0.855
"11",0.84,0.865,0.895,0.835,0.825,0.86,0.845
"12",0.8125,0.855,0.825,0.835,0.92,0.81,0.9
"13",0.92,0.845,0.925,0.745,0.85,0.865,0.91
"14",0.84,0.84,0.85,0.905,0.88,0.915,0.76
"15",0.87,0.82,0.91,0.875,0.855,0.88,0.86
"16",0.85,0.845,0.84,0.88,0.865,0.765,0.905
"17",0.82,0.9,0.795,0.89,0.895,0.875,0.9
"18",0.865,0.91,0.865,0.85,0.91,0.875,0.795
"19",0.8575,0.845,0.86,0.855,0.9,0.745,0.735
"20",0.905,0.91,0.865,0.895,0.88,0.89,0.895
"21",0.845,0.855,0.865,0.865,0.885,0.835,0.845
"22",0.86,0.865,0.845,0.855,0.805,0.97,0.8
"23",0.875,0.88,0.88,0.895,0.8,0.94,0.86
"24",0.835,0.87,0.84,0.88,0.8925,0.91,0.91
"25",0.87,0.855,0.82,0.87,0.835,0.87,0.875
"26",0.865,0.855,0.835,0.885,0.92,0.86,0.81
"27",0.795,0.83,0.89,0.84,0.815,0.865,0.68
"28",0.865,0.81,0.91,0.905,0.83,0.83,0.955
"29",0.855,0.91,0.83,0.84,0.795,0.79,0.91
"30",0.92,0.86,0.825,0.855,0.84,0.795,0.915
"31",0.8525,0.88,0.795,0.835,0.895,0.825,0.835
"32",0.835,0.85,0.8975,0.81,0.915,0.86,0.855
"33",0.915,0.82,0.92,0.85,0.925,0.8275,0.91
"34",0.87,0.905,0.86,0.845,0.855,0.81,0.915
"35",0.83,0.83,0.905,0.88,0.82,0.865,0.93
"36",0.8425,0.83,0.835,0.87,0.84,0.925,0.795
"37",0.855,0.82,0.84,0.845,0.865,0.865,0.86
"38",0.83,0.82,0.845,0.815,0.83,0.855,0.83
"39",0.825,0.835,0.805,0.88,0.875,0.87,0.85
"40",0.83,0.865,0.83,0.935,0.83,0.745,0.87
