"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"1",0.785,0.775,0.76,0.76,0.68,0.805,0.775
"2",0.76,0.78,0.745,0.72,0.815,0.75,0.795
"3",0.795,0.755,0.745,0.74,0.645,0.765,0.78
"4",0.775,0.76,0.76,0.755,0.72,0.75,0.795
"5",0.79,0.76,0.725,0.83,0.78,0.695,0.69
"6",0.775,0.75,0.78,0.76,0.735,0.76,0.73
"7",0.78,0.78,0.72,0.855,0.85,0.845,0.64
"8",0.78,0.805,0.75,0.8,0.76,0.73,0.755
"9",0.76,0.78,0.735,0.72,0.78,0.715,0.825
"10",0.795,0.73,0.775,0.805,0.77,0.79,0.785
"11",0.77,0.74,0.855,0.75,0.8,0.67,0.71
"12",0.73,0.745,0.775,0.79,0.86,0.75,0.77
"13",0.795,0.77,0.815,0.695,0.75,0.84,0.8
"14",0.76,0.775,0.785,0.77,0.775,0.84,0.665
"15",0.755,0.78,0.775,0.75,0.835,0.74,0.75
"16",0.815,0.75,0.77,0.79,0.765,0.73,0.785
"17",0.8,0.81,0.755,0.8,0.755,0.72,0.79
"18",0.775,0.77,0.76,0.81,0.745,0.795,0.745
"19",0.75,0.75,0.755,0.77,0.735,0.72,0.68
"20",0.79,0.775,0.775,0.755,0.705,0.84,0.815
"21",0.755,0.785,0.84,0.725,0.855,0.745,0.77
"22",0.76,0.77,0.765,0.78,0.75,0.865,0.685
"23",0.77,0.79,0.775,0.775,0.74,0.79,0.82
"24",0.75,0.75,0.76,0.78,0.805,0.795,0.61
"25",0.8,0.77,0.735,0.785,0.79,0.68,0.81
"26",0.755,0.765,0.79,0.74,0.735,0.69,0.545
"27",0.77,0.76,0.85,0.77,0.75,0.85,0.73
"28",0.745,0.76,0.77,0.765,0.78,0.7,0.865
"29",0.765,0.775,0.83,0.775,0.755,0.685,0.83
"30",0.805,0.735,0.775,0.775,0.795,0.775,0.78
"31",0.775,0.775,0.735,0.735,0.795,0.765,0.735
"32",0.78,0.78,0.805,0.72,0.78,0.845,0.76
"33",0.77,0.745,0.785,0.74,0.775,0.685,0.905
"34",0.805,0.81,0.795,0.69,0.77,0.75,0.75
"35",0.75,0.735,0.84,0.77,0.735,0.77,0.745
"36",0.77,0.765,0.8,0.825,0.725,0.765,0.73
"37",0.8,0.73,0.79,0.73,0.765,0.73,0.735
"38",0.755,0.725,0.735,0.775,0.74,0.755,0.725
"39",0.765,0.72,0.76,0.81,0.73,0.82,0.76
"40",0.78,0.78,0.7,0.71,0.74,0.74,0.765
"41",0.79,0.8,0.765,0.705,0.775,0.74,0.86
"42",0.8,0.785,0.715,0.805,0.76,0.825,0.745
"43",0.765,0.825,0.765,0.78,0.775,0.7,0.76
"44",0.77,0.8,0.73,0.765,0.755,0.715,0.74
"45",0.76,0.72,0.77,0.805,0.8,0.78,0.77
